dmd_type,dmd_id,dmd_name,bnf_code
VMP,5040311000001107,Drosera rotundifolia 6c homeopathic tablets,190203000BBAAA0
VMP,5252911000001101,Dulcamara / Lysimachia nummularia drops,190203000BBAAA0
VMP,5040411000001100,Dulcamara / Lysimachia nummularia ointment,190203000BBAAA0
VMP,5116511000001100,Euphrasia officinalis 30c homeopathic tablets,190203000BBAAA0
VMP,5116611000001101,Euphrasia officinalis 6c homeopathic pillules,190203000BBAAA0
VMP,5116711000001105,Euphrasia officinalis 6c homeopathic tablets,190203000BBAAA0
VMP,5040911000001108,Ferrous sulfate 4mg / Silica 1.6mg tablets,190203000BBAAA0
VMP,5041011000001100,Ferrous sulfate 800microgram / Silica 320microgram tablets,190203000BBAAA0
VMP,5119811000001108,Ferrum phosphoricum 30c homeopathic tablets,190203000BBAAA0
VMP,5119911000001103,Ferrum phosphoricum 6c homeopathic tablets,190203000BBAAA0
VMP,7969711000001103,Ferrum phosphoricum 6x homeopathic tablets,190203000BBAAA0
VMP,5041111000001104,Ferrum sidereum 6x homeopathic tablets,190203000BBAAA0
VMP,5120011000001101,Feverfew 6x homeopathic tablets,190203000BBAAA0
VMP,5041211000001105,Gelsemium sempervirens 30c homeopathic pillules,190203000BBAAA0
VMP,10352311000001103,Gelsemium sempervirens 30c homeopathic tablets,190203000BBAAA0
VMP,5041311000001102,Gelsemium sempervirens 6c homeopathic pillules,190203000BBAAA0
VMP,5041411000001109,Gelsemium sempervirens 6c homeopathic tablets,190203000BBAAA0
VMP,7970311000001104,Generic Avena sativa comp drops,190203000BBAAA0
VMP,34155411000001106,Generic Bach Rescue Remedy oral drops sugar free,190203000BBAAA0
VMP,34155511000001105,Generic Bach Rescue Remedy spray sugar free,190203000BBAAA0
VMP,5041511000001108,Generic Balsamicum ointment,190203000BBAAA0
VMP,5041711000001103,Generic Burns cream,190203000BBAAA0
VMP,5049311000001103,Generic Conchae 5% compound tablets,190203000BBAAA0
VMP,5252611000001107,Generic Cough drops,190203000BBAAA0
VMP,5045811000001109,Generic Digestodoron 200mg tablets,190203000BBAAA0
VMP,5252511000001108,Generic Digestodoron drops,190203000BBAAA0
VMP,5045911000001104,Generic Fragador 200mg tablets,190203000BBAAA0
VMP,5046011000001107,Generic Frost cream,190203000BBAAA0
VMP,5046111000001108,Generic Gencydo ointment,190203000BBAAA0
VMP,5046211000001102,Generic H+care haemorrhoid relief cream,190203000BBAAA0
VMP,19899711000001101,Generic Iscador Qu Series 0 solution for injection ampoules,190203000BBAAA0
VMP,19899811000001109,Generic Iscador Qu Series 1 solution for injection ampoules,190203000BBAAA0
VMP,19899911000001104,Generic Iscador Qu Series 2 solution for injection ampoules,190203000BBAAA0
VMP,19900011000001101,Generic Iscador Qu Series 3 solution for injection ampoules,190203000BBAAA0
VMP,5046311000001105,Generic Laxadoron tablets,190203000BBAAA0
VMP,5252411000001109,Generic Menodoron drops,190203000BBAAA0
VMP,7961411000001108,Generic New Era Combination A 6x homeopathic tablets,190203000BBAAA0
VMP,7961511000001107,Generic New Era Combination B 6x homeopathic tablets,190203000BBAAA0
VMP,7961611000001106,Generic New Era Combination C 6x homeopathic tablets,190203000BBAAA0
VMP,7961711000001102,Generic New Era Combination D 6x homeopathic tablets,190203000BBAAA0
VMP,7961811000001105,Generic New Era Combination E 6x homeopathic tablets,190203000BBAAA0
VMP,7961911000001100,Generic New Era Combination F 6x homeopathic tablets,190203000BBAAA0
VMP,7962011000001107,Generic New Era Combination G 6x homeopathic tablets,190203000BBAAA0
VMP,7962111000001108,Generic New Era Combination H 6x homeopathic tablets,190203000BBAAA0
VMP,7962211000001102,Generic New Era Combination I 6x homeopathic tablets,190203000BBAAA0
VMP,7962311000001105,Generic New Era Combination J 6x homeopathic tablets,190203000BBAAA0
VMP,7962411000001103,Generic New Era Combination K 6x homeopathic tablets,190203000BBAAA0
VMP,7962511000001104,Generic New Era Combination L 6x homeopathic tablets,190203000BBAAA0
VMP,7962611000001100,Generic New Era Combination M 6x homeopathic tablets,190203000BBAAA0
VMP,7962711000001109,Generic New Era Combination N 6x homeopathic tablets,190203000BBAAA0
VMP,7962811000001101,Generic New Era Combination P 6x homeopathic tablets,190203000BBAAA0
VMP,7962911000001106,Generic New Era Combination Q 6x homeopathic tablets,190203000BBAAA0
VMP,7963011000001103,Generic New Era Combination R 6x homeopathic tablets,190203000BBAAA0
VMP,7963111000001102,Generic New Era Combination S 6x homeopathic tablets,190203000BBAAA0
VMP,5049411000001105,Generic Noctura homeopathic tablets,190203000BBAAA0
VMP,5046411000001103,Generic Pollenna homeopathic tablets,190203000BBAAA0
VMP,5252111000001104,Generic Pyrethrum liquid,190203000BBAAA0
VMP,5252011000001100,Generic Rheumadoron 102A drops,190203000BBAAA0
VMP,5046511000001104,Generic Rheumadoron ointment,190203000BBAAA0
VMP,5046611000001100,Generic Travella homeopathic tablets,190203000BBAAA0
VMP,5120511000001109,Generic Vitis compound tablets,190203000BBAAA0
VMP,7992011000001105,Generic Weleda Massage Balm with Arnica,190203000BBAAA0
VMP,5046711000001109,Graphites 30c homeopathic tablets,190203000BBAAA0
VMP,5046811000001101,Graphites 6c homeopathic tablets,190203000BBAAA0
VMP,5049511000001109,Graphites 9% homeopathic cream,190203000BBAAA0
VMP,5121611000001103,Hamamelis 30c homeopathic tablets,190203000BBAAA0
VMP,5121711000001107,Hamamelis 6c homeopathic tablets,190203000BBAAA0
VMP,5047011000001105,Hepar sulfuris 30c homeopathic tablets,190203000BBAAA0
VMP,5049611000001108,Hepar sulfuris 6c homeopathic pillules,190203000BBAAA0
VMP,5049711000001104,Hepar sulfuris 6c homeopathic tablets,190203000BBAAA0
VMP,10352611000001108,Hypericum officianalis 30c homeopathic tablets,190203000BBAAA0
VMP,5123611000001104,Hypericum perforatum 30c homeopathic pillules,190203000BBAAA0
VMP,5123711000001108,Hypericum perforatum 30c homeopathic tablets,190203000BBAAA0
VMP,5123811000001100,Hypericum perforatum 6c homeopathic pillules,190203000BBAAA0
VMP,5123911000001105,Hypericum perforatum 6c homeopathic tablets,190203000BBAAA0
VMP,5124011000001108,Ignatia amara 30c homeopathic pillules,190203000BBAAA0
VMP,5124111000001109,Ignatia amara 30c homeopathic tablets,190203000BBAAA0
VMP,5124211000001103,Ignatia amara 6c homeopathic pillules,190203000BBAAA0
VMP,5124311000001106,Ignatia amara 6c homeopathic tablets,190203000BBAAA0
VMP,5124411000001104,Ipecacuanha 30c homeopathic pillules,190203000BBAAA0
VMP,5124511000001100,Ipecacuanha 30c homeopathic tablets,190203000BBAAA0
VMP,5124611000001101,Ipecacuanha 6c homeopathic pillules,190203000BBAAA0
VMP,5124711000001105,Ipecacuanha 6c homeopathic tablets,190203000BBAAA0
VMP,5124811000001102,Kalium bichromicum 30c homeopathic pillules,190203000BBAAA0
VMP,5124911000001107,Kalium bichromicum 30c homeopathic tablets,190203000BBAAA0
VMP,5125011000001107,Kalium bichromicum 6c homeopathic pillules,190203000BBAAA0
VMP,5125111000001108,Kalium bichromicum 6c homeopathic tablets,190203000BBAAA0
VMP,7970211000001107,Kalium muriaticum 6x homeopathic tablets,190203000BBAAA0
VMP,5125211000001102,Kalium phosphoricum 30c homeopathic tablets,190203000BBAAA0
VMP,5125311000001105,Kalium phosphoricum 6c homeopathic pillules,190203000BBAAA0
VMP,5125411000001103,Kalium phosphoricum 6c homeopathic tablets,190203000BBAAA0
VMP,7970411000001106,Kalium phosphoricum 6x homeopathic tablets,190203000BBAAA0
VMP,7970511000001105,Kalium sulfuricum 6x homeopathic tablets,190203000BBAAA0
VMP,5125511000001104,Lachesis muta 30c homeopathic pillules,190203000BBAAA0
VMP,5125611000001100,Lachesis muta 6c homeopathic tablets,190203000BBAAA0
VMP,5125711000001109,Ledum palustre 30c homeopathic pillules,190203000BBAAA0
VMP,10352811000001107,Ledum palustre 30c homeopathic tablets,190203000BBAAA0
VMP,5125811000001101,Ledum palustre 6c homeopathic tablets,190203000BBAAA0
VMP,5125911000001106,Lycopodium clavatum 30c homeopathic pillules,190203000BBAAA0
VMP,5126011000001103,Lycopodium clavatum 30c homeopathic tablets,190203000BBAAA0
VMP,5126111000001102,Lycopodium clavatum 6c homeopathic pillules,190203000BBAAA0
VMP,5126211000001108,Lycopodium clavatum 6c homeopathic tablets,190203000BBAAA0
VMP,10352911000001102,Magnesia phosphorica 30c homeopathic tablets,190203000BBAAA0
VMP,7970711000001100,Magnesia phosphorica 6x homeopathic tablets,190203000BBAAA0
VMP,5126911000001104,Mercurius solubilis 30c homeopathic tablets,190203000BBAAA0
VMP,5127011000001100,Mercurius solubilis 6c homeopathic pillules,190203000BBAAA0
VMP,5127211000001105,Mercurius solubilis 6c homeopathic tablets,190203000BBAAA0
VMP,5127311000001102,Mercurius vivus 30c homeopathic pillules,190203000BBAAA0
VMP,5127711000001103,Mixed pollen 30c homeopathic tablets,190203000BBAAA0
VMP,5127811000001106,Natrum muriaticum 30c homeopathic pillules,190203000BBAAA0
VMP,5127911000001101,Natrum muriaticum 30c homeopathic tablets,190203000BBAAA0
VMP,5128011000001104,Natrum muriaticum 6c homeopathic pillules,190203000BBAAA0
VMP,5128111000001103,Natrum muriaticum 6c homeopathic tablets,190203000BBAAA0
VMP,7965911000001103,Natrum muriaticum 6x homeopathic tablets,190203000BBAAA0
VMP,7966011000001106,Natrum phosphoricum 6x homeopathic tablets,190203000BBAAA0
VMP,7966111000001107,Natrum sulfuricum 6x homeopathic tablets,190203000BBAAA0
VMP,5128211000001109,Nux vomica 30c homeopathic pillules,190203000BBAAA0
VMP,5128311000001101,Nux vomica 30c homeopathic tablets,190203000BBAAA0
VMP,5128411000001108,Nux vomica 6c homeopathic pillules,190203000BBAAA0
VMP,5128511000001107,Nux vomica 6c homeopathic tablets,190203000BBAAA0
VMP,19441111000001101,Oak mistletoe 100micrograms/1ml solution for injection ampoules,190203000BBAAA0
VMP,19441211000001107,Oak mistletoe 100micrograms/1ml with Copper carbonate solution for injection ampoules,190203000BBAAA0
VMP,19441311000001104,Oak mistletoe 100micrograms/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
VMP,19441411000001106,Oak mistletoe 100micrograms/1ml with Silver carbonate solution for injection ampoules,190203000BBAAA0
VMP,19441511000001105,Oak mistletoe 100micrograms/ml oral drops,190203000BBAAA0
VMP,19441611000001109,Oak mistletoe 100nanograms/1ml solution for injection ampoules,190203000BBAAA0
VMP,19441711000001100,Oak mistletoe 100nanograms/1ml with Copper carbonate solution for injection ampoules,190203000BBAAA0
VMP,19441811000001108,Oak mistletoe 100nanograms/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
VMP,19441911000001103,Oak mistletoe 100nanograms/1ml with Silver carbonate solution for injection ampoules,190203000BBAAA0
VMP,19442011000001105,Oak mistletoe 10mg/1ml solution for injection ampoules,190203000BBAAA0
VMP,19442111000001106,Oak mistletoe 10mg/1ml with Copper carbonate solution for injection ampoules,190203000BBAAA0
VMP,19442211000001100,Oak mistletoe 10mg/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
VMP,19442311000001108,Oak mistletoe 10mg/1ml with Silver carbonate solution for injection ampoules,190203000BBAAA0
VMP,19442411000001101,Oak mistletoe 10mg/ml oral drops,190203000BBAAA0
VMP,19442511000001102,Oak mistletoe 10micrograms/1ml solution for injection ampoules,190203000BBAAA0
VMP,19442611000001103,Oak mistletoe 10micrograms/1ml with Copper carbonate solution for injection ampoules,190203000BBAAA0
VMP,19442711000001107,Oak mistletoe 10micrograms/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
VMP,19442811000001104,Oak mistletoe 10micrograms/1ml with Silver carbonate solution for injection ampoules,190203000BBAAA0
VMP,19442911000001109,Oak mistletoe 10micrograms/ml oral drops,190203000BBAAA0
VMP,19443011000001101,Oak mistletoe 1mg/1ml solution for injection ampoules,190203000BBAAA0
VMP,19443111000001100,Oak mistletoe 1mg/1ml with Copper carbonate solution for injection ampoules,190203000BBAAA0
VMP,19443211000001106,Oak mistletoe 1mg/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
VMP,19443311000001103,Oak mistletoe 1mg/1ml with Silver carbonate solution for injection ampoules,190203000BBAAA0
VMP,19443411000001105,Oak mistletoe 1mg/ml oral drops,190203000BBAAA0
VMP,19443511000001109,Oak mistletoe 1micrograms/1ml solution for injection ampoules,190203000BBAAA0
VMP,19443611000001108,Oak mistletoe 1micrograms/1ml with Copper carbonate solution for injection ampoules,190203000BBAAA0
VMP,19443711000001104,Oak mistletoe 1micrograms/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
VMP,19443811000001107,Oak mistletoe 1micrograms/1ml with Silver carbonate solution for injection ampoules,190203000BBAAA0
VMP,19443911000001102,Oak mistletoe 200micrograms/1ml solution for injection ampoules,190203000BBAAA0
VMP,19444011000001104,Oak mistletoe 20mg/1ml solution for injection ampoules,190203000BBAAA0
VMP,19444111000001103,Oak mistletoe 20mg/1ml with Copper carbonate solution for injection ampoules,190203000BBAAA0
VMP,19444211000001109,Oak mistletoe 20mg/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
VMP,19444311000001101,Oak mistletoe 20mg/1ml with Silver carbonate solution for injection ampoules,190203000BBAAA0
VMP,19444411000001108,Oak mistletoe 20mg/ml oral drops,190203000BBAAA0
VMP,19444511000001107,Oak mistletoe 20micrograms/1ml solution for injection ampoules,190203000BBAAA0
VMP,19444611000001106,Oak mistletoe 2mg/1ml solution for injection ampoules,190203000BBAAA0
VMP,19444711000001102,Oak mistletoe 30mg/ml oral drops,190203000BBAAA0
VMP,19900311000001103,Oak mistletoe 5mg/1ml solution for injection ampoules,190203000BBAAA0
VMP,17645811000001101,Oopherinum 30c homeopathic granules,190203000BBAAA0
VMP,17645911000001106,Oopherinum 30c homeopathic liquid,190203000BBAAA0
VMP,17631911000001108,Oopherinum 30c homeopathic pillules,190203000BBAAA0
VMP,17646011000001103,Oopherinum 30c homeopathic tablets,190203000BBAAA0
VMP,17646111000001102,Oopherinum 6c homeopathic granules,190203000BBAAA0
VMP,17646211000001108,Oopherinum 6c homeopathic liquid,190203000BBAAA0
VMP,17632011000001101,Oopherinum 6c homeopathic pillules,190203000BBAAA0
VMP,17646311000001100,Oopherinum 6c homeopathic tablets,190203000BBAAA0
VMP,10353011000001105,Passiflora incarnata 30c homeopathic tablets,190203000BBAAA0
VMP,5128611000001106,Phosphorus 30c homeopathic pillules,190203000BBAAA0
VMP,5128711000001102,Phosphorus 30c homeopathic tablets,190203000BBAAA0
VMP,5128811000001105,Phosphorus 6c homeopathic tablets,190203000BBAAA0
VMP,5128911000001100,Phytolacca decandra 6c homeopathic tablets,190203000BBAAA0
VMP,19444811000001105,Pine mistletoe 100micrograms/1ml solution for injection ampoules,190203000BBAAA0
VMP,19444911000001100,Pine mistletoe 100micrograms/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
VMP,19445011000001100,Pine mistletoe 100micrograms/ml oral drops,190203000BBAAA0
VMP,19445111000001104,Pine mistletoe 100nanograms/1ml solution for injection ampoules,190203000BBAAA0
VMP,19445211000001105,Pine mistletoe 100nanograms/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
VMP,19445311000001102,Pine mistletoe 10mg/1ml solution for injection ampoules,190203000BBAAA0
VMP,19445411000001109,Pine mistletoe 10mg/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
VMP,19445511000001108,Pine mistletoe 10mg/ml oral drops,190203000BBAAA0
VMP,19445611000001107,Pine mistletoe 10micrograms/1ml solution for injection ampoules,190203000BBAAA0
VMP,19445711000001103,Pine mistletoe 10micrograms/1ml with Mercuric sulfate solution for injection ampoules,190203000BBAAA0
