code,term
0202010D0AAAUAU,Chlorothiazide 250mg/5ml oral suspension
0202010D0AABBBB,Chlorothiazide 125mg/5ml oral suspension
0202010D0AABCBC,Chlorothiazide 250mg/5ml oral solution
0202010D0AABDBD,Chlorothiazide 375mg/5ml oral liquid
0202010D0AABEBE,Chlorothiazide 10mg/5ml oral liquid
0202010D0AABFBF,Chlorothiazide 50mg/5ml oral suspension
0202010D0AABGBG,Chlorothiazide 70mg/5ml oral liquid
0202010D0AABHBH,Chlorothiazide 40mg/5ml oral liquid
0202010D0AABIBI,Chlorothiazide 200mg/5ml oral solution
0202010D0AABJBJ,Chlorothiazide 30mg/5ml oral liquid
0202010D0AABKBK,Chlorothiazide 100mg/5ml oral suspension
0202010D0AABMBM,Chlorothiazide 300mg/5ml oral liquid
0202010D0AABNBN,Chlorothiazide 6mg/5ml oral liquid
0202010D0AABPBP,Chlorothiazide 155mg/5ml oral liquid
0202010D0AABQBQ,Chlorothiazide 20mg/5ml oral suspension
0202010D0AABTBT,Chlorothiazide 80mg/5ml oral suspension
0202010D0AABUBU,Chlorothiazide 187.5mg/5ml oral liquid
0202010D0AABVBV,Chlorothiazide 500mg/5ml oral liquid
0202010D0AABWBW,Chlorothiazide 12.5mg/5ml oral liquid
0202010D0AABXBX,Chlorothiazide 24mg/5ml oral liquid
0202010D0AABZBZ,Chlorothiazide 35mg/5ml oral suspension
0202010D0AACBCB,Chlorothiazide 75mg/5ml oral liquid
0202010D0AACDCD,Chlorothiazide 225mg/5ml oral liquid
0202010D0AACECE,Chlorothiazide 85mg/5ml oral liquid
0202010D0AACGCG,Chlorothiazide 5mg/5ml oral liquid
0202010D0AACHCH,Chlorothiazide 90mg/5ml oral liquid
0202010D0AACICI,Chlorothiazide 240mg/5ml oral liquid
0202010D0AACJCJ,Chlorothiazide 140mg/5ml oral liquid
0202010D0AACKCK,Chlorothiazide 7.5mg/5ml oral liquid
0202010D0AACLCL,Chlorothiazide 3.75mg/5ml oral liquid
0202010D0AACMCM,Chlorothiazide 750mg/5ml oral liquid
0202010D0AACNCN,Chlorothiazide 60mg/5ml oral suspension
0202010D0AACPCP,Chlorothiazide 120mg/5ml oral liquid
0202010D0AACRCR,Chlorothiazide 15mg/5ml oral liquid
0202010D0AACSCS,Chlorothiazide 160mg/5ml oral liquid
0202010D0AACTCT,Chlorothiazide 47mg/5ml oral liquid
0202010D0AACUCU,Chlorothiazide 143mg/5ml oral liquid
0202010D0AACWCW,Chlorothiazide 33mg/5ml oral liquid
0202010D0AACYCY,Chlorothiazide 250mg tablets
0202010D0AACZCZ,Chlorothiazide 350mg/5ml oral suspension
0202010D0AADBDB,Chlorothiazide 27mg/5ml oral liquid
0202010D0AADCDC,Chlorothiazide 38mg/5ml oral suspension
0202010D0AADDDD,Chlorothiazide 150mg/5ml oral suspension
0202010D0AADEDE,Chlorothiazide 25mg/5ml oral suspension
0202010D0AADFDF,Chlorothiazide 300mg capsules
0202010D0AADGDG,Chlorothiazide 200mg/5ml oral suspension
0202010D0BC,Diuril
0202010D0BCAAAU,Diuril 250mg/5ml oral suspension
0202010D0BCABCY,Diuril 250mg tablets
0202010F0,Chlortalidone
0202010F0AA,Chlortalidone
0202010F0AAAAAA,Chlortalidone 50mg tablets
0202010F0AAAKAK,Chlortalidone 50mg/5ml oral suspension
0202010F0BB,Hygroton
0202010F0BBAAAA,Hygroton 50mg tablets
0202010J0,Cyclopenthiazide
0202010J0AA,Cyclopenthiazide
0202010J0AAAAAA,Cyclopenthiazide 500microgram tablets
0202010J0BB,Navidrex
0202010J0BBAAAA,Navidrex 500microgram tablets
0202010L0,Hydrochlorothiazide
0202010L0AA,Hydrochlorothiazide
0202010L0AAABAB,Hydrochlorothiazide 25mg tablets
0202010L0AAACAC,Hydrochlorothiazide 50mg tablets
0202010L0AAAJAJ,Hydrochlorothiazide 12.5mg/5ml oral liquid
0202010L0AAAKAK,Hydrochlorothiazide 6.25mg/5ml oral liquid
0202010L0AAALAL,Hydrochlorothiazide 20mg/5ml oral liquid
0202010L0AAAMAM,Hydrochlorothiazide 25mg/5ml oral liquid
0202010L0AAANAN,Hydrochlorothiazide 15mg/5ml oral liquid
0202010L0AAAPAP,Hydrochlorothiazide 50mg/5ml oral liquid
0202010L0AAAQAQ,Hydrochlorothiazide 7mg/5ml oral liquid
0202010L0AAASAS,Hydrochlorothiazide 10mg/5ml oral liquid
0202010L0AAATAT,Hydrochlorothiazide 5mg/5ml oral liquid
0202010L0AAAUAU,Hydrochlorothiazide 60.8mg/5ml oral liquid
0202010L0AAAVAV,Hydrochlorothiazide 6mg/5ml oral liquid
0202010L0AAAXAX,Hydrochlorothiazide 250mg/5ml oral liquid
0202010L0AAAYAY,Hydrochlorothiazide 12.5mg tablets
0202010L0BC,Hydrosaluric
0202010L0BCAAAB,Hydrosaluric 25mg tablets
0202010L0BCABAC,Hydrosaluric 50mg tablets
0202010P0,Indapamide
0202010P0AA,Indapamide
0202010P0AAAAAA,Indapamide 2.5mg tablets
0202010P0AAABAB,Indapamide 2.5mg/5ml oral suspension
0202010P0AAADAD,Indapamide 1.5mg modified-release tablets
0202010P0AAAFAF,Indapamide 1.5mg modified-release tablets (old)
0202010P0BB,Natrilix
0202010P0BBAAAA,Natrilix 2.5mg tablets
0202010P0BBABAD,Natrilix SR 1.5mg tablets
0202010P0BD,Nindaxa 2.5
0202010P0BDAAAA,Nindaxa 2.5 tablets
0202010P0BG,Ethibide XL
0202010P0BGAAAD,Ethibide XL 1.5mg tablets
0202010P0BH,Tensaid XL
0202010P0BHAAAD,Tensaid XL 1.5mg tablets
0202010P0BI,Varbim XL
0202010P0BIAAAD,Varbim XL 1.5mg tablets
0202010P0BJ,Indipam XL
0202010P0BJAAAD,Indipam XL 1.5mg tablets
0202010P0BK,Mapemid
0202010P0BKAAAD,Mapemid XL 1.5mg tablets
0202010P0BL,Rawel XL
0202010P0BLAAAD,Rawel XL 1.5mg tablets
0202010P0BM,Cardide SR
0202010P0BMAAAD,Cardide SR 1.5mg tablets
0202010P0BN,Alkapamid XL (HBS Healthcare Ltd)
0202010P0BNAAAD,Alkapamid XL 1.5mg tablets (HBS Healthcare)
0202010P0BP,Alkapamid XL (Rivopharm (UK) Ltd)
0202010P0BPAAAD,Alkapamid XL 1.5mg tablets (Rivopharm)
0202010P0BQ,Lorvacs XL
0202010P0BQAAAD,Lorvacs XL 1.5mg tablets
0202010V0,Metolazone
0202010V0AA,Metolazone
0202010V0AAAAAA,Metolazone 5mg tablets
0202010V0AAAFAF,Metolazone 1mg/5ml oral liquid
0202010V0AAAHAH,Metolazone 5mg/5ml oral liquid
0202010V0AAAJAJ,Metolazone 500micrograms/5ml oral liquid
0202010V0AAAKAK,Metolazone 2.5mg/5ml oral liquid
0202010V0AAAMAM,Metolazone 1.25mg/5ml oral liquid
0202010V0AAANAN,Metolazone 2.5mg tablets
0202010V0BB,Metenix
0202010V0BBAAAA,Metenix 5mg tablets
0202010V0BE,Zaroxolyn
0202010V0BEAAAN,Zaroxolyn 2.5mg tablets
0202010V0BEABAA,Zaroxolyn 5mg tablets
0202010X0,Polythiazide
0202010X0AA,Polythiazide
0202010X0AAAAAA,Polythiazide 1mg tablets
0202010X0BB,Nephril
0202010X0BBAAAA,Nephril 1mg tablets
0202010Y0,Xipamide
0202010Y0AA,Xipamide
0202010Y0AAAAAA,Xipamide 20mg tablets
0202010Y0BB,Diurexan
0202010Y0BBAAAA,Diurexan 20mg tablets
020202,Loop diuretics
0202020,Loop diuretics
0202020D0,Bumetanide
0202020D0AA,Bumetanide
0202020D0AAABAB,Bumetanide 2mg/4ml solution for injection ampoules
0202020D0AAADAD,Bumetanide 1mg/5ml oral solution sugar free
0202020D0AAAEAE,Bumetanide 1mg tablets
0202020D0AAAFAF,Bumetanide 5mg tablets
0202020D0AAAGAG,Bumetanide 5mg/5ml oral suspension
0202020D0BB,Burinex
0202020D0BBAAAE,Burinex 1mg tablets
0202020D0BBABAF,Burinex 5mg tablets
0202020L0,Furosemide
0202020L0AA,Furosemide
0202020L0AAAAAA,Furosemide 20mg/2ml solution for injection ampoules
0202020L0AAABAB,Furosemide 50mg/5ml solution for injection ampoules
0202020L0AAADAD,Furosemide 250mg/25ml solution for injection ampoules
0202020L0AAAEAE,Furosemide 20mg/2ml solution for injection vials
0202020L0AAATAT,Furosemide 5mg/5ml oral solution sugar free
0202020L0AABBBB,Furosemide 20mg tablets
0202020L0AABDBD,Furosemide 40mg tablets
0202020L0AABIBI,Furosemide 500mg tablets
0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free
0202020L0AABPBP,Furosemide 50mg/5ml oral solution sugar free
0202020L0AABQBQ,Furosemide 20mg/5ml oral solution sugar free
0202020L0AABSBS,Furosemide 80mg/8ml inj pre-filled syringes
0202020L0AABXBX,Furosemide 50mg/5ml oral liquid
0202020L0AABYBY,Furosemide 40mg/5ml oral liquid
0202020L0AABZBZ,Furosemide 20mg/5ml oral liquid
0202020L0AACACA,Furosemide 5mg/5ml oral liquid
0202020L0AACBCB,Furosemide 80mg/5ml oral liquid
0202020L0AACCCC,Furosemide 30mg/5ml oral liquid
0202020L0AACDCD,Furosemide 10mg/5ml oral liquid
0202020L0AACECE,Furosemide 60mg/5ml oral liquid
0202020L0AACFCF,Furosemide 120mg/5ml oral liquid
0202020L0AACGCG,Furosemide 12.5mg/5ml oral liquid
0202020L0AACHCH,Furosemide 250mg/5ml oral liquid
0202020L0AACICI,Furosemide 6.5mg/5ml oral liquid
0202020L0AACJCJ,Furosemide 15mg/5ml oral liquid
0202020L0AACKCK,Furosemide 2mg/5ml oral liquid
0202020L0AACLCL,Furosemide 1mg/5ml oral liquid
0202020L0AACMCM,Furosemide 3mg/5ml oral liquid
0202020L0AACNCN,Furosemide 100mg/5ml oral liquid
0202020L0AACPCP,Furosemide 25mg/5ml oral liquid
0202020L0AACRCR,Furosemide 500mg/5ml oral liquid
0202020L0AACSCS,Furosemide 35mg/5ml oral liquid
0202020L0AACTCT,Furosemide 4.5mg/5ml oral liquid
0202020L0AACXCX,Furosemide 200mg/5ml oral liquid
0202020L0AACYCY,Furosemide 37.5mg/5ml oral liquid
0202020L0AADADA,Furosemide 330mg/5ml oral liquid
0202020L0AADDDD,Furosemide 8mg/5ml oral liquid
0202020L0AADEDE,Furosemide 4mg/5ml oral liquid
0202020L0AADFDF,Furosemide 3.4mg/5ml oral liquid
0202020L0AADIDI,Furosemide 250mg/25ml solution for injection vials
0202020L0BC,Diuresal
0202020L0BCADBI,Diuresal 500mg tablets
0202020L0BG,Lasix
0202020L0BGAAAT,Lasix 5mg/5ml oral solution
0202020L0BGABAA,Lasix 20mg/2ml solution for injection ampoules
0202020L0BGAGBB,Lasix 20mg tablets
0202020L0BGAHBD,Lasix 40mg tablets
0202020L0BGAIBI,Lasix 500mg tablets
0202020L0BI,Minjet furosemide
0202020L0BIAGBS,Furosemide 80mg/8ml inj Minijet pre-filled syringes
0202020L0BP,Frusid
0202020L0BPAABD,Frusid 40mg tablets
0202020L0BW,Froop
0202020L0BWAABD,Froop 40mg tablets
0202020L0BZ,Frusol
0202020L0BZAABQ,Frusol 20mg/5ml oral solution
0202020L0BZABBN,Frusol 40mg/5ml oral solution
0202020L0BZACBP,Frusol 50mg/5ml oral solution
0202020U0,Torasemide
0202020U0AA,Torasemide
0202020U0AAAAAA,Torasemide 2.5mg tablets
0202020U0AAABAB,Torasemide 5mg tablets
0202020U0AAACAC,Torasemide 10mg tablets
0202020U0BB,Torem
0202020U0BBAAAA,Torem 2.5mg tablets
0202020U0BBABAB,Torem 5mg tablets
0202020U0BBACAC,Torem 10mg tablets
020203,Potassium-sparing diuretics and aldosterone antagonists
0202030,Potassium-sparing diuretics and aldosterone antagonists
0202030C0,Amiloride hydrochloride
0202030C0AA,Amiloride hydrochloride
0202030C0AAA1A1,Amiloride 1mg/5ml oral liquid
0202030C0AAA2A2,Amiloride 3mg/5ml oral liquid
0202030C0AAA3A3,Amiloride 4mg/5ml oral liquid
0202030C0AAA4A4,Amiloride 2.5mg/5ml oral liquid
0202030C0AAA5A5,Amiloride 300micrograms/5ml oral liquid
0202030C0AAA6A6,Amiloride 2mg/5ml oral liquid
0202030C0AAA8A8,Amiloride 1.5mg/5ml oral liquid
0202030C0AAACAC,Amiloride 5mg tablets
0202030C0AAASAS,Amiloride 5mg/5ml oral solution sugar free
0202030C0AAAXAX,Amiloride 5mg/5ml oral suspension
0202030C0AAAYAY,Amiloride 400micrograms/5ml oral liquid
0202030C0AAAZAZ,Amiloride 10mg/5ml oral liquid
0202030C0AABABA,Amiloride 12.5mg/5ml oral liquid
0202030C0AABBBB,Amiloride 1.7mg/5ml oral liquid
0202030C0AABCBC,Amiloride 800micrograms/5ml oral liquid
0202030C0AABDBD,Amiloride 500micrograms/5ml oral liquid
0202030C0AABEBE,Amiloride 2.3mg/5ml oral liquid
0202030C0BE,Amoride
0202030C0BEAAAC,Amoride 5mg tablets
0202030C0BF,Amilamont
0202030C0BFAAAS,Amilamont 5mg/5ml oral solution sugar free
0202030S0,Spironolactone
0202030S0AA,Spironolactone
0202030S0AAATAT,Spironolactone 25mg tablets
0202030S0AAAUAU,Spironolactone 50mg tablets
0202030S0AAAVAV,Spironolactone 100mg tablets
0202030S0AACMCM,Spironolactone 5mg/5ml oral solution
0202030S0AACPCP,Spironolactone 50mg/5ml oral solution
0202030S0AACQCQ,Spironolactone 10mg/5ml oral solution
0202030S0AACRCR,Spironolactone 100mg/5ml oral solution
0202030S0AACTCT,Spironolactone 6.25mg/5ml oral liquid
0202030S0AACUCU,Spironolactone 30mg/5ml oral liquid
0202030S0AACVCV,Spironolactone 7.5mg/5ml oral liquid
0202030S0AACWCW,Spironolactone 4mg/5ml oral liquid
0202030S0AACXCX,Spironolactone 125mg/5ml oral liquid
0202030S0AACYCY,Spironolactone 7mg/5ml oral liquid
0202030S0AACZCZ,Spironolactone 250mg/5ml oral liquid
0202030S0AADADA,Spironolactone 2.5mg/5ml oral liquid
0202030S0AADBDB,Spironolactone 8mg/5ml oral liquid
0202030S0AADCDC,Spironolactone 15mg/5ml oral suspension
0202030S0AADDDD,Spironolactone 20mg/5ml oral liquid
0202030S0AADEDE,Spironolactone 75mg/5ml oral liquid
0202030S0AADGDG,Spironolactone 35mg/5ml oral liquid
0202030S0AADHDH,Spironolactone 200mg/5ml oral liquid
0202030S0AADIDI,Spironolactone 40mg/5ml oral liquid
0202030S0AADJDJ,Spironolactone 13.5mg/5ml oral liquid
0202030S0AADKDK,Spironolactone 12.5mg/5ml oral liquid
0202030S0AADLDL,Spironolactone 4.5mg/5ml oral liquid
0202030S0AADMDM,Spironolactone 3mg/5ml oral liquid
0202030S0AADPDP,Spironolactone 1.25mg/5ml oral liquid
0202030S0AADQDQ,Spironolactone 6mg/5ml oral liquid
0202030S0AADSDS,Spironolactone 12mg/5ml oral liquid
0202030S0AADTDT,Spironolactone 3.5mg/5ml oral liquid
0202030S0AADUDU,Spironolactone 2mg/5ml oral liquid
0202030S0AADVDV,Spironolactone 8.3mg/5ml oral liquid
0202030S0AADXDX,Spironolactone 3.3mg/5ml oral liquid
0202030S0AAEAEA,Spironolactone 25mg/5ml oral suspension
0202030S0AAEBEB,Spironolactone 50mg/5ml oral suspension
0202030S0AAECEC,Spironolactone 5mg/5ml oral suspension
0202030S0AAEDED,Spironolactone 10mg/5ml oral suspension
0202030S0AAEEEE,Spironolactone 100mg/5ml oral suspension
0202030S0AAEFEF,Spironolactone 25mg/5ml oral solution
0202030S0BB,Aldactone
0202030S0BBAAAT,Aldactone 25mg tablets
0202030S0BBABAU,Aldactone 50mg tablets
0202030S0BBACAV,Aldactone 100mg tablets
0202030S0BJ,Spirospare
0202030S0BJACAV,Spirospare 100 tablets
0202030W0,Triamterene
0202030W0AA,Triamterene
0202030W0AAAAAA,Triamterene 50mg capsules
0202030W0BB,Dytac
0202030W0BBAAAA,Dytac 50mg capsules
0202030X0,Eplerenone
0202030X0AA,Eplerenone
0202030X0AAAAAA,Eplerenone 25mg tablets
0202030X0AAABAB,Eplerenone 50mg tablets
0202030X0BB,Inspra
0202030X0BBAAAA,Inspra 25mg tablets
0202030X0BBABAB,Inspra 50mg tablets
020204,Potassium sparing diuretics and compounds
0202040,Potassium sparing diuretics and compounds
0202040A0,Amiloride hydrochloride with thiazides
0202040A0AA,Amiloride hydrochloride/cyclopenthiazide
0202040A0AAAAAA,Amiloride 2.5mg / Cyclopenthiazide 250microgram tablets
0202040A0BB,Navispare
0202040A0BBAAAA,Navispare 2.5mg/250microgram tablets
0202040B0,Co-amilofruse (Amiloride hydrochloride/frusemide)
0202040B0AA,Co-amilofruse
0202040B0AAAAAA,Co-amilofruse 5mg/40mg tablets
0202040B0AAABAB,Co-amilofruse 2.5mg/20mg tablets
0202040B0AAACAC,Co-amilofruse 10mg/80mg tablets
0202040B0AAAHAH,Co-amilofruse 5mg/40mg/5ml oral liquid
0202040B0AAAIAI,Co-amilofruse 10mg/80mg/5ml oral liquid
0202040B0AAAJAJ,Co-amilofruse 2.5mg/20mg/5ml oral liquid
0202040B0AAALAL,Amiloride 10mg/5ml / Furosemide 125mg/5ml oral liquid
0202040B0AAAMAM,Co-amilofruse 1.25mg/10mg/5ml oral liquid
0202040B0BB,Frumil (Systemic)
0202040B0BBAAAA,Frumil 40mg/5mg tablets
0202040B0BBABAB,Frumil LS 20mg/2.5mg tablets
0202040B0BBACAC,Frumil Forte 10mg/80mg tablets
0202040B0BC,Lasoride
0202040B0BCAAAA,Lasoride 5mg/40mg tablets
0202040B0BD,Fru-Co
0202040B0BDAAAA,Fru-Co 5mg/40mg tablets
0202040B0BG,Froop Co
0202040B0BGAAAA,Froop Co 5mg/40mg tablets
0202040B0BH,Komil
0202040B0BHAAAA,Komil 5mg/40mg tablets
0202040C0,Co-amilozide (Amiloride hydrochloride/hydrochlorothiazide)
0202040C0AA,Co-amilozide
0202040C0AAAAAA,Co-amilozide 5mg/50mg tablets
0202040C0AAABAB,Co-amilozide 2.5mg/25mg tablets
0202040C0AAACAC,Co-amilozide 5mg/50mg/5ml oral solution
0202040C0BB,Amil-Co
0202040C0BBAAAA,Amil-Co 5mg/50mg tablets
0202040C0BD,Moduretic
0202040C0BDAAAA,Moduretic 5mg/50mg tablets
0202040C0BF,Synuretic
0202040C0BFAAAA,Synuretic 50 tablets
0202040C0BFABAB,Synuretic 25 tablets
0202040C0BG,Amilmaxco
0202040C0BGAAAA,Amilmaxco 5mg/50mg tablets
0202040C0BI,Moduret 25
0202040C0BIAAAB,Moduret 25 tablets
0202040D0,Amiloride hydrochloride with loop diuretics
0202040D0AA,Amiloride hydrochloride with loop diuretic
0202040D0AAAAAA,Amiloride 5mg / Bumetanide 1mg tablets
0202040D0BB,Burinex-A
0202040D0BBAAAA,Burinex A 5mg/1mg tablets
0202040G0,Co-flumactone (Hydroflumethiazide/spironolactone)
0202040G0AA,Co-flumactone
0202040G0AAAAAA,Co-flumactone 25mg/25mg tablets
0202040G0AAABAB,Co-flumactone 50mg/50mg tablets
0202040G0BB,Aldactide
0202040G0BBAAAA,Aldactide 25 tablets
0202040G0BBABAB,Aldactide 50 tablets
0202040H0,Co-triamterzide(Triamterene/hydrochlorothiazide)
0202040H0AA,Triamterene/hydrochlorothiazide
0202040H0AAAAAA,Co-triamterzide 50mg/25mg tablets
0202040H0BB,Dyazide
0202040H0BBAAAA,Dyazide 50mg/25mg tablets
0202040H0BC,Triam-Co
0202040H0BCAAAA,Triam-Co 50mg/25mg tablets
0202040H0BD,Triamaxco 50/25
0202040H0BDAAAA,Triamaxco 50mg/25mg tablets
0202040S0,Spironolactone with thiazides
0202040S0AA,Chlorothiazide/spironolactone
0202040S0AAAAAA,Spironolactone 1mg / Chlorothiazide 10mg capsules
0202040S0AAABAB,Spironolactone 1mg / Chlorothiazide 10mg oral powder sachets
0202040S0AAAFAF,Spironolactone 20mg/5ml / Chlorothiazide 200mg/5ml liquid
0202040S0AAAHAH,Spironolactone 4mg / Chlorothiazide 40mg capsules
0202040S0AAAIAI,Spironolactone 10mg/5ml / Chlorothiazide 250mg/5ml liquid
0202040S0AAAJAJ,Spironolactone 10mg/5ml / Chlorothiazide 100mg/5ml liquid
0202040S0AAAKAK,Spironolactone 5mg/5ml / Chlorothiazide 50mg/5ml liquid
0202040S0AAAMAM,Spironolactone 3mg / Chlorothiazide 30mg capsules
0202040S0AAANAN,Spironolactone 10mg / Chlorothiazide 100mg capsules
0202040S0AAAPAP,Spironolactone 5mg / Chlorothiazide 50mg capsules
0202040S0AAAQAQ,Spironolactone 16mg / Chlorothiazide 160mg capsules
0202040S0AAARAR,Spironolactone 6mg / Chlorothiazide 60mg capsules
0202040T0,Spironolactone with loop diuretics
0202040T0AA,Spironolactone/furosemide
0202040T0AAAAAA,Spironolactone 50mg / Furosemide 20mg capsules
0202040T0BB,Lasilactone
0202040T0BBAAAA,Lasilactone 20mg/50mg capsules
0202040U0,Triamterene with loop diuretics
0202040U0AA,Triamterene/furosemide
0202040U0AAAAAA,Triamterene 50mg / Furosemide 40mg tablets
0202040U0BB,Frusene
0202040U0BBAAAA,Frusene 50mg/40mg tablets
0202040V0,Triamterene with thiazides
0202040V0AA,Triamterene with thiazides
0202040V0AAAAAA,Triamterene 50mg / Chlortalidone 50mg tablets
0202040V0AAACAC,Triamterene 50mg / Benzthiazide 25mg capsules
0202040V0BB,Kalspare
0202040V0BBAAAA,Kalspare tablets
0202040V0BD,Dytide
0202040V0BDAAAC,Dytide capsules
020205,Osmotic diuretics
0202050,Osmotic diuretics
0202050M0,Mannitol
0202050M0AA,Mannitol (Osmotic Diuretic)
0202050M0AAAAAA,Mannitol 50g/500ml (10%) infusion
0202050M0AAABAB,Mannitol 100g/500ml (20%) infusion
0202050M0AAAEAE,Mannitol 50g/250ml (20%) infusion bags
0202050M0BC,Baxter mannitol
0202050M0BCACAB,Mannitol 100g/500ml (20%) infusion Viaflex bags
0202050M0BCADAA,Mannitol 50g/500ml (10%) infusion Viaflex bags
0202050M0BCAIAE,Mannitol 50g/250ml (20%) infusion Viaflex bags
0202050M0BD,Polyfusor mannitol
0202050M0BDAAAB,Polyfusor M mannitol 20% infusion 500ml bottles
0202050M0BDABAA,Polyfusor K mannitol 10% infusion 500ml bottles
020208,Diuretics with potassium
0202080,Diuretics with potassium
0202080B0,Bendroflumethiazide/potassium
0202080B0AA,Bendroflumeth/potassium
0202080B0AAAAAA,Bendroflumethiazide 2.5mg/Pot chlor 573mg MR tab
0202080B0AAABAB,Bendroflumethiazide 2.5mg/Pot chlor 630mg MR tab
0202080B0BB,Centyl K
0202080B0BBAAAA,Centyl K modified-release tablets
0202080B0BC,Neo-Naclex-K
0202080B0BCAAAB,Neo-Naclex-K modified-release tablets
0202080C0,Bumetanide/potassium
0202080C0AA,Bumetanide/potassium
0202080C0AAAAAA,Bumetanide 500microg/Pot chlor 573mg (pot 7.7mmol) MR tab
0202080C0BB,Burinex-K
0202080C0BBAAAA,Burinex K modified-release tablets
0202080K0,Furosemide/potassium
0202080K0AA,Furosemide/potassium
0202080K0AAAAAA,Furosemide 20mg/Pot chlor 750mg (pot 10mmol) MR tab
0202080K0AAABAB,Furosemide 40mg/Pot chlor 600mg (pot 8mmol) MR tab
0202080K0BB,Lasikal
0202080K0BBAAAA,Lasikal modified-release tablets
0202080K0BC,Diumide-K Continus
0202080K0BCAAAB,Diumide-K Continus tablets
0203,Anti-arrhythmic drugs
020302,Drugs for arrhythmias
0203020,Drugs for arrhythmias
0203020C0,Adenosine
0203020C0AA,Adenosine
0203020C0AAAAAA,Adenosine 6mg/2ml solution for injection vials
0203020C0AAABAB,Adenosine 30mg/10ml solution for infusion vials
0203020C0BB,Adenocor
0203020C0BBAAAA,Adenocor 6mg/2ml solution for injection vials
0203020C0BC,Adenoscan
0203020C0BCAAAB,Adenoscan 30mg/10ml solution for infusion vials
0203020D0,Amiodarone hydrochloride
0203020D0AA,Amiodarone hydrochloride
0203020D0AAAAAA,Amiodarone 100mg tablets
0203020D0AAABAB,Amiodarone 200mg tablets
0203020D0AAADAD,Amiodarone 150mg/3ml solution for injection ampoules
