code,term
20020200483,Slinky bandage 10cm x 4m
20020200484,Slinky bandage 15cm x 4m
20020200485,Mollelast bandage 4cm x 4m
20020200486,Mollelast bandage 6cm x 4m
20020200491,Stayform bandage 5cm x 4m
20020200492,Stayform bandage 7.5cm x 4m
20020200493,Stayform bandage 10cm x 4m
20020200494,Stayform bandage 15cm x 4m
20020200495,Kontour bandage 5cm x 4m
20020200496,Kontour bandage 7.5cm x 4m
20020200497,Kontour bandage 10cm x 4m
20020200498,Kontour bandage 15cm x 4m
20020200501,Open wove bandage type 1 BP 1988 2.5cm x 5m
20020200502,Open wove bandage type 1 BP 1988 5cm x 5m
20020200503,Open wove bandage type 1 BP 1988 7.5cm x 5m
20020200504,Open wove bandage type 1 BP 1988 10cm x 5m
20020200515,Setopress bandage 7.5cm x 3.5m
20020200516,Setopress bandage 10cm x 3.5m
20020200520,Tensopress bandage 7.5cm x 3m
20020200521,Tensopress bandage 10cm x 3m
20020200525,SurePress bandage 10cm x 3m
20020200531,Gypsona bandage 7.5cm x 2.7m
20020200532,Gypsona bandage 10cm x 2.7m
20020200535,Neosafe bandage 7.5cm x 2.7m
20020200536,Neosafe bandage 10cm x 2.7m
20020200540,Adva-Co bandage 10cm x 3.5m
20020200601,Suspensory bandage cotton type 1 small/medium/large
20020200604,Suspensory bandage cotton type 1 extra large
20020200611,Suspensory bandage cotton type 2 small
20020200612,Suspensory bandage cotton type 2 medium
20020200613,Suspensory bandage cotton type 2 large
20020200614,Suspensory bandage cotton type 2 extra large
20020200621,Suspensory bandage cotton type 3 small/medium/large
20020200624,Suspensory bandage cotton type 3 extra large
20020200650,Triangular calico bandage BP 1980 90cm x 127cm
20020200701,Viscopaste PB7 bandage 7.5cm x 6m
20020200704,Benefoot Zinc Paste bandage 7.5cm x 6m
20020200721,Ichthopaste bandage 7.5cm x 6m
20020200760,PremierBand bandage 5cm x 4m
20020200761,PremierBand bandage 7.5cm x 4m
20020200762,PremierBand bandage 10cm x 4m
20020200763,PremierBand bandage 15cm x 4m
20020200765,Peha-haft bandage 2.5cm x 4m
20020200766,Peha-haft bandage 4cm x 4m
20020200767,Peha-haft bandage 6cm x 4m
20020200768,Peha-haft bandage 8cm x 4m
20020200769,Peha-haft bandage 10cm x 4m
20020200770,Peha-haft bandage 12cm x 4m
20020200801,K-Band bandage 5cm x 4m
20020200802,K-Band bandage 7cm x 4m
20020200803,K-Band bandage 10cm x 4m
20020200804,K-Band bandage 15cm x 4m
20020200810,Knit-Band bandage 5cm x 4m
20020200811,Knit-Band bandage 7cm x 4m
20020200812,Knit-Band bandage 10cm x 4m
20020200813,Knit-Band bandage 15cm x 4m
20020200814,Easifix K bandage 2.5cm x 4m
20020200815,Easifix K bandage 5cm x 4m
20020200816,Easifix K bandage 7.5cm x 4m
20020200817,Easifix K bandage 10cm x 4m
20020200818,Easifix K bandage 15cm x 4m
20020200820,K-Lite bandage 5cm x 4.5m
20020200821,K-Lite bandage 7cm x 4.5m
20020200822,K-Lite bandage 10cm x 4.5m
20020200823,K-Lite bandage 15cm x 4.5m
20020200824,K-Lite Long bandage 10cm x 5.25m
20020200830,K-Plus bandage 10cm x 6m
20020200831,K-Plus bandage 10cm x 8.7m
20020200832,K-Plus Long bandage 10cm x 10.25m
20020200849,Ko-Flex Long bandage 10cm x 7m
20020200850,Coban self-adherent bandage 10cm x 6m
20020200851,Ultra Soft wadding bandage 10cm x 3.5m
20020200852,Ultra Fast cohesive bandage 10cm x 6.3m
20020200853,Elset bandage 10cm x 6m
20020200855,Profore #3 bandage 10cm x 8.7m
20020200856,Profore #4 bandage 10cm x 2.5m
20020200857,Ko-Flex bandage 10cm x 6m
20020200858,Ortho-Band Plus bandage 10cm x 3.5m
20020200859,AAA-Flex bandage 10cm x 6.3m
20020200860,Hospicrepe 239 bandage 5cm x 4.5m
20020200861,Hospicrepe 239 bandage 7.5cm x 4.5m
20020200862,Hospicrepe 239 bandage 10cm x 4.5m
20020200863,Hospicrepe 239 bandage 15cm x 4.5m
20020200864,Hospicrepe 229 bandage 5cm x 4.5m
20020200865,Hospicrepe 229 bandage 7.5cm x 4.5m
20020200866,Hospicrepe 229 bandage 10cm x 4.5m
20020200867,Hospicrepe 229 bandage 15cm x 4.5m
20020200870,Hospicrepe 233 bandage 5cm x 4.5m
20020200871,Hospicrepe 233 bandage 7.5cm x 4.5m
20020200872,Hospicrepe 233 bandage 10cm x 4.5m
20020200873,Hospicrepe 233 bandage 15cm x 4.5m
20020200874,Comprilan bandage 6cm x 5m
20020200875,Comprilan bandage 8cm x 5m
20020200876,Comprilan bandage 10cm x 5m
20020200877,Comprilan bandage 12cm x 5m
20020200880,Rosidal K bandage 8cm x 5m
20020200881,Rosidal K bandage 10cm x 5m
20020200882,Rosidal K bandage 12cm x 5m
20020200883,Rosidal K bandage 4cm x 5m
20020200884,Rosidal K bandage 6cm x 5m
20020200885,Rosidal K bandage 10cm x 10m
20020200890,Varex Short Stretch bandage 10cm x 5m
20020200893,Silkolan bandage 8cm x 5m
20020200894,Silkolan bandage 10cm x 5m
20020200895,Setocrepe bandage 10cm x 4.5m
20020200897,Meban bandage 10cm x 6m
20020200898,CliniPlus bandage 10cm x 8.7m
20020200901,Elset bandage 15cm x 6m
20020200902,Elset bandage 10cm x 8m
20020200903,Elset S bandage 15cm x 12m
20020200905,Flexi-Ban bandage 10cm x 3.5m
20020200910,Softexe bandage 10cm x 3.5m
20020200912,SurePress absorbent padding bandage 10cm x 3m
20020200913,K-Soft bandage 10cm x 3.5m
20020200914,K-Soft Long bandage 10cm x 4.5m
20020200915,Cellona Undercast padding bandage 7.5cm x 2.75m
20020200916,Cellona Undercast padding bandage 10cm x 2.75m
20020200917,Cellona Undercast padding bandage 15cm x 2.75m
20020200918,Cellona Undercast padding bandage 5cm x 2.75m
20020200921,CliniLite bandage 5cm x 4.5m
20020200922,CliniLite bandage 7.5cm x 4.5m
20020200923,CliniLite bandage 10cm x 4.5m
20020200924,CliniLite bandage 15cm x 4.5m
20020200925,Setoprime dressing 9.5cm x 9.5cm
20020200930,Actico bandage 10cm x 6m
20020200931,Actico bandage 4cm x 6m
20020200932,Actico bandage 6cm x 6m
20020200933,Actico bandage 8cm x 6m
20020200934,Actico bandage 12cm x 6m
20020200935,Velband absorbent padding bandage 10cm x 4.5m
20020200940,Paratex dressing 9.5cm x 9.5cm
20020200945,Profore wound contact layer 14cm x 20cm
20020200950,Actiban bandage 8cm x 5m
20020200951,Actiban bandage 10cm x 5m
20020200952,Actiban bandage 12cm x 5m
20020200955,Knit-Firm bandage 5cm x 4.5m
20020200956,Knit-Firm bandage 7cm x 4.5m
20020200957,Knit-Firm bandage 10cm x 4.5m
20020200958,Knit-Firm bandage 15cm x 4.5m
20020200960,MillPlus bandage 10cm x 6m
20020200961,MillPlus bandage 10cm x 8.7m
20020200962,L3 bandage 10cm x 8.6m
20020200965,Hospiform bandage 6cm x 4m
20020200966,Hospiform bandage 8cm x 4m
20020200967,Hospiform bandage 10cm x 4m
20020200968,Hospiform bandage 12cm x 4m
20020200970,Profore #1 bandage 10cm x 3.5m
20020200971,Profore #2 bandage 10cm x 4.5m
20020200975,Profore + bandage 10cm x 3m
20020201011,Ultra Lite bandage 10cm x 4.5m
20020201012,Ultra Plus bandage 10cm x 8.7m
20020201015,ProGuide wound contact layer dressing 10cm x 10cm
20020201016,ProGuide #1 bandage 10cm x 4m
20020201017,ProGuide #2 bandage 10cm x 3m  Red
20020201018,ProGuide #2 bandage 10cm x 3m  Yellow
20020201019,ProGuide #2 bandage 10cm x 3m  Green
20020201020,Profore Lite multi-layer compression bandage kit
20020201021,Profore multi-layer compression bandage kit up to 18cm ankle circumference
20020201022,Profore multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201023,Profore multi-layer compression bandage kit 25cm-30cm ankle circumference
20020201024,Profore multi-layer compression bandage kit above 30cm ankle circumference
20020201030,ProGuide multi-layer compression bandage kit 18cm-22cm ankle circumference
20020201031,ProGuide multi-layer compression bandage kit 22cm-28cm ankle circumference
20020201032,ProGuide multi-layer compression bandage kit 28cm-32cm ankle circumference
20020201033,Jobst Comprifore multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201034,Jobst Comprifore latex free multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201035,Jobst Comprifore Lite multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201036,Jobst Comprifore Lite latex free multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201037,Pro-Two multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201038,Pro-Two multi-layer compression bandage kit 25cm-32cm ankle circumference
20020201039,Pro-Two multi-layer compression bandage kit above 32cm ankle circumference
20020201040,Ultra Four multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201042,Ultra Four Reduced Compression multi-layer compression bandage kit
20020201043,Ultra Four multi-layer compression bandage kit up to 18cm ankle circumference
20020201045,K-Four multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201046,K-Four multi-layer compression bandage kit less than 18cm ankle circumference
20020201047,K-Four multi-layer compression bandage kit 25cm-30cm ankle circumference
20020201048,K-Four multi-layer compression bandage kit greater than 30cm ankle circumference
20020201049,K-Four Reduced Compression multi-layer compression bandage kit 18cm+ ankle circumference
20020201050,System 4 multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201051,System 4 multi-layer compression bandage kit 18cm-25cm ankle circumference (4 components)
20020201055,Advasoft bandage 10cm x 3.5m
20020201060,Profore latex free multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201061,Profore Lite latex free multi-layer compression bandage kit
20020201065,Profore #1 latex free bandage 10cm x 3.5m
20020201066,Profore #2 latex free bandage 10cm x 4.5m
20020201067,Profore #3 latex free bandage 10cm x 8.7m
20020201068,Profore #4 latex free bandage 10cm x 2.5m
20020201070,Profore + latex free bandage 10cm x 3m
20020201073,Coban 2 Comfort Layer bandage 10cm x 2.7m
20020201074,Coban 2 Lite multi-layer compression bandage kit
20020201075,Coban 2 multi-layer compression bandage kit 10cm x 3.5m
20020201076,UrgoKTwo multi-layer compression bandage kit (8cm) 18cm-25cm ankle circumference
20020201077,UrgoKTwo multi-layer compression bandage kit (12cm) 18cm-25cm ankle circumference
20020201078,UrgoKTwo multi-layer compression bandage kit (8cm) 25cm-32cm ankle circumference
20020201079,UrgoKTwo multi-layer compression bandage kit (12cm) 25cm-32cm ankle circumference
20020201080,UrgoKTwo multi-layer compression bandage kit size 0 short 18cm-25cm ankle circumference
20020201081,UrgoKTwo multi-layer compression bandage kit (10cm) 18cm-25cm ankle circumference
20020201082,UrgoKTwo multi-layer compression bandage kit (10cm) 25cm-32cm ankle circumference
20020201083,UrgoKTwo with UrgoStart multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201084,UrgoKTwo with UrgoStart multi-layer compression bandage kit 25cm-32cm ankle circumference
20020201085,K Press bandage 10cm x 6.5m
20020201086,K Press bandage 10cm x 7.5m
20020201087,K Press bandage 10cm x 10.5m
20020201090,K Tech bandage 10cm x 5m
20020201091,K Tech bandage 10cm x 6m
20020201092,K Tech bandage 10cm x 7.3m
20020201093,K Tech bandage 8cm x 6m
20020201094,K Tech bandage 12cm x 6m
20020201095,PremierBand bandage 5cm x 4.5m
20020201096,PremierBand bandage 7.5cm x 4.5m
20020201097,PremierBand bandage 10cm x 4.5m
20020201098,PremierBand bandage 15cm x 4.5m
20020201100,K-ThreeC bandage 10cm x 3m
20020201103,K Tech bandage 8cm x 7.3m
20020201104,K Tech bandage 12cm x 7.3m
20020201105,K Press bandage 8cm x 7.5cm
20020201106,K Press bandage 12cm x 7.5m
20020201107,K Press bandage 8cm x 10.5m
20020201108,K Press bandage 12cm x 10.5m
20020201109,UrgoKTwo Reduced multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201110,UrgoKTwo Reduced multi-layer compression bandage kit 25cm-32cm ankle circumference
20020201111,K Tech Reduced bandage 10cm x 6m
20020201112,K Tech Reduced bandage 10cm x 7.3m
20020201113,Coban 2 Comfort Foam Layer bandage 5cm x 1.2m
20020201114,Coban 2 Comfort Foam Layer bandage 10cm x 3.5m
20020201115,Coban 2 Comfort Foam Layer bandage 15cm x 3.5m
20020201116,Coban 2 Comfort Foam Layer bandage 20cm x 3.5m
20020201117,Coban 2 Compression Layer bandage 5cm x 2.7m
20020201118,Coban 2 Compression Layer bandage 10cm x 4.5m
20020201119,Coban 2 Compression Layer bandage 15cm x 4.5m
20020201120,Coban 2 Lite Comfort Foam Layer bandage 7.5cm x 2.7m
20020201121,Coban 2 Lite Comfort Foam Layer bandage 10cm x 2.7m
20020201122,Coban 2 Lite Comfort Foam Layer bandage 15cm x 2.7m
20020201123,Coban 2 Lite Compression Layer bandage 2.5cm x 3.5m
20020201124,Coban 2 Lite Compression Layer bandage 7.5cm x 3.5m
20020201125,Coban 2 Lite Compression Layer bandage 10cm x 3.5m
20020201126,Coban 2 Lite Compression Layer bandage 15cm x 3.5m
20020201127,UrgoKTwo latex free multi-layer compression bandage kit (10cm) 18cm-25cm ankle circumference
20020201128,UrgoKTwo latex free multi-layer compression bandage kit (10cm) 25cm-32cm ankle circumference
20020201129,UrgoKTwo Reduced latex free multi-layer compression bandage kit (10cm) 18cm-25cm ankle circumference
20020201130,UrgoKTwo Reduced latex free multi-layer compression bandage kit (10cm) 25cm-32cm ankle circumference
20020201131,Jobst Comprifore #1 bandage 10cm x 3.5m
20020201132,Jobst Comprifore #2 bandage 10cm x 4.5m
20020201133,Jobst Comprifore #3 bandage 10cm x 8.7m
20020201134,Jobst Comprifore #4 bandage 10cm x 2.5m
20020201135,Jobst Comprifore #1 latex free bandage 10cm x 3.5m
20020201136,Jobst Comprifore #2 latex free bandage 10cm x 4.5m
20020201137,Jobst Comprifore #3 latex free bandage 10cm x 8.7m
20020201138,Jobst Comprifore #4 latex free bandage 10cm x 2.5m
20020201140,Actico 2C multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201141,Actico 2C multi-layer compression bandage kit 25cm-32cm ankle circumference
20020201142,Actico 2C Comfort layer bandage 10cm x 3.5m
20020201143,Actico 2C Compression layer bandage 10cm x 6m
20020201144,AndoFlex NL latex free cohesive bandage 10cm x 4.5m
20020201145,AndoFlex NL latex free cohesive bandage 10cm x 5.9m
20020201146,AndoFlex TLC latex free multi-layer compression bandage kit
20020201147,AndoFlex TLC Lite latex free multi-layer compression bandage kit
20020201148,AndoFlex TLC-XL latex free multi-layer compression bandage kit
20020201149,AndoFlex TLC Zinc Lite latex free multi-layer compression bandage kit 7.5cm
20020201150,AndoFlex TLC Zinc Lite latex free multi-layer compression bandage kit 10cm
20020201151,Rosidal Soft bandage 10cm x 2.5m
20020201152,Rosidal Soft bandage 12cm x 2.5m
20020201153,Rosidal Soft bandage 15cm x 2.5m
20020201154,Hero H-2 multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201155,Hero H-2 Lite multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201156,Hero H-2 XL multi-layer compression bandage kit 25cm-32cm ankle circumference
20020201157,Hero H-2 layer 1 bandage 10cm x 3m
20020201158,Hero H-2 layer 2 bandage 10cm x 5m
20020201159,Hero H-2 Lite layer 2 bandage 10cm x 5m
20020201160,Hero H-2 XL layer 1 bandage 10cm x 5m
20020201161,Hero H-2 XL layer 2 bandage 10cm x 6m
20020201162,Formflex Natural bandage 5cm x 2.7m
20020201163,Formflex Natural bandage 7.5cm x 2.7m
20020201164,Formflex Natural bandage 10cm x 2.7m
20020201165,Formflex Natural bandage 15cm x 2.7m
20020201166,Formflex Natural bandage 20cm x 2.7m
20020201167,Formflex Synthetic bandage 5cm x 2.7m
20020201168,Formflex Synthetic bandage 7.5cm x 2.7m
20020201169,Formflex Synthetic bandage 10cm x 2.7m
20020201170,Formflex Synthetic bandage 15cm x 2.7m
20020201171,Formflex Synthetic bandage 20cm x 2.7m
20020201172,Jobst Compri2 multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201173,Jobst Compri2 multi-layer compression bandage kit 25cm-32cm ankle circumference
20020201174,Jobst Compri2 lite multi-layer compression bandage kit 18cm-25cm ankle circumference
20020201175,Jobst Compri2 lite multi-layer compression bandage kit 25cm-32cm ankle circumference
20020201176,Clinistretch bandage 4cm x 6m
20020201177,Clinistretch bandage 6cm x 6m
20020201178,Clinistretch bandage 8cm x 6m
20020201179,Clinistretch bandage 10cm x 6m
20020201180,Clinistretch bandage 12cm x 6m
20020201181,Clinistretch Short bandage 6cm x 5m
20020201182,Clinistretch Short bandage 8cm x 5m
20020201183,Clinistretch Short bandage 10cm x 5m
20020201184,Clinistretch Short bandage 12cm x 5m
20020201185,Clinistretch Soft bandage 10cm x 2.75m
20020201186,Hero H-2 layer 1 bandage 10cm x 3.5m
20020201187,Hero H-2 XL layer 2 bandage 10cm x 6.5m
20020201188,Carolon multi-layer compression bandage kit 19cm-25cm ankle circumference
20020201189,Carolon multi-layer compression bandage kit 23cm-30cm ankle circumference
20020201190,Carolon multi-layer compression bandage kit 28cm-38cm ankle circumference
20020201191,Carolon multi-layer compression bandage kit 30cm-42cm ankle circumference
20020201192,Coban 2 multi-layer compression bandage kit 10cm x 4.5m
20020201193,Coban 2 multi-layer compression bandage kit 5cm x 2.7m
2003,Wound Management & Other Dressings
20030000001,365 Film dressing 10cm x 14cm
20030000002,365 Film dressing 10cm x 25cm
20030000003,Cytasorb dressing 10cm x 10cm square
20030000004,Cytasorb dressing 15cm x 15cm square
20030000005,Cytasorb dressing 20cm x 20cm square
20030000006,Cytasorb dressing 20cm x 30cm rectangular
20030000007,Cytasorb dressing 20cm x 40cm rectangular
20030000008,Revamil Balm dressing
20030000009,Pico dressing 10cm x 20cm
20030000010,Pico dressing 10cm x 30cm
20030000011,Pico dressing 10cm x 40cm
20030000012,Pico dressing 15cm x 15cm
20030000013,Pico dressing 15cm x 20cm
20030000014,Pico dressing 15cm x 30cm
20030000015,Pico dressing 20cm x 20cm
20030000016,Pico dressing 25cm x 25cm
20030000017,Pico Multisite dressing 15cm x 20cm
20030000018,Pico Multisite dressing 20cm x 25cm
20030000019,Strataderm gel
20030000020,FarlaFIBRE Ribbon dressing 2cm x 45cm
20030000021,FarlaFIBRE Rope dressing 4cm x 30cm
20030000022,Snap SecurRing Hydrocolloid 4.8cm
20030000023,Exufiber Ag+ Ribbon dressing 2cm x 45cm
20030000024,Exufiber Ag+ dressing 5cm x 5cm square
20030000025,Exufiber Ag+ dressing 10cm x 10cm square
20030000026,Exufiber Ag+ dressing 15cm x 15cm square
20030000027,Exufiber Ag+ dressing 4.5cm x 10cm rectangular
20030000028,Exufiber Ag+ dressing 4.5cm x 20cm rectangular
20030000029,Exufiber Ag+ dressing 4.5cm x 30cm rectangular
20030000030,Exufiber Ag+ dressing 20cm x 30cm rectangular
20030100010,Boil dressing pack 38mm x 38mm
20030100020,Multiple pack dressing No 1
20030100040,N-A dressing 9.5cm x 9.5cm
20030100041,N-A dressing 19cm x 9.5cm
20030100060,N-A Ultra dressing 9.5cm x 9.5cm
20030100061,N-A Ultra dressing 19cm x 9.5cm
20030100066,Atrauman dressing 5cm x 5cm
20030100067,Atrauman dressing 7.5cm x 10cm
20030100068,Atrauman dressing 10cm x 20cm
20030100069,Atrauman dressing 20cm x 30cm
20030100070,Melolin dressing 5cm x 5cm
20030100071,Melolin dressing 10cm x 10cm
20030100072,Melolin dressing 20cm x 10cm
20030100074,Mepore dressing 7cm x 8cm
20030100078,Mepore dressing 10cm x 11cm
20030100079,Mepore dressing 11cm x 15cm
20030100080,Release dressing 5cm x 5cm
20030100081,Release dressing 10cm x 10cm
20030100082,Release dressing 20cm x 10cm
20030100085,Solvaline N dressing 5cm x 5cm
20030100086,Solvaline N dressing 10cm x 10cm
20030100087,Solvaline N dressing 20cm x 10cm
20030100090,Skintact dressing 5cm x 5cm
20030100091,Skintact dressing 10cm x 10cm
20030100092,Skintact dressing 20cm x 10cm
20030100095,Cutilin dressing 5cm x 5cm
20030100096,Cutilin dressing 10cm x 10cm
20030100097,Cutilin dressing 20cm x 10cm
20030100098,Telfa AMD dressing 10cm x 7.5cm
20030100099,Telfa AMD dressing 20cm x 7.5cm
20030100100,Absorbent perforated plastic film faced dressing 5cm x 5cm
20030100101,Absorbent perforated plastic film faced dressing 10cm x 10cm
20030100102,Absorbent perforated plastic film faced dressing 20cm x 10cm
20030100105,Mesorb dressing 10cm x 10cm
20030100106,Mesorb dressing 10cm x 15cm
20030100107,Mesorb dressing 10cm x 20cm
20030100108,Mesorb dressing 15cm x 20cm
20030100109,Mesorb dressing 20cm x 25cm
20030100110,Mesorb dressing 20cm x 30cm
20030100112,Medipore + Pads dressing 5cm x 7.2cm
20030100113,Medipore + Pads dressing 10cm x 10cm
20030100114,Medipore + Pads dressing 10cm x 15cm
20030100115,Medipore + Pads dressing 10cm x 20cm
20030100116,Medipore + Pads dressing 10cm x 25cm
20030100117,Medipore + Pads dressing 10cm x 35cm
20030100120,Inadine dressing 5cm x 5cm
20030100121,Inadine dressing 9.5cm x 9.5cm
20030100122,Povitulle dressing 5cm x 5cm
20030100123,Povitulle dressing 9.5cm x 9.5cm
20030100125,Poviderm dressing 5cm x 5cm
20030100126,Poviderm dressing 9.5cm x 9.5cm
20030100133,keragel dressing
20030100134,keragelT dressing
20030100135,Kendall Telfa Clear dressing 7.5cm x 7.5cm
20030100136,Kendall Telfa Clear dressing 10cm x 12.5cm
20030100137,Kendall Telfa Clear dressing 30cm x 30cm
20030100138,Kendall Telfa Clear dressing 30cm x 60cm
20030100145,Mepore dressing 9cm x 20cm
20030100146,Mepore dressing 9cm x 25cm
20030100147,Mepore dressing 9cm x 30cm
20030100148,Mepore dressing 9cm x 35cm
20030100150,Sterile dressing pack specification 10
20030100154,MeCoBo sterile dressing pack without gloves
20030100161,Polyfield Soft Vinyl Patient Pack with small/medium/large gloves
20030100162,Polyfield Nitrile Patient Pack
20030100163,Multi-Pack sterile dressing pack
20030100165,Sterile dressing pack with non-woven pads specification 35
20030100166,Woundcare sterile dressing pack with gloves
20030100167,Dressit sterile dressing pack with gloves
20030100168,Propax SDP sterile dressing pack
20030100169,Nurse It sterile dressing pack
20030100171,365 Community Woundcare Pack with gloves small/medium/large
20030100174,OpSite Flexigrid dressing 6cm x 7cm
20030100176,OpSite Flexigrid dressing 15cm x 20cm
20030100177,OpSite Flexigrid dressing 12cm x 12cm
20030100181,Tegaderm Film dressing 12cm x 12cm
20030100182,Tegaderm Film dressing 15cm x 20cm
20030100183,Tegaderm Film dressing 6cm x 7cm
20030100184,Tegaderm IV Advanced dressing 8.5cm x 11.5cm
20030100185,Bioclusive dressing 10.2cm x 12.7cm
20030100186,Bioclusive Plus dressing 6cm x 7cm
20030100187,Bioclusive Plus dressing 10cm x 12cm
20030100188,Bioclusive Plus dressing 15cm x 20cm
20030100189,Bioclusive Plus dressing 20cm x 30cm
20030100190,Cutifilm dressing 10cm x 14cm
20030100191,Cutifilm dressing 7.5cm x 10cm
20030100192,Cutifilm dressing 5cm x 7.5cm
20030100197,Tegaderm IV Advanced dressing with securing tapes 7cm x 8.5cm
20030100198,Tegaderm IV Advanced dressing with securing tapes 8.5cm x 10.5cm
20030100199,Tegaderm IV Advanced dressing with securing tapes 10cm x 15.5cm
20030100200,Vapour-permeable waterproof plastic wound dressing 8.5cm x 6cm
20030100202,Transparent Semi Permeable dressing LMJTD 9cm x 11cm
20030100204,Primapore dressing 10cm x 35cm
20030100205,Primapore dressing 6cm x 8.3cm
20030100209,Primapore dressing 12cm x 35cm
20030100210,Primapore dressing 8cm x 10cm
20030100211,Primapore dressing 8cm x 15cm
20030100212,Primapore dressing 10cm x 20cm
20030100213,Primapore dressing 10cm x 25cm
20030100214,Primapore dressing 10cm x 30cm
20030100215,Mepore Film dressing 6cm x 7cm
20030100216,Mepore Film dressing 10cm x 12cm
20030100217,Mepore Film dressing 10cm x 25cm
20030100218,Mepore Film dressing 15cm x 20cm
20030100220,C-View dressing 6cm x 7cm
20030100221,C-View dressing 10cm x 12cm
20030100222,C-View dressing 15cm x 20cm
20030100223,C-View dressing 12cm x 12cm
20030100225,Sterifix dressing 5cm x 7cm
20030100226,Sterifix dressing 7cm x 10cm
20030100227,Sterifix dressing 10cm x 14cm
20030100230,Telfa Island dressing 5cm x 10cm
20030100231,Telfa Island dressing 10cm x 20cm
20030100232,Telfa Island dressing 10cm x 12.5cm
20030100233,Telfa Island dressing 10cm x 25.5cm
20030100234,Telfa Island dressing 10cm x 35cm
20030100235,Hydrofilm dressing 6cm x 9cm
20030100236,Hydrofilm dressing 10cm x 15cm
20030100237,Hydrofilm dressing 12cm x 25cm
20030100238,Hydrofilm I.V. Control dressing 7cm x 9cm
20030100240,ActivHeal Film vapour-permeable dressing 6cm x 7cm
20030100241,ActivHeal Film vapour-permeable dressing 10cm x 12.7cm
20030100242,ActivHeal Film vapour-permeable dressing 15cm x 17.8cm
20030100245,OpSite Plus dressing 10cm x 12cm
20030100247,OpSite Plus dressing 10cm x 20cm
20030100248,OpSite Plus dressing 6.5cm x 5cm
