code,term
1103010X0,Tobramycin
1103010X0AA,Tobramycin (Eye)
1103010X0AAAAAA,Tobramycin 3mg/ml eye drops
1103010X0BC,Tobravisc
1103010X0BCAAAA,Tobravisc 3mg/ml eye drops
1103010Y0,Ofloxacin
1103010Y0AA,Ofloxacin (Eye)
1103010Y0AAAAAA,Ofloxacin 0.3% eye drops
1103010Y0BB,Exocin
1103010Y0BBAAAA,Exocin 0.3% eye drops
1103010Z0,Vancomycin hydrochloride
1103010Z0AA,Vancomycin hydrochloride (Eye)
1103010Z0AAAAAA,Vancomycin 5% eye drops
1103010Z0AAADAD,Vancomycin 1.4% eye drops
110302,Antifungals
1103020,Antifungals
1103020A0,Amphoteracin
1103020A0AA,Amphotericin (Eye)
1103020A0AAADAD,Amphotericin B 0.15% eye drops/eye drops preservative free
1103020A0AAAEAE,Amphotericin B 0.3% eye drops preservative free
1103020C0,Clotrimazole
1103020C0AA,Clotrimazole (Ophthalmic)
1103020C0AAABAB,Clotrimazole 1% eye drops preservative free
1103020E0,Econazole nitrate
1103020E0AA,Econazole nitrate (Eye)
1103020E0AAAAAA,Econazole 1% eye drops preservative free
1103020E0AAABAB,Econazole 1% in Arachis oil eye drops
1103020M0,Miconazole
1103020M0AA,Miconazole (Eye)
1103020M0AAABAB,Miconazole 1% eye drops preservative free
110303,Antivirals
1103030,Antivirals
1103030C0,Aciclovir
1103030C0AA,Aciclovir (Eye)
1103030C0AAAAAA,Aciclovir 3% eye ointment
1103030C0BB,Zovirax (Eye)
1103030C0BBAAAA,Zovirax 3% ophthalmic ointment
1103030T0,Trifluridine (Antivirals)
1103030T0AA,Trifluridine (Antivirals)
1103030T0AAABAB,Trifluridine 1% eye drops
1103030T0AAADAD,Trifluridine 1% eye drops preservative free
1103030T0BD,Viroptic
1103030T0BDAAAB,Viroptic 1% eye drops
1103030W0,Ganciclovir
1103030W0AA,Ganciclovir (Eye)
1103030W0AAAAAA,Ganciclovir 0.15% eye gel
1103030W0BB,Virgan
1103030W0BBAAAA,Virgan 0.15% eye gel
1104,Corticosteroids and other anti-inflammatory preparations
110401,Corticosteroids
1104010,Corticosteroids
1104010D0,Betamethasone sodium phosphate
1104010D0AA,Betamethasone sodium phosphate (Ear/Eye/Nasal)
1104010D0AAABAB,Betamethasone 0.1% eye ointment
1104010D0AAADAD,Neomycin 0.5% / Betamethasone 0.1% eye ointment
1104010D0AAAGAG,Betamethasone 0.1% ear/eye/nose drops
1104010D0BB,Betnesol (Ear/Eye/Nasal)
1104010D0BBAAAG,Betnesol 0.1% eye/ear/nose drops
1104010D0BBABAB,Betnesol 0.1% eye ointment
1104010D0BBACAD,Betnesol-N eye ointment
1104010D0BC,Vistamethasone
1104010D0BCAAAG,Vistamethasone 0.1% ear/eye/nose drops
1104010F0,Clobetasone butyrate
1104010F0AA,Clobetasone butyrate (Eye)
1104010F0AAAAAA,Clobetasone 0.1% eye drops
1104010F0BD,Clobet
1104010F0BDAAAA,Clobet 0.1% eye drops
1104010I0,Dexamethasone
1104010I0AA,Dexamethasone (Eye)
1104010I0AAADAD,Dexamethasone 0.1% eye drops
1104010I0AAAEAE,Generic Maxitrol eye drops
1104010I0AAAFAF,Generic Maxitrol eye ointment
1104010I0AAALAL,Dexamethasone 0.1% eye dps 0.5ml unit dose preservative free
1104010I0AAAPAP,Dexamethasone 0.1% / Tobramycin 0.3% eye drops
1104010I0AAARAR,Dexamethasone 1% eye drops preservative free
1104010I0AAATAT,Dexamethasone 0.1% eye dps 0.4ml unit dose preservative free
1104010I0AAAUAU,Dexamethasone 0.1% eye drops preservative free
1104010I0BB,Maxidex
1104010I0BBAAAD,Maxidex 0.1% eye drops
1104010I0BC,Maxitrol
1104010I0BCAAAE,Maxitrol eye drops
1104010I0BCABAF,Maxitrol eye ointment
1104010I0BE,Minims dexamethasone
1104010I0BEAAAL,Minims dexamethasone 0.1% eye drops 0.5ml unit dose
1104010I0BF,Tobradex
1104010I0BFAAAP,Tobradex 3mg/ml / 1mg/ml eye drops
1104010I0BG,Dropodex
1104010I0BGAAAT,Dropodex 0.1% eye drops 0.4ml unit dose
1104010I0BH,Dexafree
1104010I0BHAAAT,Dexafree 1mg/1ml eye drops 0.4ml unit dose
1104010I0BI,Eythalm
1104010I0BIAAAU,Eythalm 1mg/ml eye drops
1104010K0,Fluorometholone
1104010K0AA,Fluorome
1104010K0AAAAAA,Fluorometholone 0.1% eye drops
1104010K0BB,FML
1104010K0BBAAAA,FML Liquifilm 0.1% ophthalmic suspension
1104010M0,Hydrocortisone acetate
1104010M0AA,Hydrocort (Eye)
1104010M0AAABAB,Hydrocortisone acetate 1% eye drops
1104010M0AAACAC,Hydrocortisone acetate 0.5% eye ointment
1104010M0AAADAD,Hydrocortisone 1% eye ointment
1104010M0AAAEAE,Hydrocortisone 2.5% eye ointment
1104010R0,Prednisolone acetate
1104010R0AA,Prednisolone acet (Eye)
1104010R0AAAAAA,Prednisolone acetate 1% eye drops
1104010R0BB,Pred Forte
1104010R0BBAAAA,Pred Forte 1% eye drops
1104010S0,Prednisolone sodium phosphate
1104010S0AA,Prednisolone sodium phosphate (Ear/Eye)
1104010S0AAAAAA,Prednisolone sodium phosphate 0.01% eye drops
1104010S0AAAEAE,Prednisolone sodium phosphate 0.125% eye drops
1104010S0AAAFAF,Prednisolone sodium phosphate 0.25% eye drops
1104010S0AAAKAK,Prednisolone sodium phosphate 0.25% eye dps preserv free
1104010S0AAALAL,Prednisolone sodium phosphate 0.003% eye drops
1104010S0AAAPAP,Prednisolone sodium phos 0.5% eye dps 0.5ml ud preserv free
1104010S0AAAQAQ,Prednisolone sodium phosphate 0.13% eye drops
1104010S0AAARAR,Prednisolone sodium phosphate 0.5% eye dps preservative free
1104010S0AAASAS,Prednisolone sodium phosphate 0.025% eye drops
1104010S0AAAXAX,Prednisolone sodium phosphate 0.125% eye dps preserv free
1104010S0AAAZAZ,Prednisolone sodium phosphate 0.01% eye dps preserv free
1104010S0AABBBB,Prednisolone sodium phosphate 0.5% ear/eye drops
1104010S0AABCBC,Prednisolone sodium phosphate 0.005% eye drops
1104010S0AABHBH,Prednisolone sodium phosphate 0.1% ear drops
1104010S0AABIBI,Prednisolone sodium phosphate 0.3% ear drops
1104010S0AABJBJ,Prednisolone sodium phosphate 0.025% eye dps preserv free
1104010S0AABKBK,Prednisolone sodium phosphate 0.03% eye drops
1104010S0AABLBL,Prednisolone sodium phosphate 0.1% eye drops
1104010S0AABMBM,Prednisolone sodium phosphate 0.3% eye drops
1104010S0AABNBN,Prednisolone sodium phosphate 0.05% eye drops
1104010S0AABPBP,Prednisolone sodium phosphate 0.05% eye dps preserv free
1104010S0AABQBQ,Prednisolone sodium phosphate 1% eye drops preservative free
1104010S0AABRBR,Prednisolone sodium phosphate 0.03% eye dps preserv free
1104010S0AABSBS,Prednisolone sodium phosphate 0.1% eye dps preservative free
1104010S0AABTBT,Prednisolone sodium phosphate 0.3% eye dps preservative free
1104010S0BB,Minims prednisolone sodium phosphate
1104010S0BBAAAP,Minims prednisolone sodium phosphate 0.5% eye dps 0.5ml ud
1104010S0BC,Predsol (Ear/Eye)
1104010S0BCAABB,Predsol 0.5% ear/eye drops
1104010V0,Rimexolone
1104010V0AA,Rimexolone
1104010V0AAAAAA,Rimexolone 10mg/ml eye drops
1104010V0BB,Vexol
1104010V0BBAAAA,Vexol 10mg/ml eye drops
1104010W0,Loteprednol etabonate
1104010W0AA,Loteprednol etabonate
1104010W0AAAAAA,Loteprednol 0.5% eye drops
1104010W0BB,Lotemax
1104010W0BBAAAA,Lotemax 0.5% eye drops
110402,Other anti-inflammatory preparations
1104020,Other anti-inflammatory preparations
110402000,Other anti-inflammatory preparations
110402000BB,Proprietary compound preparation BNF 1104020
110402000BBAEA0,Optrex 13% eye lotion
110402000BBALA0,Boots Soothing eye drops
110402000BBAPA0,Optrex Comforting eye dps 0.4ml unit dose preservative free
1104020AB,Hamamalis
1104020ABAA,Hamamalis (Eye)
1104020ABAAAAAA,Hamamelis water 12.5% / Naphazoline 0.01% eye drops
1104020ABAAABAB,Hamamelis water 13% eye drops
1104020ABBB,Eye dew
1104020ABBBAAAA,Eye drew blue/clear
1104020ABBC,Optrex
1104020ABBCAAAA,Optrex Bloodshot eye drops
1104020ABBCABAA,Optrex Red Eyes eye drops
1104020ABBCACAB,Optrex Sore Eyes 13% eye drops
1104020AC,Epinastine hydrochloride
1104020ACAA,Epinastine hydrochloride
1104020ACAAAAAA,Epinastine 500micrograms/ml eye drops
1104020ACBB,Relestat
1104020ACBBAAAA,Relestat 500micrograms/ml eye drops
1104020AD,Heparin sodium (Eye)
1104020ADAA,Heparin sodium (Eye)
1104020ADAAAAAA,"Heparin sodium 5,000units/ml eye drops preservative free"
1104020AE,Ciclosporin (Eye Anti Inflammatory)
1104020AEAA,Ciclosporin (Eye Anti Inflammatory)
1104020AEAAAAAA,Ciclosporin 0.1% eye drops 0.3ml unit dose
1104020AEBB,Ikervis
1104020AEBBAAAA,Ikervis 0.1% eye drops 0.3ml unit dose
1104020AEBC,Verkazia
1104020AEBCAAAA,Verkazia 0.1% eye drops 0.3ml unit dose
1104020AF,Ascorbic acid (Eye)
1104020AFAA,Ascorbic acid (Eye)
1104020AFAAAAAA,Ascorbic acid 10% eye drops preservative free
1104020B0,Antazoline
1104020B0AA,Antaz sulf (Eye)
1104020B0AAACAC,Antazoline 0.5% / Xylometazoline 0.05% eye drops
1104020B0BC,Otrivine-Antistin (Eye)
1104020B0BCAAAC,Otrivine Antistin 0.5%/0.05% eye drops
1104020G0,Flurbiprofen sodium
1104020G0AA,Flurbiprofen sodium
1104020G0AAACAC,Flurbiprofen 0.03% eye dps 0.4ml unit dose preservative free
1104020G0BB,Ocufen
1104020G0BBABAC,Ocufen 0.03% eye drops 0.4ml unit dose
1104020M0,Lodoxamide trometamol
1104020M0AA,Lodoxamide trometamol
1104020M0AAAAAA,Lodoxamide 0.1% eye drops
1104020M0BB,Alomide
1104020M0BBAAAA,Alomide 0.1% eye drops
1104020M0BBACAA,Alomide Allergy 0.1% eye drops
1104020N0,Nedocromil sodium
1104020N0AA,Nedocromil sodium (Eye)
1104020N0AAAAAA,Nedocromil 2% eye drops
1104020N0BB,Rapitil
1104020N0BBAAAA,Rapitil 2% eye drops
1104020P0,Levocabastine
1104020P0AA,Levocabastine (Eye)
1104020P0AAAAAA,Levocabastine 0.5mg/ml eye drops
1104020P0BB,Livostin (Eye)
1104020P0BBAAAA,Livostin 0.5mg/ml eye drops
1104020P0BBABAA,Livostin Direct 0.5mg/ml eye drops
1104020R0,Naphazoline hydrochloride
1104020R0AA,Naphazoline hydrochloride
1104020R0AAAAAA,Naphazoline 0.012% eye drops
1104020R0BB,Murine
1104020R0BBAAAA,Murine irritation & redness relief 0.012% eye drops
1104020T0,Sodium cromoglicate
1104020T0AA,Sodium cromoglicate (Eye)
1104020T0AAAAAA,Sodium cromoglicate 2% eye drops
1104020T0AAADAD,Sodium cromoglicate 2% eye drops unit dose preservative free
1104020T0AAAGAG,Sodium cromoglicate 2% eye drops 0.5ml ud preservative free
1104020T0AAAIAI,Sodium cromoglicate 2% eye drops preservative free
1104020T0AAAJAJ,Sodium cromoglicate 2% eye dps 0.3ml ud preservative free
1104020T0BB,Opticrom
1104020T0BBADAA,Opticrom Aqueous 2% eye drops
1104020T0BBAEAA,Opticrom Allergy 2% eye drops
1104020T0BBAFAA,Opticrom Hayfever 2% eye drops
1104020T0BBAGAJ,Opticrom Allergy Single Dose 2% eye drops 0.3ml unit dose
1104020T0BD,Hay-Crom
1104020T0BDAAAA,Hay-Crom Hayfever 2% eye drops
1104020T0BDABAA,Hay-Crom Aqueous 2% eye drops
1104020T0BF,Vividrin (Eye)
1104020T0BFAAAA,Vividrin 2% eye drops
1104020T0BFABAG,Vividrin 2% eye drops 0.5ml unit dose preservative free
1104020T0BH,Optrex Allergy
1104020T0BHAAAA,Optrex Allergy 2% eye drops
1104020T0BHABAA,Optrex Hayfever Relief 2% eye drops
1104020T0BJ,Viz-On
1104020T0BJAAAA,Viz-On 2% eye drops
1104020T0BL,Dominion Pharma Hayfever
1104020T0BLAAAA,Dominion Pharma Hayfever 2% eye drops
1104020T0BN,Vivicrom
1104020T0BNAAAA,Vivicrom 2% eye drops
1104020T0BP,Cromolux
1104020T0BPAAAA,Cromolux 2% eye drops
1104020T0BPABAA,Cromolux Hayfever 2% eye drops
1104020T0BQ,Galpharm (Sodium cromoglicate)
1104020T0BQAAAA,Galpharm Allergy 2% eye drops
1104020T0BQABAA,Galpharm Hayfever 2% eye drops
1104020T0BR,Pollenase Allergy (Eye)
1104020T0BRAAAA,Pollenase Allergy 2% eye drops
1104020T0BS,Catacrom
1104020T0BSAAAJ,Catacrom 2% eye drops 0.3ml unit dose
1104020T0BT,Lloydspharmacy (Sodium cromoglicate)
1104020T0BTAAAA,Lloydspharmacy Allergy 2% eye drops
1104020T0BU,Allercrom
1104020T0BUAAAA,Allercrom 2% eye drops
1104020T0BV,Numark (Sodium cromoglicate)
1104020T0BVAAAA,Numark Hayfever 2% eye drops
1104020T0BW,Murine (Sodium cromoglicate)
1104020T0BWAAAA,Murine hayfever relief 2% eye drops
1104020T0BX,Aspire (Sodium cromoglicate)
1104020T0BXAAAA,Aspire Hayfever Relief 2% eye drops
1104020T0BXABAA,Aspire Allergy Relief 2% eye drops
1104020W0,Azelastine hydrochloride
1104020W0AA,Azelastine hydrochloride (Eye)
1104020W0AAAAAA,Azelastine 0.05% eye drops
1104020W0BB,Optilast
1104020W0BBAAAA,Optilast 0.05% eye drops
1104020W0BC,Aller-eze (Eye)
1104020W0BCAAAA,Aller-Eze 0.05% eye drops
1104020X0,Emedastine
1104020X0AA,Emedastine
1104020X0AAAAAA,Emedastine 0.5mg/ml eye drops
1104020X0BB,Emadine
1104020X0BBAAAA,Emadine 0.5mg/ml eye drops
1104020Y0,Ketotifen fumarate
1104020Y0AA,Ketotifen Fumarate (Eye)
1104020Y0AAAAAA,Ketotifen 250micrograms/ml eye drops
1104020Y0AAABAB,Ketotifen 250micrograms/ml eye dps 0.4ml ud preserv free
1104020Y0BB,Zaditen (Eye)
1104020Y0BBAAAA,Zaditen 250micrograms/ml eye drops
1104020Y0BC,Ketofall
1104020Y0BCAAAB,Ketofall 0.25mg/ml eye drops 0.4ml unit dose
1104020Z0,Olopatadine
1104020Z0AA,Olopatadine
1104020Z0AAAAAA,Olopatadine 1mg/ml eye drops
1104020Z0BB,Opatanol
1104020Z0BBAAAA,Opatanol 1mg/ml eye drops
1105,Mydriatics and cycloplegics
110500,Mydriatics and cycloplegics
1105000,Mydriatics and cycloplegics
1105000B0,Atropine sulfate
1105000B0AA,Atropine sulfate (Eye)
1105000B0AAADAD,Atropine 0.5% eye drops
1105000B0AAAEAE,Atropine 1% eye drops
1105000B0AAAHAH,Atropine 1% eye ointment
1105000B0AAAJAJ,Atropine 1% eye drops 0.5ml unit dose preservative free
1105000B0AAANAN,Atropine 1% eye drops preservative free
1105000B0BB,Minims atropine sulfate
1105000B0BBAAAJ,Minims atropine sulfate 1% eye drops 0.5ml unit dose
1105000B0BD,Isopto Atropine
1105000B0BDAAAE,Isopto Atropine 1% eye drops
1105000E0,Cyclopentolate hydrochloride
1105000E0AA,Cyclopentolate hydrochloride
1105000E0AAABAB,Cyclopentolate 0.5% eye drops
1105000E0AAACAC,Cyclopentolate 1% eye drops
1105000E0AAAEAE,Cyclopentolate 0.5% eye dps 0.5ml ud preservative free
1105000E0AAAFAF,Cyclopentolate 1% eye dps 0.5ml unit dose preservative free
1105000E0BB,Minims cyclopentolate hydrochloride
1105000E0BBAAAE,Minims cyclopentolate hydrochloride 0.5% eye dps 0.5ml ud
1105000E0BBABAF,Minims cyclopentolate hydrochloride 1% eye dps 0.5ml ud
1105000E0BC,Mydrilate
1105000E0BCAAAB,Mydrilate 0.5% solution
1105000E0BCABAC,Mydrilate 1% solution
1105000H0,Homatropine hydrobromide
1105000H0AA,Homatropine hydrobromide
1105000H0AAADAD,Homatropine 1% eye drops/eye drops preservative free
1105000H0AAAEAE,Homatropine 2% eye drops
1105000H0AAAHAH,Homatropine 2% eye drops 0.5ml unit dose preservative free
1105000H0AAALAL,Homatropine 2% eye drops preservative free
1105000H0BB,Minims homatropine hydrobromide
1105000H0BBAAAH,Minims homatropine hydrobromide 2% eye drops 0.5ml unit dose
1105000J0,Hyoscine hydrobromide
1105000J0AA,Hyoscine hydrob (Eye)
1105000J0AAADAD,Hyoscine hydrobromide 0.5% eye drops
1105000P0,Phenylephrine hydrochloride
1105000P0AA,Phenylephrine hydrochloride (Eye)
1105000P0AAACAC,Phenylephrine 10% eye drops
1105000P0AAAEAE,Phenylephrine 10% eye dps 0.5ml unit dose preservative free
1105000P0AAAFAF,Phenylephrine 2.5% eye dps 0.5ml unit dose preservative free
1105000P0BB,Minims phenyleph hydrochloride
1105000P0BBAAAE,Minims phenylephrine hydrochloride 10% eye dps 0.5ml ud
1105000P0BBABAF,Minims phenylephrine hydrochloride 2.5% eye dps 0.5ml ud
1105000S0,Tropicamide
1105000S0AA,Tropicamide
1105000S0AAAAAA,Tropicamide 0.5% eye drops
1105000S0AAABAB,Tropicamide 1% eye drops
1105000S0AAACAC,Tropicamide 0.5% eye drops 0.5ml unit dose preservative free
1105000S0AAADAD,Tropicamide 1% eye drops 0.5ml unit dose preservative free
1105000S0BB,Minims tropicamide
1105000S0BBAAAC,Minims tropicamide 0.5% eye drops 0.5ml unit dose
1105000S0BBABAD,Minims tropicamide 1% eye drops 0.5ml unit dose
1105000S0BC,Mydriacyl
1105000S0BCAAAA,Mydriacyl 0.5% eye drops
1105000S0BCABAB,Mydriacyl 1% eye drops
1105000T0,Phenylephrine hydrochloride and tropicamide
1105000T0AA,Phenylephrine hydrochloride/tropicamide (Eye)
1105000T0AAAAAA,Phenylephrine 5.4mg/Tropicamide 0.28mg ophthalmic inserts
1105000T0BB,Mydriasert
1105000T0BBAAAA,Mydriasert 5.4mg/0.28mg ophthalmic inserts
1106,Treatment of glaucoma
110600,Treatment of glaucoma
1106000,Treatment of glaucoma
1106000AA,Brimonidine tartrate
1106000AAAA,Brimonidine tartate
1106000AAAAAAAA,Brimonidine 0.2% eye drops
1106000AABB,Alphagan
1106000AABBAAAA,Alphagan 0.2% eye drops
1106000AABC,Brymont
1106000AABCAAAA,Brymont 2mg/ml eye drops
1106000AB,Dorzolamide and timolol
1106000ABAA,Dorzolamide and timolol
1106000ABAAAAAA,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops
1106000ABAAABAB,Dorzolamide 20mg/Timolol 5mg/ml eye dps 0.2ml preserv free
1106000ABAAACAC,Dorzolamide 20mg/ml / Timolol 5mg/ml eye dps preserv free
1106000ABBB,Cosopt
1106000ABBBAAAA,Cosopt 20mg/ml / 5mg/ml eye drops
1106000ABBBABAB,Cosopt 20mg/ml / 5mg/ml eye dps 0.2ml ud preservative free
1106000ABBBACAC,Cosopt iMulti 20mg/ml / 5mg/ml eye drops preservative free
1106000ABBC,Tidomat
1106000ABBCAAAA,Tidomat 20mg/ml / 5mg/ml eye drops
1106000ABBD,Eylamdo
1106000ABBDAAAC,Eylamdo 20mg/ml / 5mg/ml eye drops
1106000AC,Brinzolamide
1106000ACAA,Brinzolamide
1106000ACAAAAAA,Brinzolamide 10mg/ml eye drops
1106000ACBB,Azopt
1106000ACBBAAAA,Azopt 10mg/ml eye drops
1106000AD,Latanoprost and timolol
1106000ADAA,Latanoprost/timolol
1106000ADAAAAAA,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops
1106000ADAAABAB,Latanoprost 50mcg/ml / Timolol 5mg/ml eye dps 0.2ml ud PF
1106000ADBB,Xalacom
