dmd_type,dmd_id,dmd_name,bnf_code
AMP,17285911000001103,Comfeel Cleanser sachets,23151001501
AMP,9195711000001106,Comfeel Cleanser,23151001502
AMP,17162011000001108,Brava adhesive remover spray,23151001503
AMP,17949311000001106,Brava adhesive remover wipes,23151001504
AMP,15401611000001105,Independence No Sting adhesive remover wipes,23151061500
AMP,15892311000001102,Independence adhesive remover aerosol,23151061501
AMP,23623711000001101,GB Soft Skin No Sting medical adhesive remover aerosol,23152081500
AMP,32678611000001108,GB Soft Skin No Sting medical adhesive remover wipes,23152081501
AMP,25722111000001108,finoderm Release Non Sting medical adhesive remover wipes,23152091500
AMP,25722611000001100,finoderm Release Non Sting medical adhesive remover spray,23152091501
AMP,17741011000001101,Lifteez non-sting medical adhesive remover aerosol,23153061500
AMP,17741311000001103,Lifteez non-sting medical adhesive remover wipes,23153061501
AMP,12763911000001105,EasyLease No Sting medical adhesive remover wipes,23153351500
AMP,28282211000001108,EasyLease No Sting medical adhesive remover spray,23153351501
AMP,17286911000001105,Lift Plus medical adhesive remover sachets,23153361505
AMP,7074311000001102,Lift medical adhesive remover,23153361507
AMP,17286711000001108,Lift medical adhesive remover sachets,23153361508
AMP,9542611000001109,Lift Plus medical adhesive remover spray,23153361509
AMP,17288911000001109,Ultra Cleanse skin cleanser sachets,23153361510
AMP,9543211000001101,Ultra Cleanse skin cleanser,23153361512
AMP,20173411000001108,Lift Plus Citrus medical adhesive remover sachets,23153361513
AMP,20173611000001106,Lift Plus Citrus medical adhesive remover spray,23153361514
AMP,29370111000001102,Lift Plus 360 Citrus medical adhesive remover,23153361515
AMP,29369911000001102,Lift Plus 360 medical adhesive remover,23153361516
AMP,17287511000001101,Clear adhesive remover sachets,23153371502
AMP,7076711000001107,Clear adhesive remover spray,23153371503
AMP,23930011000001107,Remove adhesive remover spray blackberry,23153371504
AMP,24636011000001107,Remove adhesive remover wipes,23153371505
AMP,25105811000001105,Remove adhesive remover spray apple,23153371506
AMP,25106111000001109,Remove adhesive remover spray mint,23153371507
AMP,25106311000001106,Remove adhesive remover spray neutral,23153371508
AMP,6839411000001105,Citrus Fresh adhesive remover,23153451502
AMP,17285711000001100,Citrus Fresh adhesive remover sachets,23153451502
AMP,17288311000001108,Pelican Release non-sting adhesive remover sachets,23153451503
AMP,16472011000001104,Pelican Release non-sting adhesive remover aerosol,23153451504
AMP,35882911000001100,Pelican Platinum with Vitamin E adhesive remover spray,23153451505
AMP,35883711000001105,Pelican Platinum with Vitamin E adhesive remover wipes,23153451506
AMP,15905511000001106,Zeflosil cleaner and remover,23153531500
AMP,28286011000001104,StoCare Remove medical adhesive remover spray,23153931500
AMP,28390411000001100,StoCare Remove Non Sting medical adhesive remover wipes,23153931501
AMP,6839811000001107,Salts adhesive remover sachets,23154101505
AMP,19779911000001107,WipeAway adhesive remover spray,23154101507
AMP,24540411000001109,Salts adhesive remover spray,23154101508
AMP,32809911000001108,Salts adhesive remover wipes,23154101509
AMP,9542411000001106,ConvaCare adhesive remover wipes,23154801500
AMP,24289111000001105,Sensi-Care Sting Free adhesive releaser,23154801501
AMP,11511611000001102,ConvaTec Niltac Sting Free medical adhesive remover aerosol,23154801502
AMP,17288711000001107,ConvaTec Niltac Sting Free medical adhesive remover wipes,23154801503
AMP,28976511000001104,Offmate stoma adhesive remover spray,23155901501
AMP,32678811000001107,Offmate stoma adhesive remover wipes,23155901502
AMP,19453611000001105,Peel-Easy medical adhesive remover spray,23156001500
AMP,19558011000001101,Peel-Easy No Sting medical adhesive remover wipes,23156001501
AMP,31355611000001109,Elite Sting Free medical adhesive remover spray,23156501500
AMP,31355811000001108,Elite Sting Free medical adhesive remover wipes,23156501501
AMP,38709011000001104,Peel adhesive remover spray mint,23156501502
AMP,6880611000001106,Premium clamp,23200102001
AMP,9545111000001108,Ostomy clamp,23200102002
AMP,6875911000001102,Biotrol Post-Op clamp,23200452000
AMP,8678311000001105,Plastic ostomy clamp,23200602000
AMP,9437011000001109,Ostomy soft wire tie,23200602001
AMP,6879411000001108,Ostomy soft wire tie standard,23200702000
AMP,6879611000001106,Ostomy soft wire tie long,23200702001
AMP,6877011000001108,CliniMed clamp,23200902001
AMP,6877711000001105,CliniMed soft-end tie,23200902005
AMP,6878011000001109,Coloplast clamp,23201002000
AMP,6880111000001103,Ostomy clip,23201202000
AMP,6881811000001102,Ostomy clip,23203452000
AMP,6882011000001100,Ostomy clip,23204102000
AMP,6882211000001105,Ostomy clip,23204102001
AMP,6882411000001109,Ostomy closing tape,23204302000
AMP,6882611000001107,Rubber ostomy fastening ring,23204402001
AMP,6878411000001100,Ostomy clip,23204802001
AMP,6878711000001106,Ostomy soft wire tie,23204802006
AMP,6878911000001108,Ostomy curved clip,23204802010
AMP,6881411000001104,Ostomy clip,23205852000
AMP,6881211000001103,Carshalton clamp,23205852001
AMP,6881611000001101,Ostomy clamp,23205852002
AMP,23047511000001106,Ostomy curved clip,23205902000
AMP,16380511000001109,Suportx male ostomy support shorts XX large,23250262500
AMP,16379911000001102,Suportx male ostomy support shorts extra large,23250262500
AMP,16379311000001103,Suportx male ostomy support shorts large,23250262500
AMP,16378711000001108,Suportx male ostomy support shorts medium,23250262500
AMP,16378111000001107,Suportx male ostomy support shorts small,23250262500
AMP,16382311000001104,Suportx male ostomy support shorts made to measure,23250262501
AMP,16380711000001104,Suportx male ostomy support shorts XX large,23250262502
AMP,16380111000001100,Suportx male ostomy support shorts extra large,23250262502
AMP,16379511000001109,Suportx male ostomy support shorts large,23250262502
AMP,16378911000001105,Suportx male ostomy support shorts medium,23250262502
AMP,16378311000001109,Suportx male ostomy support shorts small,23250262502
AMP,16382511000001105,Suportx male ostomy support shorts made to measure,23250262503
AMP,16380311000001103,Suportx male ostomy support shorts XX large,23250262504
AMP,16379711000001104,Suportx male ostomy support shorts extra large,23250262504
AMP,16379111000001100,Suportx male ostomy support shorts large,23250262504
AMP,16378511000001103,Suportx male ostomy support shorts medium,23250262504
AMP,16377911000001109,Suportx male ostomy support shorts small,23250262504
AMP,16382111000001101,Suportx male ostomy support shorts made to measure,23250262505
AMP,16385911000001106,Suportx male ostomy support trunks XX large,23250262506
AMP,16385311000001105,Suportx male ostomy support trunks extra large,23250262506
AMP,16384611000001101,Suportx male ostomy support trunks large,23250262506
AMP,16383811000001100,Suportx male ostomy support trunks medium,23250262506
AMP,16383211000001101,Suportx male ostomy support trunks small,23250262506
AMP,16386511000001106,Suportx male ostomy support trunks made to measure,23250262507
AMP,16386111000001102,Suportx male ostomy support trunks XX large,23250262508
AMP,16385511000001104,Suportx male ostomy support trunks extra large,23250262508
AMP,16384811000001102,Suportx male ostomy support trunks large,23250262508
AMP,16384111000001109,Suportx male ostomy support trunks medium,23250262508
AMP,16383411000001102,Suportx male ostomy support trunks small,23250262508
AMP,16385711000001109,Suportx male ostomy support trunks XX large,23250262509
AMP,16385011000001107,Suportx male ostomy support trunks extra large,23250262509
AMP,16384311000001106,Suportx male ostomy support trunks large,23250262509
AMP,16383611000001104,Suportx male ostomy support trunks medium,23250262509
AMP,16383011000001106,Suportx male ostomy support trunks small,23250262509
AMP,16386311000001100,Suportx male ostomy support trunks made to measure,23250262510
AMP,16386711000001101,Suportx male ostomy support trunks made to measure,23250262511
AMP,17008911000001103,BagBag ostomy bag cover large,23250442500
AMP,17008711000001100,BagBag ostomy bag cover medium,23250442500
AMP,17008511000001105,BagBag ostomy bag cover small,23250442500
AMP,6110911000001107,Ostomy night bag cover,23250602500
AMP,6111511000001107,Ostomy day bag cover,23250602501
AMP,6113311000001100,MC2000/MC2002/PC3000 colostomy bag cover,23251002500
AMP,6114911000001102,MC2000/MC2002/PC3000 colostomy bag cover,23251002501
AMP,6116311000001109,MC2000/MC2002/PC3000 ileostomy bag cover,23251002502
AMP,6118011000001105,MC2000/MC2002/PC3000 ileostomy bag cover,23251002503
AMP,6119511000001108,MC2000 bag cover mini,23251002504
AMP,6120111000001103,MC2000 bag cover mini,23251002505
AMP,6122211000001105,URO2002 4260 bag cover,23251002506
AMP,6124111000001107,URO2002 4240 bag cover,23251002507
AMP,6125011000001105,URO2002 4241 bag cover,23251002508
AMP,6125911000001109,URO2002 Ileo B bag cover standard,23251002510
AMP,6133011000001106,Ostomy bag cover large,23251052500
AMP,6133411000001102,Ostomy bag cover standard,23251052501
AMP,6133811000001100,Ostomy bag cover small,23251052502
AMP,6134311000001106,Ostomy bag cover medium,23251052503
AMP,6132111000001101,Ostomy bag cover mini,23251052504
AMP,6132611000001109,Ostomy bag cover mini,23251052505
AMP,10077811000001107,Cuiwear female ostomy support briefs left size 10,23251082500
AMP,10944511000001109,Cuiwear female ostomy support briefs left size 10,23251082500
AMP,10078111000001104,Cuiwear female ostomy support briefs left size 12,23251082500
AMP,10944711000001104,Cuiwear female ostomy support briefs left size 12,23251082500
AMP,10078411000001109,Cuiwear female ostomy support briefs left size 14,23251082500
AMP,10944911000001102,Cuiwear female ostomy support briefs left size 14,23251082500
AMP,10078711000001103,Cuiwear female ostomy support briefs left size 16,23251082500
AMP,10945111000001101,Cuiwear female ostomy support briefs left size 16,23251082500
AMP,10079011000001105,Cuiwear female ostomy support briefs left size 18,23251082500
AMP,10945311000001104,Cuiwear female ostomy support briefs left size 18,23251082500
AMP,10079511000001102,Cuiwear female ostomy support briefs left size 20,23251082500
AMP,10945511000001105,Cuiwear female ostomy support briefs left size 20,23251082500
AMP,10079811000001104,Cuiwear female ostomy support briefs left size 22,23251082500
AMP,10945711000001100,Cuiwear female ostomy support briefs left size 22,23251082500
AMP,10080211000001100,Cuiwear female ostomy support briefs left size 24,23251082500
AMP,10945911000001103,Cuiwear female ostomy support briefs left size 24,23251082500
AMP,10077611000001108,Cuiwear female ostomy support briefs left size 8,23251082500
AMP,10944311000001103,Cuiwear female ostomy support briefs left size 8,23251082500
AMP,10087911000001105,Cuiwear female ostomy support briefs right size 10,23251082500
AMP,10946311000001109,Cuiwear female ostomy support briefs right size 10,23251082500
AMP,10088111000001108,Cuiwear female ostomy support briefs right size 12,23251082500
AMP,10946511000001103,Cuiwear female ostomy support briefs right size 12,23251082500
AMP,10088311000001105,Cuiwear female ostomy support briefs right size 14,23251082500
AMP,10946711000001108,Cuiwear female ostomy support briefs right size 14,23251082500
AMP,10088511000001104,Cuiwear female ostomy support briefs right size 16,23251082500
AMP,10946911000001105,Cuiwear female ostomy support briefs right size 16,23251082500
AMP,10088711000001109,Cuiwear female ostomy support briefs right size 18,23251082500
AMP,10947111000001105,Cuiwear female ostomy support briefs right size 18,23251082500
AMP,10088911000001106,Cuiwear female ostomy support briefs right size 20,23251082500
AMP,10947311000001107,Cuiwear female ostomy support briefs right size 20,23251082500
AMP,10089111000001101,Cuiwear female ostomy support briefs right size 22,23251082500
AMP,10947511000001101,Cuiwear female ostomy support briefs right size 22,23251082500
AMP,10089311000001104,Cuiwear female ostomy support briefs right size 24,23251082500
AMP,10947711000001106,Cuiwear female ostomy support briefs right size 24,23251082500
AMP,10087711000001108,Cuiwear female ostomy support briefs right size 8,23251082500
AMP,10946111000001107,Cuiwear female ostomy support briefs right size 8,23251082500
AMP,10089711000001100,Cuiwear female ostomy support briefs twin size 10,23251082500
AMP,10948111000001106,Cuiwear female ostomy support briefs twin size 10,23251082500
AMP,10089911000001103,Cuiwear female ostomy support briefs twin size 12,23251082500
AMP,10948311000001108,Cuiwear female ostomy support briefs twin size 12,23251082500
AMP,10090111000001107,Cuiwear female ostomy support briefs twin size 14,23251082500
AMP,10948511000001102,Cuiwear female ostomy support briefs twin size 14,23251082500
AMP,10090311000001109,Cuiwear female ostomy support briefs twin size 16,23251082500
AMP,10948711000001107,Cuiwear female ostomy support briefs twin size 16,23251082500
AMP,10090511000001103,Cuiwear female ostomy support briefs twin size 18,23251082500
AMP,10948911000001109,Cuiwear female ostomy support briefs twin size 18,23251082500
AMP,10090711000001108,Cuiwear female ostomy support briefs twin size 20,23251082500
AMP,10949111000001104,Cuiwear female ostomy support briefs twin size 20,23251082500
AMP,10090911000001105,Cuiwear female ostomy support briefs twin size 22,23251082500
AMP,10949311000001102,Cuiwear female ostomy support briefs twin size 22,23251082500
AMP,10091111000001101,Cuiwear female ostomy support briefs twin size 24,23251082500
AMP,10949511000001108,Cuiwear female ostomy support briefs twin size 24,23251082500
AMP,10089511000001105,Cuiwear female ostomy support briefs twin size 8,23251082500
AMP,10947911000001108,Cuiwear female ostomy support briefs twin size 8,23251082500
AMP,10085011000001104,Cuiwear male ostomy support boxers left XX large,23251082501
AMP,10080811000001104,Cuiwear male ostomy support boxers left XX large,23251082501
AMP,10084711000001101,Cuiwear male ostomy support boxers left extra large,23251082501
AMP,10080611000001103,Cuiwear male ostomy support boxers left extra large,23251082501
AMP,10084311000001100,Cuiwear male ostomy support boxers left large,23251082501
AMP,10080411000001101,Cuiwear male ostomy support boxers left large,23251082501
AMP,10083911000001101,Cuiwear male ostomy support boxers left medium,23251082501
AMP,10080011000001105,Cuiwear male ostomy support boxers left medium,23251082501
AMP,10083511000001108,Cuiwear male ostomy support boxers left small,23251082501
AMP,10079411000001101,Cuiwear male ostomy support boxers left small,23251082501
AMP,10086211000001103,Cuiwear male ostomy support boxers right XX large,23251082501
AMP,10081811000001107,Cuiwear male ostomy support boxers right XX large,23251082501
AMP,10085811000001105,Cuiwear male ostomy support boxers right extra large,23251082501
AMP,10081611000001108,Cuiwear male ostomy support boxers right extra large,23251082501
AMP,10085611000001106,Cuiwear male ostomy support boxers right large,23251082501
AMP,10081411000001105,Cuiwear male ostomy support boxers right large,23251082501
AMP,10085411000001108,Cuiwear male ostomy support boxers right medium,23251082501
AMP,10081211000001106,Cuiwear male ostomy support boxers right medium,23251082501
AMP,10085211000001109,Cuiwear male ostomy support boxers right small,23251082501
AMP,10081011000001101,Cuiwear male ostomy support boxers right small,23251082501
AMP,10087511000001103,Cuiwear male ostomy support boxers twin XX large,23251082501
AMP,10083011000001100,Cuiwear male ostomy support boxers twin XX large,23251082501
AMP,10087311000001109,Cuiwear male ostomy support boxers twin extra large,23251082501
AMP,10082711000001106,Cuiwear male ostomy support boxers twin extra large,23251082501
AMP,10087111000001107,Cuiwear male ostomy support boxers twin large,23251082501
AMP,10082511000001101,Cuiwear male ostomy support boxers twin large,23251082501
AMP,10086911000001107,Cuiwear male ostomy support boxers twin medium,23251082501
AMP,10082311000001107,Cuiwear male ostomy support boxers twin medium,23251082501
AMP,10086711000001105,Cuiwear male ostomy support boxers twin small,23251082501
AMP,10082011000001109,Cuiwear male ostomy support boxers twin small,23251082501
AMP,10949911000001101,Cuiwear female urostomy support briefs left size 10,23251082502
AMP,10950211000001100,Cuiwear female urostomy support briefs left size 12,23251082502
AMP,10950411000001101,Cuiwear female urostomy support briefs left size 14,23251082502
AMP,10950611000001103,Cuiwear female urostomy support briefs left size 16,23251082502
AMP,10950811000001104,Cuiwear female urostomy support briefs left size 18,23251082502
AMP,10951111000001100,Cuiwear female urostomy support briefs left size 20,23251082502
AMP,10951411000001105,Cuiwear female urostomy support briefs left size 22,23251082502
AMP,10951811000001107,Cuiwear female urostomy support briefs left size 24,23251082502
AMP,10949711000001103,Cuiwear female urostomy support briefs left size 8,23251082502
AMP,10952811000001103,Cuiwear female urostomy support briefs right size 10,23251082502
AMP,10953211000001105,Cuiwear female urostomy support briefs right size 12,23251082502
AMP,10953611000001107,Cuiwear female urostomy support briefs right size 14,23251082502
AMP,10954011000001103,Cuiwear female urostomy support briefs right size 16,23251082502
AMP,10954611000001105,Cuiwear female urostomy support briefs right size 18,23251082502
AMP,10954811000001109,Cuiwear female urostomy support briefs right size 20,23251082502
AMP,10955011000001104,Cuiwear female urostomy support briefs right size 22,23251082502
AMP,10955211000001109,Cuiwear female urostomy support briefs right size 24,23251082502
AMP,10952211000001104,Cuiwear female urostomy support briefs right size 8,23251082502
AMP,10955611000001106,Cuiwear female urostomy support briefs twin size 10,23251082502
AMP,10955811000001105,Cuiwear female urostomy support briefs twin size 12,23251082502
AMP,10956011000001108,Cuiwear female urostomy support briefs twin size 14,23251082502
AMP,10956211000001103,Cuiwear female urostomy support briefs twin size 16,23251082502
AMP,10956411000001104,Cuiwear female urostomy support briefs twin size 18,23251082502
AMP,10956611000001101,Cuiwear female urostomy support briefs twin size 20,23251082502
AMP,10956811000001102,Cuiwear female urostomy support briefs twin size 22,23251082502
AMP,10957411000001102,Cuiwear female urostomy support briefs twin size 24,23251082502
AMP,10955411000001108,Cuiwear female urostomy support briefs twin size 8,23251082502
AMP,10951311000001103,Cuiwear female urostomy support briefs left size 10,23251082503
AMP,10951711000001104,Cuiwear female urostomy support briefs left size 12,23251082503
AMP,10952111000001105,Cuiwear female urostomy support briefs left size 14,23251082503
AMP,10952611000001102,Cuiwear female urostomy support briefs left size 16,23251082503
AMP,10953111000001104,Cuiwear female urostomy support briefs left size 18,23251082503
AMP,10953511000001108,Cuiwear female urostomy support briefs left size 20,23251082503
AMP,10953911000001101,Cuiwear female urostomy support briefs left size 22,23251082503
AMP,10954411000001107,Cuiwear female urostomy support briefs left size 24,23251082503
AMP,10950111000001106,Cuiwear female urostomy support briefs left size 8,23251082503
AMP,10957511000001103,Cuiwear female urostomy support briefs right size 10,23251082503
AMP,10958011000001107,Cuiwear female urostomy support briefs right size 12,23251082503
AMP,10958311000001105,Cuiwear female urostomy support briefs right size 14,23251082503
AMP,10958511000001104,Cuiwear female urostomy support briefs right size 16,23251082503
AMP,10958711000001109,Cuiwear female urostomy support briefs right size 18,23251082503
AMP,10958911000001106,Cuiwear female urostomy support briefs right size 20,23251082503
AMP,10959111000001101,Cuiwear female urostomy support briefs right size 22,23251082503
AMP,10959311000001104,Cuiwear female urostomy support briefs right size 24,23251082503
AMP,10957011000001106,Cuiwear female urostomy support briefs right size 8,23251082503
AMP,10959711000001100,Cuiwear female urostomy support briefs twin size 10,23251082503
AMP,10959911000001103,Cuiwear female urostomy support briefs twin size 12,23251082503
AMP,10960111000001100,Cuiwear female urostomy support briefs twin size 14,23251082503
AMP,10960311000001103,Cuiwear female urostomy support briefs twin size 16,23251082503
AMP,10960511000001109,Cuiwear female urostomy support briefs twin size 18,23251082503
AMP,10960711000001104,Cuiwear female urostomy support briefs twin size 20,23251082503
AMP,10960911000001102,Cuiwear female urostomy support briefs twin size 22,23251082503
AMP,10961111000001106,Cuiwear female urostomy support briefs twin size 24,23251082503
AMP,10959511000001105,Cuiwear female urostomy support briefs twin size 8,23251082503
AMP,11351011000001101,Cuiwear male ostomy support trunks left XX large,23251082504
AMP,11350811000001104,Cuiwear male ostomy support trunks left extra large,23251082504
AMP,11350311000001108,Cuiwear male ostomy support trunks left large,23251082504
AMP,11350111000001106,Cuiwear male ostomy support trunks left medium,23251082504
AMP,11349711000001103,Cuiwear male ostomy support trunks left small,23251082504
AMP,11352011000001109,Cuiwear male ostomy support trunks right XX large,23251082504
AMP,11351811000001107,Cuiwear male ostomy support trunks right extra large,23251082504
AMP,11351611000001108,Cuiwear male ostomy support trunks right large,23251082504
AMP,11351411000001105,Cuiwear male ostomy support trunks right medium,23251082504
AMP,11351211000001106,Cuiwear male ostomy support trunks right small,23251082504
AMP,11353711000001103,Cuiwear male ostomy support trunks twin XX large,23251082504
AMP,11353511000001108,Cuiwear male ostomy support trunks twin extra large,23251082504
AMP,11353311000001102,Cuiwear male ostomy support trunks twin large,23251082504
AMP,11353111000001104,Cuiwear male ostomy support trunks twin medium,23251082504
AMP,11352911000001108,Cuiwear male ostomy support trunks twin small,23251082504
AMP,11354711000001101,Cuiwear male ostomy support trunks left XX large,23251082505
AMP,11354511000001106,Cuiwear male ostomy support trunks left extra large,23251082505
AMP,11354311000001100,Cuiwear male ostomy support trunks left large,23251082505
AMP,11354111000001102,Cuiwear male ostomy support trunks left medium,23251082505
AMP,11353911000001101,Cuiwear male ostomy support trunks left small,23251082505
AMP,11356011000001108,Cuiwear male ostomy support trunks right XX large,23251082505
AMP,11355711000001102,Cuiwear male ostomy support trunks right extra large,23251082505
AMP,11355411000001108,Cuiwear male ostomy support trunks right large,23251082505
AMP,11355111000001103,Cuiwear male ostomy support trunks right medium,23251082505
AMP,11354911000001104,Cuiwear male ostomy support trunks right small,23251082505
AMP,11357111000001107,Cuiwear male ostomy support trunks twin XX large,23251082505
AMP,11356911000001107,Cuiwear male ostomy support trunks twin extra large,23251082505
AMP,11356611000001101,Cuiwear male ostomy support trunks twin large,23251082505
AMP,11356411000001104,Cuiwear male ostomy support trunks twin medium,23251082505
AMP,11356211000001103,Cuiwear male ostomy support trunks twin small,23251082505
AMP,17720811000001102,Cuiwear female urostomy support briefs central size 10,23251082506
AMP,17721211000001109,Cuiwear female urostomy support briefs central size 12,23251082506
AMP,17721611000001106,Cuiwear female urostomy support briefs central size 14,23251082506
AMP,17722111000001108,Cuiwear female urostomy support briefs central size 16,23251082506
AMP,17722811000001101,Cuiwear female urostomy support briefs central size 18,23251082506
AMP,17723411000001107,Cuiwear female urostomy support briefs central size 20,23251082506
AMP,17723811000001109,Cuiwear female urostomy support briefs central size 22,23251082506
