code,term
0301011Z0BB,Striverdi Respimat
0301011Z0BBAAAA,Striverdi Respimat 2.5microg/dose inhalation soln
0301011Z0BBABAB,Striverdi Respimat 2.5microg/dose inhalation soln refill
0301012,Other andrenoceptor agonists
0301012A0,Adrenaline
0301012A0AA,Adrenaline (Asthma)
0301012A0AAABAB,Adrenaline (base) 220micrograms/dose inhaler
0301012A0AAACAC,Adrenaline (base) 220micrograms/dose inhaler refill
0301012A0BC,Primatene
0301012A0BCABAB,Primatene Mist 220micrograms/dose inhaler
0301012A0BCACAC,Primatene Mist 220micrograms/dose inhaler refill
0301012F0,Ephedrine hydrochloride
0301012F0AA,Ephedrine hydrochloride (Systemic)
0301012F0AAAAAA,Ephedrine hydrochloride 15mg tablets
0301012F0AAABAB,Ephedrine hydrochloride 30mg tablets
0301012F0AAADAD,Ephedrine 15mg/5ml elixir
0301012F0AAALAL,Ephedrine 4mg/5ml oral solution sugar free
0301012F0AAAUAU,Ephedrine 15mg/5ml oral suspension
0301012F0AAAVAV,Ephedrine 4mg/5ml oral solution
0301012F0BB,CAM
0301012F0BBAAAL,CAM Mixture
0301012S0,Orciprenaline sulfate
0301012S0AA,Orcipren sulfate (Stimulant)
0301012S0AAAFAF,Orciprenaline 20mg tablets
0301012S0AAAGAG,Orciprenaline 10mg/5ml oral solution sugar free
0301012S0BB,Alupent
0301012S0BBAAAF,Alupent 20mg tablets
0301012S0BBABAG,Alupent 10mg/5ml syrup
030102,Antimuscarinic bronchodilators
0301020,Antimuscarinic bronchodilators
0301020I0,Ipratropium bromide
0301020I0AA,Ipratropium bromide (Bronchodilators)
0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler
0301020I0AAACAC,Ipratropium bromide 500micrograms/2ml neb liq ud vials
0301020I0AAADAD,Ipratropium bromide 40micrograms/dose inhaler
0301020I0AAAFAF,Ipratropium bromide 250micrograms/1ml neb liq ud vials
0301020I0AAAGAG,Ipratropium bromide 20micrograms/dose BA inhaler
0301020I0AAAHAH,Ipratropium bromide 40microgram inhalation pdr caps with dev
0301020I0AAAIAI,Ipratropium bromide 40microgram inhalation powder capsules
0301020I0AAANAN,Ipratropium bromide 20micrograms/dose inhaler CFC free
0301020I0BB,Atrovent
0301020I0BBAAAA,Atrovent 20micrograms/dose inhaler
0301020I0BBACAC,Atrovent 500micrograms/2ml nebuliser liquid UDVs
0301020I0BBADAD,Atrovent Forte 40micrograms/dose inhaler
0301020I0BBAFAF,Atrovent 250micrograms/1ml nebuliser liquid UDVs
0301020I0BBAGAG,Atrovent 20micrograms/dose Autohaler
0301020I0BBAHAH,Atrovent 40microgram Aerocaps with Aerohaler
0301020I0BBAIAI,Atrovent 40microgram Aerocaps
0301020I0BBAJAN,Atrovent 20micrograms/dose inhaler CFC free
0301020I0BE,Ipratropium Steri-Neb
0301020I0BEAAAF,Ipratropium 250micrograms/1ml neb liq Steri-Neb ud vials
0301020I0BEABAC,Ipratropium 500micrograms/2ml neb liq Steri-Neb ud vials
0301020I0BF,Tropiovent
0301020I0BFAAAF,Tropiovent 250micrograms/1ml neb liq ud Steripoule vials
0301020I0BFABAC,Tropiovent 500micrograms/2ml neb liq ud Steripoule vials
0301020I0BG,Respontin
0301020I0BGAAAF,Respontin 250micrograms/1ml Nebules
0301020I0BGABAC,Respontin 500micrograms/2ml Nebules
0301020I0BH,Ipratropium Steripoule
0301020I0BHAAAF,Ipratropium 250micrograms/1ml neb liq ud Steripoule vials
0301020I0BHABAC,Ipratropium 500micrograms/2ml neb liq ud Steripoule vials
0301020I0BI,Inhalvent
0301020I0BIAAAN,Inhalvent 20micrograms/dose inhaler
0301020I0BJ,Ipravent
0301020I0BJAAAN,Ipravent 20micrograms/dose inhaler CFC free
0301020P0,Oxitropium bromide
0301020P0AA,Oxitropium bromide
0301020P0AAAAAA,Oxitropium bromide 100micrograms/dose inhaler
0301020P0AAABAB,Oxitropium bromide 100micrograms/dose BA inhaler
0301020P0BB,Oxivent
0301020P0BBAAAA,Oxivent 100micrograms/dose inhaler
0301020P0BBABAB,Oxivent 100micrograms/dose Autohaler
0301020Q0,Tiotropium bromide
0301020Q0AA,Tiotropium bromide
0301020Q0AAAAAA,Tiotropium bromide 18microgram inhalation pdr caps with dev
0301020Q0AAABAB,Tiotropium bromide 18microgram inhalation powder capsules
0301020Q0AAACAC,Tiotropium brom 2.5microg/dose soln for inhalation CFCfree
0301020Q0AAADAD,Tiotropium bromide 10microgram inhalation pdr caps with dev
0301020Q0AAAEAE,Tiotropium bromide 2.5micrograms/dose inhalation soln cart
0301020Q0BB,Spiriva
0301020Q0BBAAAA,Spiriva 18microgram inhalation pdr caps with HandiHaler
0301020Q0BBABAB,Spiriva 18microgram inhalation powder capsules
0301020Q0BBACAC,Spiriva Respimat 2.5microg/dose inhalation soln
0301020Q0BBADAE,Spiriva Respimat 2.5microg/dose inhalation soln refill cart
0301020Q0BC,Braltus
0301020Q0BCAAAD,Braltus 10microgram inhalation pdr caps with Zonda inhaler
0301020R0,Aclidinium bromide
0301020R0AA,Aclidinium bromide (Inhalation)
0301020R0AAAAAA,Aclidinium bromide 375micrograms/dose dry powder inhaler
0301020R0BB,Eklira
0301020R0BBAAAA,Eklira 322micrograms/dose Genuair
0301020S0,Glycopyrronium bromide
0301020S0AA,Glycopyrronium bromide (Inhalation)
0301020S0AAAAAA,Glycopyrronium bromide 55microg inhalation pdr caps with dev
0301020S0BB,Seebri
0301020S0BBAAAA,Seebri Breezhaler 44microgram inhalation pdr caps with dev
0301020T0,Umeclidinium bromide
0301020T0AA,Umeclidinium bromide
0301020T0AAAAAA,Umeclidinium bromide 65micrograms/dose dry powder inhaler
0301020T0BB,Incruse Ellipta
0301020T0BBAAAA,Incruse Ellipta 55micrograms/dose dry powder inhaler
030103,Theophylline
0301030,Theophylline
0301030B0,Aminophylline
0301030B0AA,Aminophylline
0301030B0AAA9A9,Aminophylline 250mg/10ml inj pre-filled syringes
0301030B0AAABAB,Aminophylline 250mg/10ml solution for injection ampoules
0301030B0AAAMAM,Aminophylline 360mg suppositories
0301030B0AAANAN,Aminophylline 100mg tablets
0301030B0AAARAR,Aminophylline 225mg modified-release tablets
0301030B0BC,Minjet (Aminophylline)
0301030B0BCAAA9,Aminophylline 250mg/10ml inj Minijet pre-filled syringes
0301030B0BD,Amnivent-225
0301030B0BDAAAR,Amnivent-225 SR tablets
0301030B0BF,Norphyllin
0301030B0BFABAR,Norphyllin SR 225mg tablets
0301030C0,Aminophylline hydrate
0301030C0AA,Aminophylline hydrate
0301030C0AAACAC,Aminophylline hydrate 350mg modified-release tablets
0301030C0AAADAD,Aminophylline hydrate 100mg modified-release tablets
0301030C0AAAEAE,Aminophylline hydrate 225mg modified-release tablets
0301030C0BC,Phyllocontin
0301030C0BCAAAE,Phyllocontin Continus 225mg tablets
0301030C0BCABAC,Phyllocontin Forte Continus 350mg tablets
0301030C0BCACAD,Phyllocontin Paediatric Continus 100mg tablets
0301030S0,Theophylline
0301030S0AA,Theophylline
0301030S0AAA3A3,Theophylline 300mg suppositories
0301030S0AAABAB,Theophylline 60mg modified-release capsules
0301030S0AAACAC,Theophylline 125mg modified-release capsules
0301030S0AAADAD,Theophylline 250mg modified-release capsules
0301030S0AAAGAG,Theophylline 60mg/5ml oral liquid
0301030S0AAAHAH,Theophylline 10mg/5ml oral liquid
0301030S0AAAJAJ,Theophylline 125mg tablets
0301030S0AAALAL,Theophylline 175mg modified-release tablets
0301030S0AAAMAM,Theophylline 200mg modified-release tablets
0301030S0AAANAN,Theophylline 250mg modified-release tablets
0301030S0AAAPAP,Theophylline 300mg modified-release tablets
0301030S0AAARAR,Theophylline 400mg modified-release tablets
0301030S0AABBBB,Theophylline 125mg/5ml oral suspension
0301030S0AABEBE,Theophylline 250mg/5ml oral liquid
0301030S0AABFBF,Theophylline 120mg/5ml oral liquid
0301030S0AABGBG,Theophylline 175mg/5ml oral liquid
0301030S0AABHBH,Theophylline 5mg/5ml oral solution
0301030S0AABJBJ,Theophylline 75mg/5ml oral suspension
0301030S0AABKBK,Theophylline 50mg/5ml oral solution
0301030S0AABLBL,Theophylline 50mg/5ml oral suspension
0301030S0BD,Nuelin
0301030S0BDAAAJ,Nuelin 125mg tablets
0301030S0BDABAG,Nuelin 60mg/5ml liquid
0301030S0BDAEAL,Nuelin SA 175mg tablets
0301030S0BDAFAN,Nuelin SA 250 tablets
0301030S0BH,Slo-Phyllin
0301030S0BHAAAB,Slo-Phyllin 60mg capsules
0301030S0BHABAC,Slo-Phyllin 125mg capsules
0301030S0BHACAD,Slo-Phyllin 250mg capsules
0301030S0BI,Theo-Dur
0301030S0BIAAAM,Theo-Dur 200mg tablets
0301030S0BIABAP,Theo-Dur 300mg tablets
0301030S0BK,Uniphyllin Continus
0301030S0BKAAAR,Uniphyllin Continus 400mg tablets
0301030S0BKABAM,Uniphyllin Continus 200mg tablets
0301030S0BKACAP,Uniphyllin Continus 300mg tablets
030104,Compound bronchodilator preparations
0301040,Compound bronchodilator preparations
0301040J0,Ephedrine sulfate
0301040J0AA,Ephedrine sulfate (Compounds)
0301040J0AAAAAA,Theophylline 120mg / Ephedrine sulfate 15mg tablets
0301040J0BB,Franol Plus
0301040J0BBAAAA,Franol Plus tablets
0301040K0,Ephedrine hydrochloride
0301040K0AA,Ephedrine hydrochloride (Compounds)
0301040K0AAAGAG,Theophylline 120mg / Ephedrine hydrochloride 11mg tablets
0301040K0BF,Franol
0301040K0BFABAG,Franol tablets
0301040M0,Fenoterol hydrobromide
0301040M0AA,Fenoterol hydrobromide/ipratropium
0301040M0AAAAAA,Fenoterol 100microg/dose / Ipratropium 40microg/dose inh
0301040M0AAABAB,Fenoterol 1.25mg/Ipratropium 500microg/4ml neb liq ud vials
0301040M0AAACAC,Fenoterol 100microg/Ipratropium bromide 40microg/dose BA inh
0301040M0AAADAD,Fenoterol 50microg/Ipratropium brom 20microg/dose CFC free
0301040M0BB,Duovent
0301040M0BBAAAA,Duovent inhaler
0301040M0BBABAB,Duovent UDVs nebuliser liquid 4ml
0301040M0BBACAC,Duovent Autohaler
0301040M0BC,Berodual
0301040M0BCABAD,Berodual N inhaler
0301040R0,Salbutamol
0301040R0AA,Salbutamol/ipratropium bromide
0301040R0AAAAAA,Salbutamol 100microg/dose / Ipratropium 20microg/dose inh
0301040R0AAABAB,Salbutamol 2.5mg/Ipratropium brom 500mcg/2.5ml neb liq vials
0301040R0AAACAC,Salbutamol 2.5mg/Ipratropium brom 500mcg/2.5ml neb liq amp
0301040R0BB,Combivent
0301040R0BBAAAA,Combivent inhaler
0301040R0BBABAB,Combivent nebuliser liquid 2.5ml UDVs
0301040R0BC,Ipramol Steri-Neb
0301040R0BCAAAB,Ipramol nebuliser solution 2.5ml Steri-Neb unit dose vials
0301040R0BD,Salipraneb (Arrow)
0301040R0BDAAAC,Salipraneb 0.5mg/2.5mg nebuliser soln 2.5ml ampoules (Arrow)
0301040R0BE,Salipraneb (Actavis)
0301040R0BEAAAC,Salipraneb 0.5mg/2.5mg nebuliser soln 2.5ml amp (Actavis)
0301040R0BF,Combiprasal
0301040R0BFAAAB,Combiprasal 0.5mg/2.5mg neb soln 2.5ml unit dose vials
0301040V0,Aclidinium bromide/formoterol
0301040V0AA,Aclidinium bromide/formoterol
0301040V0AAAAAA,Aclidinium brom 396mcg/dose / Formoterol 11.8mcg/dose DP inh
0301040V0BB,Duaklir Genuair
0301040V0BBAAAA,Duaklir 340micrograms/dose / 12micrograms/dose Genuair
0301040W0,Umeclidinium bromide/vilanterol
0301040W0AA,Umeclidinium bromide/vilanterol
0301040W0AAAAAA,Umeclidinium brom 65microg/Vilanterol 22microg/dose dry pdr
0301040W0BB,Anoro Ellipta
0301040W0BBAAAA,Anoro Ellipta 55microg/dose / 22microg/dose dry pdr inh
0301040X0,Tiotropium bromide/olodaterol
0301040X0AA,Tiotropium bromide/olodaterol
0301040X0AAAAAA,Tiotropium brom 2.5microg/Olodaterol 2.5microg/dose soln&dev
0301040X0AAABAB,Tiotropium brom 2.5microg/Olodaterol 2.5microg/dose soln
0301040X0BB,Spiolto Respimat
0301040X0BBAAAA,Spiolto Respimat 2.5microg/dose/2.5microg/dose soln
0301040X0BBABAB,Spiolto Respimat 2.5microg/dose / 2.5microg/dose soln refill
0301040X0BC,Yanimo Respimat
0301040X0BCAAAA,Yanimo Respimat 2.5microg/dose / 2.5microg/dose soln
0301040Y0,Indacaterol/glycopyrronium
0301040Y0AA,Indacaterol/glycopyrronium
0301040Y0AAAAAA,Indacaterol 85microg/Glycopyrronium brom 54microg/dose
0301040Y0BB,Ultibro Breezhaler
0301040Y0BBAAAA,Ultibro Breezhaler 85microg/43microg pdr caps with dev
0302,Corticosteroids (respiratory)
030200,Corticosteroids (respiratory)
0302000,Corticosteroids (respiratory)
0302000C0,Beclometasone dipropionate
0302000C0AA,Beclometasone dipropionate (Inhalation)
0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler
0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler
0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler
0302000C0AAAEAE,Beclometasone 100microgram inhalation powder capsules
0302000C0AAAFAF,Beclometasone 200microgram inhalation powder capsules
0302000C0AAAGAG,Beclometasone 100microgram inhalation pdr blist with device
0302000C0AAAHAH,Beclometasone 200microgram inhalation pdr blist with device
0302000C0AAAIAI,Beclometasone 400microgram inhalation powder capsules
0302000C0AAAJAJ,Beclometasone 400microgram inhalation pdr blist with device
0302000C0AAAKAK,Beclometasone 200microgram inhalation powder blisters
0302000C0AAALAL,Beclometasone 100microgram inhalation powder blisters
0302000C0AAANAN,Salbutamol 100microg/dose / Beclometasone 50microg/dose inh
0302000C0AAAPAP,Salbutamol 400microg/Beclometasone 200microg pdr caps
0302000C0AAAQAQ,Beclometasone 400microgram inhalation powder blisters
0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler
0302000C0AAASAS,Beclometasone 50micrograms/dose breath actuated inhaler
0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler
0302000C0AAAUAU,Beclometasone 250micrograms/dose breath actuated inhaler
0302000C0AABEBE,Beclometasone 50micrograms/dose inhaler CFC free
0302000C0AABFBF,Beclometasone 100micrograms/dose inhaler CFC free
0302000C0AABGBG,Beclometasone 50micrograms/dose breath actuated inh CFC free
0302000C0AABHBH,Beclometasone 100mcg/dose breath actuated inhaler CFC free
0302000C0AABIBI,Beclometasone 50micrograms/dose dry powder inhaler
0302000C0AABJBJ,Beclometasone 100micrograms/dose dry powder inhaler
0302000C0AABKBK,Beclometasone 250micrograms/dose dry powder inhaler
0302000C0AABLBL,Salbutamol 200microg/Beclometasone 100microg pdr caps
0302000C0AABSBS,Beclometasone 400micrograms/dose dry powder inhaler
0302000C0AABUBU,Beclometasone 200micrograms/dose dry powder inhaler
0302000C0AABVBV,Beclometasone 200micrograms/dose inhaler CFC free
0302000C0AABWBW,Beclometasone 250micrograms/dose inhaler CFC free
0302000C0AABXBX,Beclometasone 100microg/Formoterol 6microg/dose inh CFCfree
0302000C0AABYBY,Beclometasone 100microg/Formoterol 6microg/dose dry pdr inh
0302000C0AABZBZ,Beclometasone 200microg/Formoterol 6microg/dose inh CFC free
0302000C0AACACA,Beclometasone 200microg/Formoterol 6microg/dose dry pdr inh
0302000C0BB,Becloforte
0302000C0BBAAAC,Becloforte 250micrograms/dose inhaler
0302000C0BBACAJ,Becloforte 400microgram disks with Diskhaler
0302000C0BBADAQ,Becloforte 400microgram disks
0302000C0BC,Becotide
0302000C0BCACAE,Becotide 100microgram Rotacaps
0302000C0BCADAF,Becotide 200microgram Rotacaps
0302000C0BCAGAI,Becotide 400microgram Rotacaps
0302000C0BCAHAB,Becotide 100 inhaler
0302000C0BCAIAA,Becotide 50 inhaler
0302000C0BCAQAR,Becotide 200 inhaler
0302000C0BD,Ventide
0302000C0BDAAAN,Ventide inhaler
0302000C0BDABAP,Ventide Rotacaps
0302000C0BDACBL,Ventide Paediatric Rotacaps
0302000C0BE,AeroBec
0302000C0BEAAAS,AeroBec 50 Autohaler
0302000C0BEABAU,AeroBec Forte 250 Autohaler
0302000C0BEACAT,AeroBec 100 Autohaler
0302000C0BF,Beclazone
0302000C0BFAAAA,Beclazone 50 inhaler
0302000C0BFABAB,Beclazone 100 inhaler
0302000C0BFACAC,Beclazone 250 inhaler
0302000C0BFADAS,Beclazone 50 Easi-Breathe inhaler
0302000C0BFAEAT,Beclazone 100 Easi-Breathe inhaler
0302000C0BFAFAU,Beclazone 250 Easi-Breathe inhaler
0302000C0BFAGAR,Beclazone 200 inhaler
0302000C0BG,Filair
0302000C0BGAAAA,Filair 50 inhaler
0302000C0BGABAB,Filair 100 inhaler
0302000C0BGACAC,Filair Forte 250micrograms/dose inhaler
0302000C0BH,Becodisks
0302000C0BHAAAG,Becodisks 100microgram with Diskhaler
0302000C0BHABAL,Becodisks 100microgram
0302000C0BHACAH,Becodisks 200microgram with Diskhaler
0302000C0BHADAK,Becodisks 200microgram
0302000C0BHAEAJ,Becodisks 400microgram with Diskhaler
0302000C0BHAFAQ,Becodisks 400microgram
0302000C0BI,Asmabec
0302000C0BIADBI,Asmabec 50 Clickhaler
0302000C0BIAEBJ,Asmabec 100 Clickhaler
0302000C0BIAFBK,Asmabec 250 Clickhaler
0302000C0BJ,Qvar
0302000C0BJAABE,Qvar 50 inhaler
0302000C0BJABBF,Qvar 100 inhaler
0302000C0BJACBG,Qvar 50 Autohaler
