code,term
22300503039,Encompass latex free sheath 35mm
22300503045,Reliasheath latex free penile sheath 24mm
22300503046,Reliasheath latex free penile sheath 28mm
22300503047,Reliasheath latex free penile sheath 30mm
22300503048,Reliasheath latex free penile sheath 32mm
22300503049,Reliasheath latex free penile sheath 35mm
22300503055,Latex free penile sheath 24mm
22300503056,Latex free penile sheath 28mm
22300503057,Latex free penile sheath 30mm
22300503058,Latex free penile sheath 32mm
22300503059,Latex free penile sheath 35mm
22300753000,Urinary sheath small
22300753001,Urinary sheath medium
22300753002,Urinary sheath large
22300753003,Urinary sheath extra large
22300753004,Latex free self adhesive sheath 24mm
22300753005,Latex free self adhesive sheath 28mm
22300753006,Latex free self adhesive sheath 31mm
22300753007,Latex free self adhesive sheath 35mm
22300753008,Latex free self adhesive sheath 40mm
22300903020,BioDerm ECD sheath
22300903025,BioDerm XLS sheath
22300953000,Prosys Flofit self adhesive sheath standard 24mm
22300953001,Prosys Flofit self adhesive sheath standard 28mm
22300953002,Prosys Flofit self adhesive sheath standard 31mm
22300953003,Prosys Flofit self adhesive sheath standard 35mm
22300953004,Prosys Flofit self adhesive sheath standard 40mm
22300953005,Prosys Flofit self adhesive sheath pop on 24mm
22300953006,Prosys Flofit self adhesive sheath pop on 28mm
22300953007,Prosys Flofit self adhesive sheath pop on 31mm
22300953008,Prosys Flofit self adhesive sheath pop on 35mm
22300953009,Prosys Flofit self adhesive sheath pop on 40mm
22300953010,Prosys Flofit self adhesive sheath wide band 24mm
22300953011,Prosys Flofit self adhesive sheath wide band 28mm
22300953012,Prosys Flofit self adhesive sheath wide band 31mm
22300953013,Prosys Flofit self adhesive sheath wide band 35mm
22300953014,Prosys Flofit self adhesive sheath wide band 40mm
22301003001,Conveen Urisheath and Uriliner system very small
22301003002,Conveen Urisheath and Uriliner system small
22301003003,Conveen Urisheath and Uriliner system medium
22301003004,Conveen Urisheath and Uriliner system large
22301003005,Conveen Urisheath and Uriliner system extra large
22301003009,Conveen self-sealing Urisheath extra small
22301003010,Conveen self-sealing Urisheath small
22301003011,Conveen self-sealing Urisheath medium
22301003012,Conveen self-sealing Urisheath large
22301003013,Conveen self-sealing Urisheath extra large
22301003016,Conveen Security+ sheath and liner system extra small
22301003017,Conveen Security+ sheath and liner system small
22301003018,Conveen Security+ sheath and liner system medium
22301003019,Conveen Security+ sheath and liner system large
22301003020,Conveen Security+ sheath and liner system extra large
22301003021,Conveen Security+ self sealing Urisheath extra small
22301003022,Conveen Security+ self sealing Urisheath small
22301003023,Conveen Security+ self sealing Urisheath medium
22301003024,Conveen Security+ self sealing Urisheath large
22301003025,Conveen Security+ self sealing Urisheath extra large
22301003026,Conveen Security+ Easifit self sealing Urisheath extra small
22301003027,Conveen Security+ Easifit self sealing Urisheath small
22301003028,Conveen Security+ Easifit self sealing Urisheath medium
22301003029,Conveen Security+ Easifit self sealing Urisheath large
22301003063,Conveen Optima latex free self-sealing Urisheath shorter length 21mm
22301003064,Conveen Optima latex free self-sealing Urisheath shorter length 25mm
22301003065,Conveen Optima latex free self-sealing Urisheath shorter length 30mm
22301003066,Conveen Optima latex free self-sealing Urisheath shorter length 35mm
22301003067,Conveen Optima latex free self-sealing Urisheath standard length 25mm
22301003068,Conveen Optima latex free self-sealing Urisheath standard length 30mm
22301003069,Conveen Optima latex free self-sealing Urisheath standard length 35mm
22301003070,Conveen Optima latex free self-sealing Urisheath standard length 40mm
22301003071,Conveen Optima latex free self-sealing Urisheath standard length 28mm
22301063000,ProTRAC all silicone self adhering sheath standard 24mm
22301063001,ProTRAC all silicone self adhering sheath standard 28mm
22301063002,ProTRAC all silicone self adhering sheath standard 32mm
22301063003,ProTRAC all silicone self adhering sheath standard 36mm
22301063004,ProTRAC all silicone self adhering sheath short 24mm
22301063005,ProTRAC all silicone self adhering sheath short 28mm
22301063006,ProTRAC all silicone self adhering sheath short 32mm
22301063007,ProTRAC all silicone self adhering sheath short 36mm
22301253000,Portasheath 25mm
22301253001,Portasheath 30mm
22301253002,Portasheath 35mm
22301253003,Dry Aid penile sheath with adhesive strip small
22301253004,Dry Aid penile sheath with adhesive strip medium
22301253005,Dry Aid penile sheath with adhesive strip large
22301253006,Dry Aid penile sheath with adhesive strip extra large
22301253007,Dry Aid penile sheath small
22301253008,Dry Aid penile sheath medium
22301253009,Dry Aid penile sheath large
22301253010,Dry Aid penile sheath extra large
22301253011,Secure external catheter kit 25mm
22301253012,Secure external catheter kit 30mm
22301253013,Secure external catheter kit 35mm
22301953000,Uridom sheath
22302083000,GB Libra latex free sheath standard 24mm
22302083001,GB Libra latex free sheath standard 28mm
22302083002,GB Libra latex free sheath standard 31mm
22302083003,GB Libra latex free sheath standard 35mm
22302083004,GB Libra latex free sheath standard 40mm
22302083005,GB Libra latex free sheath pop on 24mm
22302083006,GB Libra latex free sheath pop on 28mm
22302083007,GB Libra latex free sheath pop on 31mm
22302083008,GB Libra latex free sheath pop on 35mm
22302083009,GB Libra latex free sheath pop on 40mm
22302083010,GB Libra latex free sheath wide band 24mm
22302083011,GB Libra latex free sheath wide band 28mm
22302083012,GB Libra latex free sheath wide band 31mm
22302083013,GB Libra latex free sheath wide band 35mm
22302083014,GB Libra latex free sheath wide band 40mm
22302083015,GB Libra latex free sheath standard 33mm
22302083016,GB Libra latex free sheath pop on 33mm
22302083017,GB Libra latex free sheath wide band 33mm
22302403000,Jade Ultra Flex sheath small
22302403001,Jade Ultra Flex sheath medium
22302403002,Jade Ultra Flex sheath intermediate
22302403003,Jade Ultra Flex sheath large
22302403004,Jade Ultra Flex sheath extra large
22302403005,Jade Naturaflex sheath small
22302403006,Jade Naturaflex sheath medium
22302403007,Jade Naturaflex sheath intermediate
22302403008,Jade Naturaflex sheath large
22302403015,Incontinence sheath small
22302403016,Incontinence sheath medium
22302403017,Incontinence sheath large
22302403018,Incontinence sheath extra large
22302403019,Jade Ultra Flex Extra sheath small
22302403020,Jade Ultra Flex Extra sheath medium
22302403021,Jade Ultra Flex Extra sheath intermediate
22302403022,Jade Ultra Flex Extra sheath large
22302403023,Jade Ultra Flex Extra sheath extra large
22302403024,Jade Ultra Flex Short sheath small
22302403025,Jade Ultra Flex Short sheath medium
22302403026,Jade Ultra Flex Short sheath intermediate
22302403027,Jade Ultra Flex Short sheath large
22302403028,Jade Ultra Flex Short sheath extra large
22302453008,Uri Drain sheath medium
22302903000,Macrodom sheath 51mm
22302903001,Macrodom sheath 127mm
22302953000,Comfort sheath paediatric 18mm
22302953001,Comfort sheath small 20mm
22302953002,Comfort sheath small 22mm
22302953003,Comfort sheath small 24mm
22302953004,Comfort sheath medium 26mm
22302953005,Comfort sheath medium 28mm
22302953006,Comfort sheath medium 30mm
22302953007,Comfort sheath large 32mm
22302953008,Comfort sheath large 35mm
22302953009,Comfort sheath large 37mm
22302953010,Comfort sheath extra large 40mm
22302953015,Comfort sheath extra thin medium 26mm
22302953016,Comfort sheath extra thin medium 30mm
22302953017,Comfort sheath extra thin large 35mm
22302953018,Comfort sheath extra thin
22302953020,K+IC sheath 18mm
22302953021,K+IC sheath 20mm
22302953022,K+IC sheath 22mm
22302953023,K+IC sheath 24mm
22302953024,K+IC sheath 26mm
22302953025,K+IC sheath 28mm
22302953026,K+IC sheath 30mm
22302953027,K+IC sheath 32mm
22302953028,K+IC sheath 35mm
22302953029,K+IC sheath 37mm
22302953030,K+IC sheath 40mm
22302953035,Comfort Plus sheath 18mm
22302953036,Comfort Plus sheath 20mm
22302953037,Comfort Plus sheath 22mm
22302953038,Comfort Plus sheath 24mm
22302953039,Comfort Plus sheath 26mm
22302953040,Comfort Plus sheath 28mm
22302953041,Comfort Plus sheath 30mm
22302953042,Comfort Plus sheath 32mm
22302953043,Comfort Plus sheath 35mm
22302953044,Comfort Plus sheath 37mm
22302953045,Comfort Plus sheath 40mm
22302953051,P-Sure sheath 18mm
22302953052,P-Sure sheath 20mm
22302953053,P-Sure sheath 22mm
22302953054,P-Sure sheath 24mm
22302953055,P-Sure sheath 26mm
22302953056,P-Sure sheath 28mm
22302953057,P-Sure sheath 30mm
22302953058,P-Sure sheath 32mm
22302953059,P-Sure sheath 35mm
22302953060,P-Sure sheath 37mm
22302953061,P-Sure sheath 40mm
22302953062,b.sure Quickfit latex free self-adhering sheath shorter length 18mm
22302953063,b.sure Quickfit latex free self-adhering sheath shorter length 20mm
22302953064,b.sure Quickfit latex free self-adhering sheath shorter length 22mm
22302953065,b.sure Quickfit latex free self-adhering sheath shorter length 24mm
22302953066,b.sure Quickfit latex free self-adhering sheath shorter length 26mm
22302953067,b.sure Quickfit latex free self-adhering sheath shorter length 28mm
22302953068,b.sure Quickfit latex free self-adhering sheath shorter length 30mm
22302953069,b.sure Quickfit latex free self-adhering sheath shorter length 32mm
22302953070,b.sure Quickfit latex free self-adhering sheath shorter length 35mm
22303403000,Incontiaid penile sheath with adhesive strip 20mm
22303403001,Incontiaid penile sheath with adhesive strip 25mm
22303403002,Incontiaid penile sheath with adhesive strip 30mm
22303403003,Incontiaid penile sheath with adhesive strip 35mm
22303403004,Incontiaid penile sheath with adhesive strip 40mm
22303403005,Incontiaid penile sheath 20mm
22303403006,Incontiaid penile sheath 25mm
22303403007,Incontiaid penile sheath 30mm
22303403008,Incontiaid penile sheath 35mm
22303403009,Incontiaid penile sheath 40mm
22303953000,UltraFlex silicone sheath 25mm
22303953001,UltraFlex silicone sheath 29mm
22303953002,UltraFlex silicone sheath 32mm
22303953003,UltraFlex silicone sheath 36mm
22303953004,UltraFlex silicone sheath 41mm
22303953005,UltraFlex Clear silicone sheath small
22303953006,UltraFlex Clear silicone sheath medium
22303953007,UltraFlex Clear silicone sheath intermediate
22303953008,UltraFlex Clear silicone sheath large
22303953009,UltraFlex Clear silicone sheath extra large
22303953010,Pop-On silicone sheath 25mm
22303953011,Pop-On silicone sheath 29mm
22303953012,Pop-On silicone sheath 32mm
22303953013,Pop-On silicone sheath 36mm
22303953014,Pop-On silicone sheath 41mm
22303953020,Wide band silicone sheath 25mm
22303953021,Wide band silicone sheath 29mm
22303953022,Wide band silicone sheath 32mm
22303953023,Wide band silicone sheath 36mm
22303953024,Wide band silicone sheath 41mm
22303953050,Freedom sheath standard
22303953051,Freedom sheath extra large
22303953052,Freedom sheath small
22303953053,Freedom sheath medium
22303953054,Freedom sheath large
22303953055,Freedom Plus sheath standard
22303953056,Freedom Plus sheath extra large
22303953057,Freedom Plus sheath small
22303953058,Freedom Plus sheath medium
22303953059,Freedom Plus sheath large
22303953060,Clear Advantage silicone sheath small
22303953061,Clear Advantage silicone sheath medium
22303953062,Clear Advantage silicone sheath standard
22303953063,Clear Advantage silicone sheath large
22303953064,Clear Advantage silicone sheath extra large
22303953070,Uro-Flo sheath MK1 small
22303953071,Uro-Flo sheath MK1 medium
22303953072,Uro-Flo sheath MK1 large
22303953073,Uro-Flo sheath MK2 small
22303953074,Uro-Flo sheath MK2 medium
22303953075,Uro-Flo sheath MK2 large
22303953080,Freedom Transfix sheath style 1 25mm
22303953081,Freedom Transfix sheath style 1 29mm
22303953082,Freedom Transfix sheath style 1 32mm
22303953083,Freedom Transfix sheath style 1 36mm
22303953084,Freedom Transfix sheath style 1 41mm
22303953085,Freedom Transfix sheath style 2 25mm
22303953086,Freedom Transfix sheath style 2 29mm
22303953087,Freedom Transfix sheath style 2 32mm
22303953088,Freedom Transfix sheath style 2 36mm
22303953089,Freedom Transfix sheath style 2 41mm
22303953090,Freedom Transfix sheath style 3 25mm
22303953091,Freedom Transfix sheath style 3 29mm
22303953092,Freedom Transfix sheath style 3 32mm
22303953093,Freedom Transfix sheath style 3 36mm
22303953094,Freedom Transfix sheath style 3 41mm
22303953100,Natural Clear sheath small
22303953101,Natural Clear sheath medium
22303953102,Natural Clear sheath intermediate
22303953103,Natural Clear sheath large
22303953104,Clear Advantage with Aloe silicone sheath style 1 24mm
22303953105,Clear Advantage with Aloe silicone sheath style 1 28mm
22303953106,Clear Advantage with Aloe silicone sheath style 1 32mm
22303953107,Clear Advantage with Aloe silicone sheath style 1 36mm
22303953108,Clear Advantage with Aloe silicone sheath style 1 40mm
22303953109,Clear Advantage with Aloe silicone sheath style 2 24mm
22303953110,Clear Advantage with Aloe silicone sheath style 2 28mm
22303953111,Clear Advantage with Aloe silicone sheath style 2 32mm
22303953112,Clear Advantage with Aloe silicone sheath style 2 36mm
22303953113,Clear Advantage with Aloe silicone sheath style 2 40mm
22303953114,Clear Advantage with Aloe silicone sheath style 3 24mm
22303953115,Clear Advantage with Aloe silicone sheath style 3 28mm
22303953116,Clear Advantage with Aloe silicone sheath style 3 32mm
22303953117,Clear Advantage with Aloe silicone sheath style 3 36mm
22303953118,Clear Advantage with Aloe silicone sheath style 3 40mm
22303953119,Clear Advantage Spirit sheath style 1 standard 24mm
22303953120,Clear Advantage Spirit sheath style 1 standard 28mm
22303953121,Clear Advantage Spirit sheath style 1 standard 32mm
22303953122,Clear Advantage Spirit sheath style 1 standard 36mm
22303953123,Clear Advantage Spirit sheath style 1 standard 40mm
22303953124,Clear Advantage Spirit sheath style 2 pop-on 24mm
22303953125,Clear Advantage Spirit sheath style 2 pop-on 28mm
22303953126,Clear Advantage Spirit sheath style 2 pop-on 32mm
22303953127,Clear Advantage Spirit sheath style 2 pop-on 36mm
22303953128,Clear Advantage Spirit sheath style 2 pop-on 40mm
22303953129,Clear Advantage Spirit sheath style 3 wideband 24mm
22303953130,Clear Advantage Spirit sheath style 3 wideband 28mm
22303953131,Clear Advantage Spirit sheath style 3 wideband 32mm
22303953132,Clear Advantage Spirit sheath style 3 wideband 36mm
22303953133,Clear Advantage Spirit sheath style 3 wideband 40mm
22304103000,Heritage cohesive sheath pack 17mm
22304103001,Heritage cohesive sheath pack 22mm
22304103002,Heritage cohesive sheath pack 25mm
22304103003,Heritage cohesive sheath pack 32mm
22304103004,Heritage cohesive sheath pack 34mm
22304103005,Heritage male incontinence sheath 17mm
22304103006,Heritage male incontinence sheath 22mm
22304103007,Heritage male incontinence sheath 25mm
22304103008,Heritage male incontinence sheath 32mm
22304103009,Heritage male incontinence sheath 34mm
22304753000,Uridrop sheath size 1
22304753001,Uridrop sheath size 2
22304753002,Uridrop sheath size 3
22304753003,Uridrop sheath size 4
22304753004,Uridrop sheath paediatric 42mm
22304753005,Uridrop sheath paediatric 55mm
22304753006,Uridrop sheath with Uristrip adhesive size 1
22304753007,Uridrop sheath with Uristrip adhesive size 2
22304753008,Uridrop sheath with Uristrip adhesive size 3
22304753009,Uridrop sheath with Uristrip adhesive size 4
22304753010,Uridrop sheath with Uristrip adhesive paediatric 42mm
22304753011,Uridrop sheath with Uristrip adhesive paediatric 55mm
22304953000,Texas catheter
22305853011,Male incontinence sheath
22306053000,Qufora self adhering Urisheath standard 24mm
22306053001,Qufora self adhering Urisheath standard 28mm
22306053002,Qufora self adhering Urisheath standard 31mm
22306053003,Qufora self adhering Urisheath standard 35mm
22306053004,Qufora self adhering Urisheath standard 40mm
22306053005,Qufora self adhering Urisheath short 24mm
22306053006,Qufora self adhering Urisheath short 28mm
22306053007,Qufora self adhering Urisheath short 31mm
22306053008,Qufora self adhering Urisheath short 35mm
22306053009,Qufora self adhering Urisheath short 40mm
22306153000,Ugo self adhesive sheath standard 25mm
22306153001,Ugo self adhesive sheath standard 28mm
22306153002,Ugo self adhesive sheath standard 30mm
22306153003,Ugo self adhesive sheath standard 32mm
22306153004,Ugo self adhesive sheath standard 36mm
22306153005,Ugo self adhesive sheath standard 40mm
22306153006,Ugo self adhesive sheath pop on 25mm
22306153007,Ugo self adhesive sheath pop on 28mm
22306153008,Ugo self adhesive sheath pop on 30mm
22306153009,Ugo self adhesive sheath pop on 32mm
22306153010,Ugo self adhesive sheath pop on 36mm
22306153011,Ugo self adhesive sheath pop on 40mm
2240,Incontinence Sheath Fixing Strips & Adh
22400304000,Urifix tape (Bio Diagnostics)
22400804000,Posey sheath holder adult
22400804001,Posey sheath holder paediatric
22401004001,Conveen sheath liners
22401254000,Dry Aid Original thin double sided adhesive foam strip
22401254001,Dry Aid single sided adhesive foam strip
22401254002,Dry Aid thick double sided adhesive foam strip
22401254003,Dry Aid double sided hydrocolloid sheath liner
22402354000,Urifix tape (JLJ)
22402404000,Jade velcro foam strap
22402954000,Comfort Plus hydrocolloid adhesive tape
22403404001,Incontiaid sheath holder
22403404002,Incontiaid adhesive strip
22403404003,Incontiaid single sided adhesive strip
22404104000,Heritage sheath collar pack
22404754000,Uristrip adhesive strip
22404804001,Urihesive strip
2250,Leg Bags
22500105000,Non-sterile leg bag
22500105001,Sterile leg bag 540ml with short tube (Hollister)
22500105002,Sterile leg bag 540ml (Hollister)
22500105006,Sterile leg bag 500ml inlet 10cm
22500105007,Sterile leg bag 500ml inlet 50cm
22500105008,Sterile leg bag
22500105009,Sterile leg bag 800ml inlet 10cm
22500105010,Sterile leg bag 800ml inlet 50cm
22500505000,Uriplan sterile leg bag direct inlet 350ml
22500505001,Uriplan sterile leg bag direct inlet 500ml
22500505002,Uriplan sterile leg bag direct inlet 750ml
22500505003,Uriplan sterile leg bag 30cm inlet tube 350ml
22500505004,Uriplan sterile leg bag 30cm inlet tube 750ml
22500505005,Uriplan sterile leg bag 10cm inlet tube 500ml
22500505006,Uriplan sterile leg bag 30cm inlet tube 500ml
22500505023,Urisac sterile leg bag long tube 350ml
22500505024,Urisac sterile leg bag short tube 350ml
22500505025,Urisac sterile leg bag long tube 500ml
22500505026,Urisac sterile leg bag short tube 500ml
22500505027,Urisac sterile leg bag 750ml long tube
22500505028,Urisac sterile leg bag 750ml short tube
22500505035,Uriplan sterile leg bag 10cm inlet tube 750ml
22500505050,Uriplan sterile leg bag 38cm inlet tube 750ml
22500505051,Spirit sterile leg bag 10cm short tube 350ml
22500505052,Spirit sterile leg bag 30cm long tube 350ml
22500505053,Spirit sterile leg bag 10cm short tube 500ml
22500505054,Spirit sterile leg bag 30cm long tube 500ml
22500505055,Spirit sterile leg bag 10cm short tube 750ml
22500505056,Spirit sterile leg bag 30cm long tube 750ml
22500505057,Spirit sterile leg bag 60cm variable tube 750ml
22500755000,Non-sterile leg bag 500ml short tube 10cm
22500755001,Non-sterile leg bag 500ml long tube 30cm
22500755002,Non-sterile leg bag 750ml short tube
22500755003,Non-sterile leg bag 750ml long tube
22500955006,Prosys sterile leg bag with slide tap 350ml short
22500955007,Prosys sterile leg bag with slide tap 350ml long
22500955008,Prosys sterile leg bag with slide tap 500ml short
22500955009,Prosys sterile leg bag with slide tap 500ml long
22500955010,Prosys sterile leg bag with slide tap 750ml short
22500955011,Prosys sterile leg bag with slide tap 750ml long
22500955012,Prosys sterile leg bag with lever tap 500ml short
22500955013,Prosys sterile leg bag with lever tap 500ml long
22500955014,Prosys sterile leg bag with non-flocked back and lever tap 500ml short
22500955015,Prosys sterile leg bag with non-flocked back and lever tap 500ml long
22500955016,Prosys sterile leg bag with non-flocked back and click-close tap 500ml short
22500955017,Prosys sterile leg bag with non-flocked back and click-close tap 500ml long
22501005002,Conveen Contour non-sterile leg bag 600ml adjustable tube
22501005003,Conveen Contour sterile leg bag 600ml inlet tube 5cm
22501005004,Conveen Contour sterile leg bag 600ml inlet tube 30cm
22501005005,Conveen Contour sterile leg bag 800ml inlet tube 45cm
22501005007,Conveen Active non-sterile leg bag
22501005010,Conveen Security+ non-sterile leg bag 500ml tube 30cm
22501005011,Conveen Security+ non-sterile leg bag 500ml tube 50cm
22501005012,Conveen Security+ sterile leg bag 500ml tube 30cm
22501005013,Conveen Security+ sterile leg bag 500ml tube 50cm
22501005015,Conveen Security+ non-sterile leg bag 350ml tube 30cm
22501005016,Conveen Security+ non-sterile leg bag 350ml tube 50cm
22501005019,Conveen Security+ non-sterile leg bag 750ml tube 30cm
22501005020,Conveen Security+ non-sterile leg bag 750ml tube 50cm
22501005021,Simpla Trident T1 sterile leg bag 350ml short tube
22501005022,Simpla Trident T1 sterile leg bag 500ml short tube
22501005023,Simpla Trident T1 sterile leg bag 500ml long tube
22501005024,Simpla Trident T1 sterile leg bag 750ml short tube
22501005025,Simpla Trident T1 sterile leg bag 750ml long tube
22501005026,Simpla Trident T1 sterile leg bag 750ml adjustable long tube
22501005027,Simpla Trident T2 sterile leg bag 750ml short tube
22501005028,Simpla Trident T2 sterile leg bag 750ml long tube
22501005029,Simpla Trident T2 sterile leg bag 350ml short tube
22501005030,Simpla Trident T2 sterile leg bag 500ml short tube
22501005031,Simpla Trident T2 sterile leg bag 500ml adjustable long tube
22501005032,Simpla Trident T2 sterile leg bag
22501005033,"Aquadry sterile leg bag 350ml bag, short tube"
22501005034,"Aquadry sterile leg bag 350ml bag, adjustable long tube"
22501005035,"Aquadry sterile leg bag 500ml bag, short tube"
22501005036,"Aquadry sterile leg bag 500ml bag, adjustable long tube"
22501005037,"Aquadry sterile leg bag 750ml bag, short tube"
22501005038,"Aquadry sterile leg bag 750ml bag, adjustable long tube"
22501005050,Simpla Plus sterile leg bag 350ml tube 6cm
22501005051,Simpla Plus sterile leg bag 350ml tube 25cm
22501005052,Simpla Plus sterile leg bag 500ml tube 6cm
22501005053,Simpla Plus sterile leg bag 500ml tube 25cm
22501005054,Simpla Plus non-sterile leg bag 500ml tube 50cm
22501005055,Simpla Plus sterile leg bag 750ml tube 6cm
22501005056,Simpla Plus sterile leg bag 750ml tube 25cm
22501005060,Simpla Plus sterile knee bag
22501005063,Simpla Plus sterile syphon leg bag 750ml tube 6cm
22501005064,Simpla Plus sterile syphon leg bag 750ml tube 25cm
22501005065,Simpla Profile sterile leg bag 350ml tube 6cm
22501005066,Simpla Profile sterile leg bag 350ml tube 25cm
22501005067,Simpla Profile sterile leg bag 500ml tube 6cm
22501005068,Simpla Profile sterile leg bag 5000ml tube 25cm
22501005069,Simpla Profile non-sterile leg bag 500ml tube 50cm
22501005070,Simpla Profile sterile leg bag 750ml tube 6cm
22501005071,Simpla Profile sterile leg bag 750ml tube 25cm
22501005080,"Triform sterile leg bag 350ml bag, short tube"
22501005081,"Triform sterile leg bag with soft backing 350ml bag, short tube"
22501005082,"Triform sterile leg bag with soft backing 500ml bag, short tube"
22501005083,"Triform sterile leg bag with soft backing 500ml bag, medium tube"
22501005084,"Triform sterile leg bag with soft backing 500ml bag, long tube"
22501005086,"Triform sterile leg bag with soft backing 500ml bag, extra long adjustable tube"
22501005087,"Triform sterile leg bag 750ml bag, short tube"
22501005088,"Triform sterile leg bag with soft backing 750ml bag, short tube"
22501005089,"Triform sterile leg bag 750ml bag, long tube"
22501005090,"Triform sterile leg bag with soft backing 750ml bag, long tube"
22501005092,"Triform sterile leg bag with soft backing 750ml bag, extra long adjustable tube"
22501005093,Non-sterile leg bag paediatric/child
22501005094,"Triform sterile leg bag 500ml bag, short tube"
22501005095,"Triform sterile leg bag 500ml bag, medium tube"
22501005096,"Triform sterile leg bag 500ml bag, long tube"
22501255000,Non-sterile kipper bag without strap and buckle transparent
22501255001,Non-sterile kipper bag with strap and buckle
22501255002,Non-sterile kipper bag with strap and buckle transparent
22501255003,Non-sterile kipper bag with strap and buckle white
22501255004,Non-sterile rubber kipper bag black
22501255005,Non-sterile plastic kipper bag
22501755000,Flexicare sterile leg bag short tube 350ml
22501755001,Flexicare sterile leg bag short tube 500ml
22501755002,Flexicare sterile leg bag short tube 750ml
22501755003,Flexicare sterile leg bag long tube 350ml
22501755004,Flexicare sterile leg bag long tube 500ml
22501755005,Flexicare sterile leg bag long tube 750ml
22501755006,Flexicare sterile leg bag adjustable tube 500ml
22501755007,Flexicare non-sterile leg bag
22501755008,Flexicare sterile leg bag with non-latex gloves short tube 500ml
22501755009,Flexicare sterile leg bag with non-latex gloves long tube 500ml
22501755010,Flexicare Discreet sterile leg bag short tube 350ml
22501755011,Flexicare Discreet sterile leg bag short tube 500ml
