code,term
0702020T0AAAEAE,"Nystatin 100,000units/4g application vaginal cream"
0702020T0AAAFAF,"Nystatin 100,000unit pessaries"
0702020T0BC,Nystan (Vaginal)
0702020T0BCABAE,"Nystan 100,000units/4g application vaginal cream"
0702020T0BCACAF,"Nystan 100,000unit pessaries"
0702020V0,Povidone iodine
0702020V0AA,Povidone-Iodine (Vaginal)
0702020V0AAAAAA,Povidone-Iodine 200mg pessaries
0702020V0AAABAB,Povidone-Iodine 10% vaginal gel
0702020V0AAACAC,Povidone-Iodine 10% vaginal cleansing solution
0702020V0BB,Betadine (Vaginal)
0702020V0BBAAAA,Betadine 200mg vaginal pessaries
0702020V0BBABAB,Betadine 10% vaginal gel
0702020V0BBACAC,Betadine VC Kit 10% solution
0702020W0,Preparations for other vaginal infections
0702020W0AA,Generic cream
0702020W0AAAAAA,Generic Sultrin Triple Sulfa cream with applicator
0702020W0BB,Sultrin
0702020W0BBAAAA,Sultrin Triple Sulfa cream with applicator
0702020X0,Metronidazole
0702020X0AA,Metronidazole (Vaginal)
0702020X0AAAAAA,Metronidazole 0.75% vaginal gel
0702020X0BB,Zidoval
0702020X0BBAAAA,Zidoval 0.75% vaginal gel
0702020Y0,Boric acid
0702020Y0AA,Boric acid (Vaginal)
0702020Y0AAAAAA,Boric acid 600mg pessaries
0702020Z0,Dequalinium chloride
0702020Z0AA,Dequalinium chloride (Vaginal)
0702020Z0AAAAAA,Dequalinium chloride 10mg vaginal tablets
0702020Z0BB,Fluomizin
0702020Z0BBAAAA,Fluomizin 10mg vaginal tablets
0703,Contraceptives
070301,Combined hormonal contraceptives and systems
0703010,Combined hormonal contraceptives
0703010E0,Combined ethinylestradiol 20mcg
0703010E0AA,Combined ethinylestradiol 20mcg
0703010E0AAAAAA,Ethinylestradiol 20microg / Norethisterone acetate 1mg tab
0703010E0AAABAB,Ethinylestradiol 20microgram / Desogestrel 150microgram tab
0703010E0AAACAC,Ethinylestradiol 20microgram / Gestodene 75microgram tablets
0703010E0AAAEAE,Ethinylest 33.9microg/Norelgestromin 203microg/24hours ptch
0703010E0AAAFAF,Ethinylestradiol 20microgram / Drospirenone 3mg tablets
0703010E0BB,Loestrin 20
0703010E0BBAAAA,Loestrin 20 tablets
0703010E0BC,Mercilon
0703010E0BCAAAB,Mercilon 150microgram/20microgram tablets
0703010E0BD,Femodette
0703010E0BDAAAC,Femodette tablets
0703010E0BG,Evra
0703010E0BGAAAE,Evra transdermal patches
0703010E0BH,Sunya
0703010E0BHAAAC,Sunya 20/75 tablets
0703010E0BI,Gedarel (20/150mcg)
0703010E0BIAAAB,Gedarel 20microgram/150microgram tablets
0703010E0BJ,Millinette (20/75mcg)
0703010E0BJAAAC,Millinette 20microgram/75microgram tablets
0703010E0BK,Yaz
0703010E0BKAAAF,Yaz tablets
0703010E0BL,Lestramyl (20mcg/150mcg)
0703010E0BLAAAB,Lestramyl 20microgram/150microgram tablets
0703010E0BM,Aidulan (20mcg/75mcg)
0703010E0BMAAAC,Aidulan 20microgram/75microgram tablets
0703010E0BN,Munalea (150mcg/20mcg)
0703010E0BNAAAB,Munalea 150microgram/20microgram tablets
0703010E0BP,Alenini
0703010E0BPAAAB,Alenini 150microgram/20microgram tablets
0703010E0BQ,Bimizza
0703010E0BQAAAB,Bimizza 150microgram/20microgram tablets
0703010E0BR,Eloine
0703010E0BRAAAF,Eloine 0.02mg/3mg tablets
0703010E0BS,Daylette
0703010E0BSAAAF,Daylette 0.02mg/3mg tablets
0703010E0BT,Juliperla
0703010E0BTAAAC,Juliperla 75microgram/20microgram tablets
0703010E0BU,Akizza (75mcg/20mcg)
0703010E0BUAAAC,Akizza 75microgram/20microgram tablets
0703010F0,Combined ethinylestradiol 30mcg
0703010F0AA,Combined ethinylestradiol 30mcg
0703010F0AAAAAA,Ethinylestradiol 30microgram / Desogestrel 150microgram tab
0703010F0AAABAB,Levonorgestrel 250microg / Ethinylestradiol 30microg tab
0703010F0AAACAC,Ethinylestradiol 30microg / Levonorgestrel 150microg tab
0703010F0AAAEAE,Ethinylestradiol 30microgram / Gestodene 75microgram tablets
0703010F0AAAFAF,Ethinylestradiol 30microg / Norethisterone acetate 1.5mg tab
0703010F0AAAGAG,Generic Femodene ED tablets
0703010F0AAAHAH,Generic Microgynon 30 ED tablets
0703010F0AAAJAJ,Ethinylestradiol 30microgram / Drospirenone 3mg tablets
0703010F0BB,Marvelon
0703010F0BBAAAA,Marvelon tablets
0703010F0BD,Eugynon 30
0703010F0BDAAAB,Eugynon 30 tablets
0703010F0BE,Microgynon 30
0703010F0BEAAAC,Microgynon 30 tablets
0703010F0BEABAH,Microgynon 30 ED tablets
0703010F0BF,Ovranette
0703010F0BFAAAC,Ovranette 150microgram/30microgram tablets
0703010F0BH,Minulet
0703010F0BHAAAE,Minulet tablets
0703010F0BI,Loestrin 30
0703010F0BIAAAF,Loestrin 30 tablets
0703010F0BJ,Femodene
0703010F0BJAAAE,Femodene tablets
0703010F0BJABAG,Femodene ED tablets
0703010F0BL,Yasmin
0703010F0BLAAAJ,Yasmin tablets
0703010F0BM,Katya
0703010F0BMAAAE,Katya 30/75 tablets
0703010F0BN,Levest
0703010F0BNAAAC,Levest 150/30 tablets (Morningside)
0703010F0BNABAC,Levest 150/30 tablets (Actavis)
0703010F0BP,Rigevidon
0703010F0BPAAAC,Rigevidon tablets
0703010F0BQ,Gedarel (30/150mcg)
0703010F0BQAAAA,Gedarel 30microgram/150microgram tablets
0703010F0BR,Millinette (30/75mcg)
0703010F0BRAAAE,Millinette 30microgram/75microgram tablets
0703010F0BS,Elevin
0703010F0BSAAAC,Elevin 150microgram/30microgram tablets
0703010F0BT,Cimizt
0703010F0BTAAAA,Cimizt 30microgram/150microgram tablets
0703010F0BU,Lestramyl (30mcg/150mcg)
0703010F0BUAAAA,Lestramyl 30microgram/150microgram tablets
0703010F0BV,Lucette
0703010F0BVAAAJ,Lucette 0.03mg/3mg tablets
0703010F0BW,Acondro
0703010F0BWAAAJ,Acondro 0.03mg/3mg tablets
0703010F0BX,Aidulan (30mcg/75mcg)
0703010F0BXAAAE,Aidulan 30microgram/75microgram tablets
0703010F0BY,Maexeni
0703010F0BYAAAC,Maexeni 150microgram/30microgram tablets
0703010F0BZ,Munalea (150mcg/30mcg)
0703010F0BZAAAA,Munalea 150microgram/30microgram tablets
0703010F0CB,Alenvona
0703010F0CBAAAA,Alenvona 150microgram/30microgram tablets
0703010F0CC,Cleosensa
0703010F0CCAAAJ,Cleosensa 0.03mg/3mg tablets
0703010F0CD,Erlibelle
0703010F0CDAAAC,Erlibelle 30microgram/150microgram tablets
0703010F0CE,Dretine
0703010F0CEAAAJ,Dretine 0.03mg/3mg tablets
0703010F0CF,Yacella
0703010F0CFAAAJ,Yacella 0.03mg/3mg tablets
0703010F0CG,Sofiperla
0703010F0CGAAAE,Sofiperla 75microgram/30microgram tablets
0703010F0CH,Yiznell
0703010F0CHAAAJ,Yiznell 0.03mg/3mg tablets
0703010F0CI,Leandra
0703010F0CIAAAC,Leandra 30microgram/150microgram tablets
0703010F0CJ,Ellanite
0703010F0CJAAAJ,Ellanite 0.03mg/3mg tablets
0703010F0CK,Akizza (75mcg/30mcg)
0703010F0CKAAAE,Akizza 75microgram/30microgram tablets
0703010F0CL,Ambelina
0703010F0CLAAAC,Ambelina 150microgram/30microgram tablets
0703010G0,Combined ethinylestradiol 35mcg
0703010G0AA,Combined ethinylestradiol 35mcg
0703010G0AAAAAA,Ethinylestradiol 35microg / Norethisterone 500microg tab
0703010G0AAABAB,Ethinylestradiol 35microgram / Norethisterone 1mg tablets
0703010G0AAACAC,Ethinylestradiol 35microgram / Norgestimate 250microgram tab
0703010G0BB,Ovysmen
0703010G0BBAAAA,Ovysmen 500microgram/35microgram tablets
0703010G0BC,Brevinor
0703010G0BCAAAA,Brevinor 500microgram/35microgram tablets
0703010G0BD,Norimin
0703010G0BDAAAB,Norimin 1mg/35microgram tablets
0703010G0BF,Cilest
0703010G0BFAAAC,Cilest 35microgram/250microgram tablets
0703010G0BG,Lizinna
0703010G0BGAAAC,Lizinna 250microgram/35microgram tablets
0703010G0BH,Cilique
0703010G0BHAAAC,Cilique 250microgram/35microgram tablets
0703010H0,Combined ethinylestradiol 50mcg
0703010H0AA,Combined ethinylestradiol 50mcg
0703010H0AAAEAE,Levonorgestrel 250mcg / Ethinylestradiol 50mcg tablets
0703010H0BG,Eugynon 50
0703010H0BGAAAE,Eugynon 50 tablets
0703010H0BH,Ovran
0703010H0BHAAAE,Ovran tablets
0703010H0BI,PC4
0703010H0BIAAAE,Schering PC4 tablets
0703010M0,Combined mestranol
0703010M0AA,Combined mestranol
0703010M0AAAAAA,Mestranol 50microgram / Norethisterone 1mg tablets
0703010M0BB,Norinyl-1
0703010M0BBAAAA,Norinyl-1 tablets
0703010P0,Phased formulations of ethinylestradiol
0703010P0AA,Phased formulations of ethinylestradiol
0703010P0AAAAAA,Generic Logynon tablets
0703010P0AAABAB,Generic Binovum tablets
0703010P0AAACAC,Generic Trinovum tablets
0703010P0AAADAD,Generic Tri-Minulet tablets
0703010P0AAAEAE,Generic Logynon ED tablets
0703010P0AAAFAF,Generic Synphase tablets
0703010P0BB,Logynon
0703010P0BBAAAA,Logynon tablets
0703010P0BBABAE,Logynon ED tablets
0703010P0BC,Trinordiol
0703010P0BCAAAA,Trinordiol tablets
0703010P0BD,Binovum
0703010P0BDAAAB,Binovum tablets
0703010P0BE,Synphase
0703010P0BEAAAF,Synphase tablets
0703010P0BF,Trinovum
0703010P0BFAAAC,Trinovum tablets
0703010P0BG,Tri-Minulet
0703010P0BGAAAD,Tri-Minulet tablets
0703010P0BH,Triadene
0703010P0BHAAAD,Triadene tablets
0703010P0BI,TriRegol
0703010P0BIAAAA,TriRegol tablets
0703010R0,Estradiol valandestradiol valerate with dienogest
0703010R0AA,Estradiol valandestradiol valerate with dienogest
0703010R0AAAAAA,Generic Qlaira tablets
0703010R0BB,Qlaira
0703010R0BBAAAA,Qlaira tablets
0703010S0,Estradiol and nomegestrol
0703010S0AA,Estradiol and nomegestrol
0703010S0AAAAAA,Estradiol 1.5mg / Nomegestrol 2.5mg tablets
0703010S0BB,Zoely
0703010S0BBAAAA,Zoely 2.5mg/1.5mg tablets
0703011,Combined hormonal systems
0703011A0,Etonogestrel/ethinylestradiol
0703011A0AA,Etonogestrel/ethinylestradiol (Vaginal Delivery System)
0703011A0AAAAAA,Ethinylest 2.7mg/Etonogestrel 11.7mg vaginal delivery system
0703011A0BB,NuvaRing
0703011A0BBAAAA,NuvaRing 0.12mg/0.015mg per day vaginal delivery system
0703011A0BC,SyreniRing
0703011A0BCAAAA,SyreniRing 0.12mg/0.015mg per day vaginal delivery system
070302,Progestogen-only contraceptives
0703021,Oral progestogen-only contraceptives
0703021C0,Etynodiol diacetate
0703021C0AA,Etynodiol diacetate
0703021C0AAAAAA,Etynodiol 500microgram tablets
0703021C0BB,Femulen
0703021C0BBAAAA,Femulen 500microgram tablets
0703021L0,Levonorgestrel
0703021L0AA,Levonorgestrel (Oral)
0703021L0AAAAAA,Levonorgestrel 30microgram tablets
0703021L0BB,Microval
0703021L0BBAAAA,Microval 30microgram tablets
0703021L0BC,Norgeston
0703021L0BCAAAA,Norgeston 30microgram tablets
0703021N0,Norethisterone
0703021N0AA,Norethisterone (Contraceptive)
0703021N0AAAAAA,Norethisterone 350microgram tablets
0703021N0BB,Micronor
0703021N0BBAAAA,Micronor 350microgram tablets
0703021N0BC,Noriday
0703021N0BCAAAA,Noriday 350microgram tablets
0703021P0,Norgestrel
0703021P0AA,Norgestrel
0703021P0AAAAAA,Norgestrel 75microgram tablets
0703021P0BB,Neogest
0703021P0BBAAAA,Neogest 75microgram tablets
0703021Q0,Desogestrel
0703021Q0AA,Desogestrel
0703021Q0AAAAAA,Desogestrel 75microgram tablets
0703021Q0BB,Cerazette
0703021Q0BBAAAA,Cerazette 75microgram tablets
0703021Q0BC,Nacrez
0703021Q0BCAAAA,Nacrez 75microgram tablets
0703021Q0BD,Cerelle
0703021Q0BDAAAA,Cerelle 75microgram tablets
0703021Q0BE,Aizea
0703021Q0BEAAAA,Aizea 75microgram tablets
0703021Q0BF,Desorex
0703021Q0BFAAAA,Desorex 75microgram tablets
0703021Q0BG,Desomono
0703021Q0BGAAAA,Desomono 75microgram tablets
0703021Q0BH,Zelleta
0703021Q0BHAAAA,Zelleta 75microgram tablets
0703021Q0BI,Feanolla
0703021Q0BIAAAA,Feanolla 75microgram tablets
0703021Q0BJ,Moonia
0703021Q0BJAAAA,Moonia 75microgram tablets
0703022,Parenteral progestogen-only contracepeptives
0703022M0,Medroxyprogesterone acetate
0703022M0AA,Medroxyprogest acetate (Contraceptive)
0703022M0AAAAAA,Medroxyprogesterone 150mg/1ml suspension for injection vials
0703022M0AAABAB,Medroxyprogesterone 150mg/1ml inj pre-filled syringes
0703022M0AAACAC,Medroxyprogesterone 104mg/0.65ml inj pf disposable devices
0703022M0BB,Depo-Provera (Contraceptive)
0703022M0BBAAAA,Depo-Provera 150mg/1ml suspension for injection vials
0703022M0BBABAB,Depo-Provera 150mg/1ml inj pre-filled syringes
0703022M0BD,Sayana Press (Contraceptive)
0703022M0BDAAAC,Sayana Press 104mg/0.65ml inj pre-filled disposable devices
0703022N0,Norethisterone enantate
0703022N0AA,Norethisterone enantate
0703022N0AAAAAA,Norethisterone 200mg/1ml solution for injection ampoules
0703022N0BB,Noristerat
0703022N0BBAAAA,Noristerat 200mg/1ml solution for injection ampoules
0703022P0,Etonogestrel
0703022P0AA,Etonogestrel
0703022P0AAAAAA,Etonogestrel 68mg implant
0703022P0BB,Implanon
0703022P0BBAAAA,Implanon 68mg implant
0703022P0BC,Nexplanon
0703022P0BCAAAA,Nexplanon 68mg implant
0703023,Intra-uterine progestogen-only device
0703023L0,Levonorgestrel
0703023L0AA,Levonorgestrel (Intra-uterine)
0703023L0AAAAAA,Levonorgestrel 20micrograms/24hours intrauterine device
0703023L0AAABAB,Levonorgestrel 13.5mg intrauterine device
0703023L0AAACAC,Levonorgestrel 19.5mg intrauterine device
0703023L0BB,Mirena
0703023L0BBAAAA,Mirena 20micrograms/24hours intrauterine device
0703023L0BC,Jaydess
0703023L0BCAAAB,Jaydess 13.5mg intrauterine device
0703023L0BD,Levosert
0703023L0BDAAAA,Levosert 20micrograms/24hours intrauterine device
0703023L0BE,Kyleena
0703023L0BEAAAC,Kyleena 19.5mg intrauterine device
070303,Spermicidal contraceptives
0703030,Spermicidal contraceptives
0703030G0,Nonoxinol 9
0703030G0AA,Nonoxinol 9
0703030G0AAABAB,Nonoxinol-9 2% cream
0703030G0AAAEAE,Nonoxinol-9 12.5% vaginal foam aerosol
0703030G0AAAGAG,Nonoxinol-9 6% pessaries
0703030G0AAAHAH,Nonoxinol-9 5% pessaries
0703030G0AAAIAI,Nonoxinol-9 2% gel
0703030G0BC,Delfen
0703030G0BCABAE,Delfen 12.5% contraceptive foam
0703030G0BE,Gynol-II
0703030G0BEAAAI,Gynol-II 2% contraceptive jelly
0703030G0BF,Ortho-Creme
0703030G0BFAAAB,Ortho-Creme 2% contraceptive cream
0703030G0BG,Ortho-Forms
0703030G0BGAAAH,Orthoforms 5% contraceptive pessaries
0703030G0BK,Duragel
0703030G0BKAAAI,Duragel 2% gel
0703030G0BL,Prelude
0703030G0BLAAAG,Prelude 6% pessaries
0703030G0BM,Gygel
0703030G0BMAAAI,Gygel 2% contraceptive jelly
070305,Emergency contraception
0703050,Emergency contraception
0703050A0,Levonorgestrel
0703050A0AA,Levonorgestrel (Emergency Contraception)
0703050A0AAAAAA,Levonorgestrel 750microgram tablets
0703050A0AAABAB,Levonorgestrel 1.5mg tablets
0703050A0BC,Levonelle
0703050A0BCAAAA,Levonelle-2 750microgram tablets
0703050A0BCABAA,Levonelle 750microgram tablets
