code,term
0901011P0AABPBP,Ferrous sulfate 60mg/5ml oral suspension
0901011P0AABQBQ,Ferrous sulfate 625mg/5ml oral liquid
0901011P0AABRBR,Ferrous sulfate 30mg/5ml oral solution
0901011P0AABTBT,Ferrous sulfate 22.5mg/5ml oral solution
0901011P0AABUBU,Ferrous sulfate 150mg/5ml oral solution
0901011P0AABVBV,Ferrous sulfate 250mg/5ml oral solution
0901011P0AABWBW,Ferrous sulfate 300mg/5ml oral solution
0901011P0AABXBX,Ferrous sulfate 75mg/5ml oral solution
0901011P0AABYBY,Ferrous sulfate 125mg/5ml oral liquid
0901011P0AABZBZ,Ferrous sulfate 240mg/5ml oral solution
0901011P0AACACA,Ferrous sulfate 10mg/5ml oral solution
0901011P0AACBCB,Ferrous sulfate 40mg/5ml oral solution
0901011P0AACCCC,Ferrous sulfate 160mg/5ml oral solution
0901011P0AACDCD,Ferrous sulfate 15mg/5ml oral solution
0901011P0AACECE,Ferrous sulfate 65mg/5ml oral solution
0901011P0AACFCF,Ferrous sulfate 500mg/5ml oral solution
0901011P0AACGCG,Ferrous sulfate 800mg/5ml oral solution
0901011P0AACHCH,Ferrous sulfate 137.5mg/5ml oral solution
0901011P0AACICI,Ferrous sulfate 80mg/5ml oral solution
0901011P0AACJCJ,Ferrous sulfate 125mg/ml oral drops sugar free
0901011P0AACKCK,Ferrous sulfate 60mg/5ml oral solution
0901011P0BB,Feospan
0901011P0BBAAAJ,Feospan 150mg Spansules
0901011P0BC,Ferrograd
0901011P0BCAAAK,Ferrograd 325mg modified-release tablets
0901011P0BD,Ironorm (Systemic)
0901011P0BDABCJ,Ironorm 125mg/ml oral drops
0901011P0BE,Slow-Fe
0901011P0BEAAAL,Slow-Fe 160mg tablets
0901011P0BF,IroFate
0901011P0BFAACJ,IroFate 125mg/ml oral drops
0901011P0BG,FerroNorm
0901011P0BGAACJ,FerroNorm 125mg/ml oral drops
0901011Q0,Iron and folic acid
0901011Q0AA,Iron and folic acid
0901011Q0AAAAAA,Ferrous fumarate 305mg / Folic acid 350microgram capsules
0901011Q0AAACAC,Ferrous fumarate 322mg / Folic acid 350microgram tablets
0901011Q0AAAIAI,Ferrous sulfate 150mg / Folic acid 500microgram MR capsules
0901011Q0AAAJAJ,Ferrous sulfate 325mg / Folic acid 350microgram MR tab
0901011Q0AAALAL,Ferrous sulfate 160mg / Folic acid 400microgram MR tab
0901011Q0AAAMAM,Ferric ammonium cit 400mg/Folic acid 500microg/5ml soln SF
0901011Q0BB,Galfer F.A.
0901011Q0BBAAAA,Galfer FA capsules
0901011Q0BI,Fefol
0901011Q0BIAAAI,Fefol Spansules
0901011Q0BJ,Ferrograd Folic
0901011Q0BJAAAJ,Ferrograd Folic 325mg/350microgram modified-release tablets
0901011Q0BL,Slow-Fe Folic
0901011Q0BLAAAL,Slow Fe Folic 160mg/400microgram tablets
0901011Q0BP,Pregaday
0901011Q0BPAAAC,Pregaday 322mg/350microgram tablets
0901011Q0BQ,Lexpec Folic Acid and Iron M
0901011Q0BQAAAM,Lexpec Folic Acid and Iron M oral solution
0901011R0,Higher folic acid content
0901011R0AA,Higher folic acid content
0901011R0AAAAAA,Ferrous gluconate 250mg / Folic acid 4mg MR tablets
0901011R0AAABAB,Ferric ammonium citrate 400mg / Folic acid 2.5mg/5ml soln SF
0901011R0BB,Ferfolic SV
0901011R0BBAAAA,Ferfolic SV modified-release tablets
0901011R0BC,Lexpec Folic Acid and Iron
0901011R0BCAAAB,Lexpec Folic Acid with Iron oral solution
0901011S0,Polysaccharide-iron complex
0901011S0AA,Polysaccharide-iron complex
0901011S0AAAAAA,Polysaccharide-iron complex 100mg/5ml soln sugar free
0901011S0BB,Niferex
0901011S0BBABAA,Niferex 100mg/5ml elixir
0901011W0,Sodium feredetate
0901011W0AA,Sodium feredetate
0901011W0AAAAAA,Sodium feredetate (iron 27.5mg/5ml) oral solution sugar free
0901011W0BB,Sytron
0901011W0BBAAAA,Sytron oral solution
0901011W0BC,SodiFer
0901011W0BCAAAA,SodiFer 190mg/5ml oral solution
0901011X0,Ferrous calcium citrate
0901011X0AA,Ferrous calcium citrate
0901011X0AAAAAA,Ferrous calcium citrate 181.5mg tablets
0901011X0BB,Cobaxine
0901011X0BBAAAA,Cobaxine 181.5mg tablets
0901011Y0,Ferric maltol
0901011Y0AA,Ferric maltol
0901011Y0AAAAAA,Ferric maltol (iron 30mg) capsules
0901011Y0BB,Feraccru
0901011Y0BBAAAA,Feraccru 30mg capsules
0901012,Parenteral iron
0901012I0,Iron sucrose
0901012I0AA,Iron sucrose
0901012I0AAAAAA,Iron sucrose 100mg/5ml solution for injection ampoules
0901012I0AAABAB,Iron sucrose 100mg/5ml solution for injection vials
0901012I0AAACAC,Iron sucrose 50mg/2.5ml solution for injection vials
0901012I0BB,Venofer
0901012I0BBAAAA,Venofer 100mg/5ml solution for injection ampoules
0901012I0BBABAB,Venofer 100mg/5ml solution for injection vials
0901012I0BBACAC,Venofer 50mg/2.5ml solution for injection vials
0901012K0,Iron dextran
0901012K0AA,Iron dextran
0901012K0AAAAAA,Iron dextran 100mg/2ml solution for injection ampoules
0901012K0AAAEAE,Iron dextran 500mg/10ml solution for injection ampoules
0901012K0BE,CosmoFer
0901012K0BEAAAA,CosmoFer 100mg/2ml solution for injection ampoules
0901012K0BEABAE,CosmoFer 500mg/10ml solution for injection ampoules
0901012M0,Iron sorbitol
0901012M0AA,Iron sorbitol
0901012M0AAAAAA,Iron sorbitol 100mg/2ml solution for injection ampoules
0901012M0BB,Jectofer
0901012M0BBAAAA,Jectofer 100mg/2ml solution for injection ampoules
0901012P0,Iron carboxymaltose
0901012P0AA,Iron carboxymaltose
0901012P0AAAAAA,Ferric carboxymaltose 100mg/2ml solution for injection vials
0901012P0AAABAB,Ferric carboxymaltose 500mg/10ml inj vials
0901012P0AAACAC,Ferric carboxymaltose 1g/20ml solution for injection vials
0901012P0BB,Ferinject
0901012P0BBAAAA,Ferinject 100mg/2ml solution for injection vials
0901012P0BBABAB,Ferinject 500mg/10ml solution for injection vials
0901012P0BBACAC,Ferinject 1000mg/20ml solution for injection vials
0901012Q0,Ferumoxytol
0901012Q0AA,Ferumoxytol
0901012Q0AAAAAA,Ferumoxytol 510mg/17ml solution for infusion vials
0901012Q0BB,Rienso
0901012Q0BBAAAA,Rienso 510mg/17ml solution for infusion vials
090102,Drugs used in megaloblastic anaemias
0901020,Drugs used in megaloblastic anaemias
0901020D0,Cyanocobalamin
0901020D0AA,Cyanocobalamin
0901020D0AAADAD,Cyanocobalamin 1mg/1ml solution for injection ampoules
0901020D0AAAEAE,Cyanocobalamin 50microgram tablets
0901020D0AAAFAF,Cyanocobalamin 1mg tablets
0901020D0AAAGAG,Cyanocobalamin 35micrograms/5ml oral solution
0901020D0AAAHAH,Cyanocobalamin 1mg modified-release tablets
0901020D0AAAIAI,Cyanocobalamin 1mg sublingual tablets sugar free
0901020D0AAAJAJ,Cyanocobalamin 100microgram tablets
0901020D0BB,Cytamen
0901020D0BBABAD,Cytamen 1000micrograms/1ml solution for injection ampoules
0901020D0BC,Cytacon
0901020D0BCAAAE,Cytacon 50microgram tablets
0901020D0BCABAG,Cytacon 35micrograms/5ml syrup
0901020D0BD,Behepan
0901020D0BDAAAF,Behepan 1mg tablets
0901020D0BE,HealthAid Vitamin B12
0901020D0BEAAAH,HealthAid Vitamin B12 1000microgram modified-release tablets
0901020D0BF,Lamberts Vitamin B12
0901020D0BFAAAF,Lamberts Vitamin B12 1000microgram tablets
0901020D0BFABAJ,Lamberts Vitamin B12 100microgram tablets
0901020D0BG,Solgar Vitamin B12
0901020D0BGAAAI,Solgar Vitamin B12 1000microgram sublingual nuggets
0901020D0BH,Cyanovit-B12
0901020D0BHAAAF,Cyanovit-B12 1000microgram tablets
0901020D0BI,CyanocoMinn
0901020D0BIAAAH,CyanocoMinn 1mg modified-release tablets
0901020D0BIABAE,CyanocoMinn 50microgram tablets
0901020D0BIACAF,CyanocoMinn 1mg tablets
0901020D0BJ,Quest Vitamin B12
0901020D0BJAAAF,Quest Vitamin B12 High Potency 1000microgram tablets
0901020D0BK,CyanocoB12
0901020D0BKAAAH,CyanocoB12 1mg modified-release tablets
0901020D0BKABAF,CyanocoB12 1mg tablets
0901020D0BKACAE,CyanocoB12 50microgram tablets
0901020G0,Folic acid
0901020G0AA,Folic acid
0901020G0AAA3A3,Folic acid 5mg/5ml oral solution sugar free
0901020G0AAAAAA,Folic acid 15mg/1ml solution for injection ampoules
0901020G0AAAGAG,Folic acid 5mg tablets
0901020G0AABFBF,Folic acid 400microgram tablets
0901020G0AABSBS,Folic acid 100microgram tablets
0901020G0AABWBW,Folic acid 500micrograms/5ml oral liquid
0901020G0AABXBX,Folic acid 1.5mg/5ml oral liquid
0901020G0AABYBY,Folic acid 100micrograms/5ml oral liquid
0901020G0AABZBZ,Folic acid 2.5mg/5ml oral liquid
0901020G0AACACA,Folic acid 400micrograms/5ml oral liquid
0901020G0AACBCB,Folic acid 2mg/5ml oral liquid
0901020G0AACCCC,Folic acid 5mg/5ml oral liquid
0901020G0AACDCD,Folic acid 250micrograms/5ml oral liquid
0901020G0AACFCF,Folic acid 300micrograms/5ml oral liquid
0901020G0AACGCG,Folic acid 1mg/5ml oral liquid
0901020G0AACHCH,Folic acid 125micrograms/5ml oral liquid
0901020G0AACICI,Folic acid 2.5mg/5ml oral solution sugar free
0901020G0AACKCK,Folic acid 750micrograms/5ml oral liquid
0901020G0AACMCM,Folic acid 25mg/5ml oral liquid
0901020G0AACNCN,Folic acid 400micrograms/5ml oral solution sugar free
0901020G0AACQCQ,Folic acid 12.5mg/5ml oral liquid
0901020G0AACSCS,Folic acid 150micrograms/5ml oral liquid
0901020G0AACUCU,Folic acid 10mg/5ml oral liquid
0901020G0AACVCV,Folic acid 200micrograms/5ml oral liquid
0901020G0AACWCW,Folic acid 4mg/5ml oral liquid
0901020G0AACYCY,Folic acid 150mg capsules
0901020G0BB,Lexpec
0901020G0BBAACI,Lexpec Folic Acid 2.5mg/5ml oral solution
0901020G0BR,Preconceive
0901020G0BRAABF,Preconceive 400microgram tablets
0901020G0BU,HealthAid Folic acid
0901020G0BUAABF,HealthAid Folic acid 400microgram tablets
0901020G0CE,Premier Folic Acid
0901020G0CEAABF,Premier Folic acid 400microgram tablets
0901020G0CG,Lloydspharmacy Folic Acid
0901020G0CGAABF,Lloydspharmacy Folic acid 400microgram tablets
0901020G0CI,Folicare
0901020G0CIAACN,Folicare 400micrograms/5ml oral solution
0901020G0CK,Pure Health Folic Acid
0901020G0CKAABF,Pure Health Folic acid 400microgram tablets
0901020G0CN,Valupak Folic Acid
0901020G0CNAABF,Valupak Folic acid 400microgram tablets
0901020G0CP,Power Folic Acid
0901020G0CPAABF,Power Health Folic acid 400microgram tablets
0901020G0CQ,FolicaA
0901020G0CQAACI,FolicA 2.5mg/5ml oral solution
0901020G0CR,FoliSol
0901020G0CRAACI,FoliSol 2.5mg/5ml oral solution
0901020N0,Hydroxocobalamin
0901020N0AA,Hydroxocobalamin
0901020N0AAABAB,Hydroxocobalamin 1mg/1ml solution for injection ampoules
0901020N0AAADAD,Hydroxocobalamin 500micrograms/5ml oral liquid
0901020N0AAAGAG,Hydroxocobalamin 3mg/5ml oral liquid
0901020N0AAAHAH,Hydroxocobalamin 2mg/5ml oral liquid
0901020N0AAAIAI,Hydroxocobalamin 150micrograms/5ml oral liquid
0901020N0AAAJAJ,Hydroxocobalamin 10mg/5ml oral liquid
0901020N0AAAKAK,Hydroxocobalamin 15mg/5ml oral liquid
0901020N0AAAMAM,Hydroxocobalamin 10mg/2ml solution for injection ampoules
0901020N0BB,Neo-Cytamen
0901020N0BBAAAB,Neo-Cytamen 1000micrograms/1ml inj ampoules
0901020N0BD,Cobalin-H
0901020N0BDAAAB,Cobalin-H 1mg/1ml solution for injection ampoules
0901020N0BE,Megamilbedoce
0901020N0BEAAAM,Megamilbedoce 10mg/2ml solution for injection ampoules
0901020T0,Mecobalamin
0901020T0AA,Mecobalamin
0901020T0AAADAD,Mecobalamin 500micrograms/1ml solution for injection amps
0901020T0AAAEAE,Mecobalamin 5mg capsules
0901020T0AAAFAF,Mecobalamin 1mg capsules
0901020T0BC,Methycobal
0901020T0BCAAAD,Methycobal 500micrograms/1ml solution for injection ampoules
0901020T0BD,B-Max
0901020T0BDAAAE,"B-Max 5,000microgram capsules"
0901020T0BDABAF,"B-Max 1,000microgram capsules"
090103,"Hypoplastic,haemolytic and renal anaemias"
0901030,Hypoplastic/haemolytic and renal anaemias
0901030D0,Epoetin alfa
0901030D0AA,Epoetin alfa
0901030D0AAAHAH,"Epoetin alfa 1,000units/0.5ml inj pre-filled syringes"
0901030D0AAAIAI,"Epoetin alfa 2,000units/0.5ml inj pre-filled syringes"
0901030D0AAAJAJ,"Epoetin alfa 3,000units/0.3ml inj pre-filled syringes"
0901030D0AAAKAK,"Epoetin alfa 4,000units/0.4ml inj pre-filled syringes"
0901030D0AAALAL,"Epoetin alfa 10,000units/1ml inj pre-filled syringes"
0901030D0AAAMAM,"Epoetin alfa 5,000units/0.5ml inj pre-filled syringes"
0901030D0AAANAN,"Epoetin alfa 6,000units/0.6ml inj pre-filled syringes"
0901030D0AAAPAP,"Epoetin alfa 7,000units/0.7ml inj pre-filled syringes"
0901030D0AAAQAQ,"Epoetin alfa 8,000units/0.8ml inj pre-filled syringes"
0901030D0AAARAR,"Epoetin alfa 9,000units/0.9ml inj pre-filled syringes"
0901030D0AAASAS,"Epoetin alfa 40,000units/1ml solution for injection vials"
0901030D0AAATAT,"Epoetin alfa 20,000units/0.5ml inj pre-filled syringes"
0901030D0AAAUAU,"Epoetin alfa 40,000units/1ml inj pre-filled syringes"
0901030D0AAAVAV,"Epoetin alfa 30,000units/0.75ml inj pre-filled syringes"
0901030D0AAAWAW,"Epoetin alfa 2,000units/1ml inj pre-filled syringes"
0901030D0BB,Eprex
0901030D0BBAHAH,"Eprex 1,000units/0.5ml inj pre-filled syringes"
0901030D0BBAIAI,"Eprex 2,000units/0.5ml inj pre-filled syringes"
0901030D0BBAJAJ,"Eprex 3,000units/0.3ml inj pre-filled syringes"
0901030D0BBAKAK,"Eprex 4,000units/0.4ml inj pre-filled syringes"
0901030D0BBALAL,"Eprex 10,000units/1ml inj pre-filled syringes"
0901030D0BBAMAM,"Eprex 5,000units/0.5ml inj pre-filled syringes"
0901030D0BBANAN,"Eprex 6,000units/0.6ml inj pre-filled syringes"
0901030D0BBAPAP,"Eprex 7,000units/0.7ml inj pre-filled syringes"
0901030D0BBAQAQ,"Eprex 8,000units/0.8ml inj pre-filled syringes"
0901030D0BBARAR,"Eprex 9,000units/0.9ml inj pre-filled syringes"
0901030D0BBASAS,"Eprex 40,000units/1ml solution for injection vials"
0901030D0BBATAT,"Eprex 20,000units/0.5ml inj pre-filled syringes"
0901030D0BBAUAU,"Eprex 40,000units/1ml inj pre-filled syringes"
0901030D0BBAVAV,"Eprex 30,000units/0.75ml inj pre-filled syringes"
0901030D0BC,Binocrit
0901030D0BCAAAH,"Binocrit 1,000units/0.5ml inj pre-filled syringes"
0901030D0BCABAW,"Binocrit 2,000units/1ml inj pre-filled syringes"
0901030D0BCACAJ,"Binocrit 3,000units/0.3ml inj pre-filled syringes"
0901030D0BCADAK,"Binocrit 4,000units/0.4ml inj pre-filled syringes"
0901030D0BCAEAM,"Binocrit 5,000units/0.5ml inj pre-filled syringes"
0901030D0BCAFAN,"Binocrit 6,000units/0.6ml inj pre-filled syringes"
0901030D0BCAGAQ,"Binocrit 8,000units/0.8ml inj pre-filled syringes"
0901030D0BCAHAL,"Binocrit 10,000units/1ml inj pre-filled syringes"
0901030D0BCAIAT,"Binocrit 20,000units/0.5ml inj pre-filled syringes"
0901030D0BCAJAV,"Binocrit 30,000units/0.75ml inj pre-filled syringes"
0901030D0BCAKAU,"Binocrit 40,000units/1ml inj pre-filled syringes"
0901030E0,Epoetin beta
0901030E0AA,Epoetin beta
0901030E0AAAIAI,"Epoetin beta 10,000unit inj pre-filled disposable devices"
0901030E0AAAJAJ,"Epoetin beta 20,000unit inj pre-filled disposable devices"
0901030E0AAAKAK,"Epoetin beta 50,000unit inj vials"
0901030E0AAAMAM,"Epoetin beta 100,000unit inj vials"
0901030E0AAANAN,Epoetin beta 500units/0.3ml inj pre-filled syringes
0901030E0AAAPAP,"Epoetin beta 1,000units/0.3ml inj pre-filled syringes"
0901030E0AAAQAQ,"Epoetin beta 2,000units/0.3ml inj pre-filled syringes"
0901030E0AAARAR,"Epoetin beta 3,000units/0.3ml inj pre-filled syringes"
0901030E0AAASAS,"Epoetin beta 5,000units/0.3ml inj pre-filled syringes"
0901030E0AAATAT,"Epoetin beta 10,000units/0.6ml inj pre-filled syringes"
0901030E0AAAUAU,"Epoetin beta 4,000units/0.3ml inj pre-filled syringes"
0901030E0AAAVAV,"Epoetin beta 6,000units/0.3ml inj pre-filled syringes"
0901030E0AAAWAW,"Epoetin beta 60,000unit inj pre-filled disposable devices"
0901030E0AAAXAX,"Epoetin beta 20,000units/0.6ml inj pre-filled syringes"
0901030E0AAAYAY,"Epoetin beta 30,000units/0.6ml inj pre-filled syringes"
0901030E0BC,NeoRecormon
0901030E0BCAAAI,"NeoRecormon 10,000unit inj cartridges"
0901030E0BCABAJ,"NeoRecormon 20,000unit inj cartridges"
0901030E0BCACAK,"NeoRecormon 50,000unit inj vials"
0901030E0BCANAM,"NeoRecormon 100,000unit inj vials"
0901030E0BCAPAN,NeoRecormon 500units/0.3ml inj pre-filled syringes
0901030E0BCAQAP,"NeoRecormon 1,000units/0.3ml inj pre-filled syringes"
0901030E0BCARAQ,"NeoRecormon 2,000units/0.3ml inj pre-filled syringes"
0901030E0BCASAR,"NeoRecormon 3,000units/0.3ml inj pre-filled syringes"
0901030E0BCATAS,"NeoRecormon 5,000units/0.3ml inj pre-filled syringes"
0901030E0BCAUAT,"NeoRecormon 10,000units/0.6ml inj pre-filled syringes"
0901030E0BCAVAU,"NeoRecormon 4,000units/0.3ml inj pre-filled syringes"
0901030E0BCAWAV,"NeoRecormon 6,000units/0.3ml inj pre-filled syringes"
0901030E0BCAXAW,"NeoRecormon 60,000unit inj cartridges"
0901030E0BCAYAX,"NeoRecormon 20,000units/0.6ml inj pre-filled syringes"
0901030E0BCAZAY,"NeoRecormon 30,000units/0.6ml inj pre-filled syringes"
0901030H0,Oxymetholone
0901030H0AA,Oxymetholone
0901030H0AAAEAE,Oxymetholone 25mg/5ml oral suspension
0901030H0AAAFAF,Oxymetholone 50mg capsules
0901030H0AAAGAG,Oxymetholone 50mg tablets
0901030I0,Deferiprone
0901030I0AA,Deferiprone
0901030I0AAAAAA,Deferiprone 500mg tablets
0901030I0AAABAB,Deferiprone 400mg/5ml oral liquid
0901030I0AAACAC,Deferiprone 400mg capsules
0901030I0AAAEAE,Deferiprone 100mg/ml oral solution sugar free
0901030I0AAAFAF,Deferiprone 1g tablets
0901030I0BB,Ferriprox
0901030I0BBAAAA,Ferriprox 500mg tablets
0901030I0BBABAE,Ferriprox 100mg/ml oral solution
0901030I0BBACAF,Ferriprox 1000mg tablets
0901030J0,Darbepoetin alfa
0901030J0AA,Darbepoetin alfa
0901030J0AAAAAA,Darbepoetin alfa 50micrograms/0.5ml inj pre-filled syringes
0901030J0AAABAB,Darbepoetin alfa 60micrograms/0.3ml inj pre-filled syringes
0901030J0AAACAC,Darbepoetin alfa 40micrograms/0.4ml inj pre-filled syringes
0901030J0AAADAD,Darbepoetin alfa 15micrograms/0.375ml inj pfs
0901030J0AAAEAE,Darbepoetin alfa 20micrograms/0.5ml inj pre-filled syringes
0901030J0AAAFAF,Darbepoetin alfa 30micrograms/0.3ml inj pre-filled syringes
0901030J0AAAGAG,Darbepoetin alfa 100micrograms/0.5ml inj pre-filled syringes
0901030J0AAAHAH,Darbepoetin alfa 10micrograms/0.4ml inj pre-filled syringes
0901030J0AAAIAI,Darbepoetin alfa 150micrograms/0.3ml inj pre-filled syringes
0901030J0AAAJAJ,Darbepoetin alfa 80micrograms/0.4ml inj pre-filled syringes
0901030J0AAAKAK,Darbepoetin alfa 300micrograms/0.6ml inj pre-filled syringes
0901030J0AAALAL,Darbepoetin alfa 500micrograms/1ml inj pre-filled syringes
0901030J0AAAMAM,Darbepoetin alfa 500micrograms/1ml inj pf dispos dev
0901030J0AAANAN,Darbepoetin alfa 20micrograms/0.5ml inj pf dispos dev
0901030J0AAAPAP,Darbepoetin alfa 40micrograms/0.4ml inj pf dispos dev
0901030J0AAAQAQ,Darbepoetin alfa 60micrograms/0.3ml inj pf dispos dev
0901030J0AAARAR,Darbepoetin alfa 80micrograms/0.4ml inj pf dispos dev
0901030J0AAASAS,Darbepoetin alfa 100micrograms/0.5ml inj pf dispos dev
0901030J0AAATAT,Darbepoetin alfa 150micrograms/0.3ml inj pf dispos dev
0901030J0AAAUAU,Darbepoetin alfa 300micrograms/0.6ml inj pf dispos dev
0901030J0AAAVAV,Darbepoetin alfa 130micrograms/0.65ml inj pfs
0901030J0AAAWAW,Darbepoetin alfa 130micrograms/0.65ml inj pf dispos dev
0901030J0BB,Aranesp
0901030J0BBAAAA,Aranesp 50micrograms/0.5ml inj pre-filled syringes
0901030J0BBABAB,Aranesp 60micrograms/0.3ml inj pre-filled syringes
0901030J0BBACAC,Aranesp 40micrograms/0.4ml inj pre-filled syringes
0901030J0BBADAD,Aranesp 15micrograms/0.375ml inj pre-filled syringes
0901030J0BBAEAE,Aranesp 20micrograms/0.5ml inj pre-filled syringes
0901030J0BBAFAF,Aranesp 30micrograms/0.3ml inj pre-filled syringes
0901030J0BBAGAG,Aranesp 100micrograms/0.5ml inj pre-filled syringes
0901030J0BBAHAH,Aranesp 10micrograms/0.4ml inj pre-filled syringes
0901030J0BBAIAI,Aranesp 150micrograms/0.3ml inj pre-filled syringes
0901030J0BBAJAJ,Aranesp 80micrograms/0.4ml inj pre-filled syringes
0901030J0BBAKAK,Aranesp 300micrograms/0.6ml inj pre-filled syringes
0901030J0BBALAL,Aranesp 500micrograms/1ml inj pre-filled syringes
0901030J0BBAMAM,Aranesp SureClick 500micrograms/1ml inj pre-filled pens
0901030J0BBANAN,Aranesp SureClick 20micrograms/0.5ml inj pre-filled pens
0901030J0BBAPAP,Aranesp SureClick 40micrograms/0.4ml inj pre-filled pens
0901030J0BBAQAQ,Aranesp SureClick 60micrograms/0.3ml inj pre-filled pens
0901030J0BBARAR,Aranesp SureClick 80micrograms/0.4ml inj pre-filled pens
0901030J0BBASAS,Aranesp SureClick 100micrograms/0.5ml inj pre-filled pens
0901030J0BBATAT,Aranesp SureClick 150micrograms/0.3ml inj pre-filled pens
0901030J0BBAUAU,Aranesp SureClick 300micrograms/0.6ml inj pre-filled pens
0901030J0BBAVAV,Aranesp 130micrograms/0.65ml inj pre-filled syringes
0901030J0BBAWAW,Aranesp SureClick 130micrograms/0.65ml inj pre-filled pens
0901030K0,Deferasirox
0901030K0AA,Deferasirox
0901030K0AAAAAA,Deferasirox 125mg dispersible tablets sugar free
0901030K0AAABAB,Deferasirox 250mg dispersible tablets sugar free
0901030K0AAACAC,Deferasirox 500mg dispersible tablets sugar free
0901030K0AAADAD,Deferasirox 90mg tablets
0901030K0AAAEAE,Deferasirox 180mg tablets
0901030K0AAAFAF,Deferasirox 360mg tablets
0901030K0BB,Exjade
0901030K0BBAAAA,Exjade 125mg dispersible tablets
0901030K0BBABAB,Exjade 250mg dispersible tablets
0901030K0BBACAC,Exjade 500mg dispersible tablets
0901030K0BBADAD,Exjade 90mg tablets
0901030K0BBAEAE,Exjade 180mg tablets
0901030K0BBAFAF,Exjade 360mg tablets
0901030L0,Epoetin delta
0901030L0AA,Epoetin delta
0901030L0AAAAAA,"Epoetin delta 1,000units/0.5ml inj pre-filled syringes"
0901030L0AAABAB,"Epoetin delta 2,000units/0.5ml inj pre-filled syringes"
0901030L0AAACAC,"Epoetin delta 3,000units/0.3ml inj pre-filled syringes"
0901030L0AAADAD,"Epoetin delta 4,000units/0.4ml inj pre-filled syringes"
