code,term
0101012B0BHAAAP,Numark Sodium bicarbonate powder
0101012B0BI,Thamicarb
0101012B0BIAAAB,Thamicarb 84mg/1ml oral solution
0101012B0BJ,EssCarb
0101012B0BJAAAB,EssCarb 84mg/1ml oral solution
0101012B0BK,Boots Children's 1 Month Plus Gripe
0101012B0BKAABY,Children's 1 Month Plus Gripe mixture
0101012B0BL,Bidex
0101012B0BLAAAB,Bidex 84mg/ml oral solution
0101012B0BM,BiCarb
0101012B0BMAAAB,BiCarb 84mg/1ml oral solution
010102,Compound alginates and proprietary indigestion preparations
0101021,Compound Alginates and proprietary indigestion preparations
010102100,Compound alginates and proprietary indigestion preparations
010102100AA,Generic compound preparation BNF 0101021
010102100AAABAB,Generic Rennie Deflatine chewable tablets sugar free
010102100AAAFAF,Calcium carb 680mg/Magnesium carb heavy 80mg chew tab
010102100AAAGAG,Bismuth subsalicylate 17.5mg/1ml oral suspension sugar free
010102100AAAHAH,Calcium carb 680mg/Magnesium carb heavy 80mg chew tab SF
010102100AAAIAI,Bismuth subsalicylate 262.5mg chewable tablets sugar free
010102100BB,Proprietary compound preparation BNF 0101021
010102100BBABAB,Rennie Deflatine chewable tablets
010102100BBADA0,Carbellon tablets
010102100BBAFA0,Boots Indigestion Relief chewable tablets original
010102100BBAJA0,Bisodol Wind Relief tablets
010102100BBAKA0,Pepcidtwo chewable tablets
010102100BBAMA0,Bisodol Indigestion Relief chewable tablets
010102100BBANA0,Bisodol Indigestion Relief oral powder
010102100BBAQAF,Rennie Peppermint chewable tablets
010102100BBARAF,Rennie Spearmint chewable tablets
010102100BBASA0,Eno effervescent powder
010102100BBATA0,Eno effervescent powder 5g sachets
010102100BBAUA0,Boots Indigestion Relief chewable tablets peppermint
010102100BBAWAG,Pepto-Bismol 17.5mg/1ml oral suspension
010102100BBAXA0,Galpharm 3-In-1 Antacid chewable tablets
010102100BBAYA0,Bisodol Extra Strong Mint chewable tablets
010102100BBAZA0,Rennie Extra chewable tablets
010102100BBBAAH,Rennie Sugar Free chewable tablets
010102100BBBCAF,Rennie Ice chewable tablets
010102100BBBDAI,Pepto-Bismol 262.5mg chewable tablets
010102100BBBEA0,Indian Brandee oral liquid
010102100BBBFAG,Boots Pepti-Calm 525.6mg/30ml oral suspension
010102100BBBGAB,"Rennie Heartburn, Indigestion and Wind Relief chewable tab"
0101021B0,Alginic acid compound preparations
0101021B0AA,Alginic acid compound preparation
0101021B0AAAAAA,Generic Algicon oral suspension sugar free
0101021B0AAABAB,Generic Algicon chewable tablets
0101021B0AAACAC,Generic Gastrocote chewable tablets
0101021B0AAAFAF,Generic Topal chewable tablets
0101021B0AAAGAG,Generic Gaviscon 500mg chewable tablets sugar free
0101021B0AAAHAH,Alginate raft-forming oral suspension sugar free
0101021B0AAAIAI,Generic Gastrocote liquid sugar free
0101021B0AAAJAJ,Sod algin 225mg/Mag algin 87.5mg/dose oral pdr sach SF
0101021B0AAALAL,Sodium algin 500mg/Potassium bicarb 100mg/5ml susp SF
0101021B0AAAMAM,Generic Gaviscon Liquid 10ml sachets sugar free
0101021B0AAANAN,Generic Rennie Liquid Relief oral suspension sugar free
0101021B0AAAPAP,Sodium algin 500mg/Potassium bicarb 100mg chew tab SF
0101021B0AAARAR,Generic Gaviscon Cool 250mg chewable tablets sugar
0101021B0BB,Algicon
0101021B0BBAAAA,Algicon oral suspension
0101021B0BBABAB,Algicon chewable tablets
0101021B0BC,Gastrocote
0101021B0BCAAAC,Gastrocote chewable tablets
0101021B0BCABAI,Gastrocote liquid
0101021B0BE,Gaviscon
0101021B0BEABAG,Gaviscon 500mg chewable tablets peppermint
0101021B0BEACAH,Gaviscon Original Aniseed Relief
0101021B0BEADAJ,Gaviscon Infant oral powder sachets
0101021B0BEAFAH,Gaviscon Peppermint Liquid Relief
0101021B0BEAHAG,Gaviscon 500mg chewable tablets lemon
0101021B0BEAIAL,Gaviscon Advance oral suspension aniseed (Reckitt Benckiser)
0101021B0BEAJAM,Gaviscon Liquid 10ml sachets
0101021B0BEALAG,Gaviscon Extra Strength chewable tablets lemon
0101021B0BEAMAG,Gaviscon Extra Strength chewable tablets peppermint
0101021B0BEANAH,Gaviscon Cool Liquid
0101021B0BEAPAR,Gaviscon Cool chewable tablets
0101021B0BEAQAP,Gaviscon Advance Mint chewable tablets (Reckitt Benckiser)
0101021B0BEARA0,Gaviscon Double Action chewable tablets mint
0101021B0BEASA0,Gaviscon Double Action Liquid peppermint
0101021B0BEATAR,Gaviscon Lemon chewable tablets
0101021B0BEAUAR,Gaviscon Peppermint chewable tablets
0101021B0BEAVA0,Gaviscon Double Action Liquid aniseed
0101021B0BEAWAR,Gaviscon Strawberry chewable tablets
0101021B0BEAXA0,Gaviscon Instants Tropical Fruit Flavour oral powder sachets
0101021B0BEAYAP,Gaviscon Advance Mint chewable tablets (Forum Health)
0101021B0BEBAAL,Gaviscon Advance oral suspension aniseed (Forum Health)
0101021B0BEBCAL,Gaviscon Advance oral suspension peppermint (Forum Health)
0101021B0BEBDA0,Gaviscon Double Action Liquid 10ml sachets
0101021B0BEBEAL,Gaviscon Advance oral susp peppermint (Reckitt Benckiser)
0101021B0BEBFA0,Gaviscon Double Action chewable tablets mixed berries
0101021B0BF,Topal
0101021B0BFAAAF,Topal chewable tablets
0101021B0BG,Bisodol
0101021B0BGAAA0,Bisodol Heartburn Relief tablets
0101021B0BGABA0,Bisodol Extra tablets
0101021B0BH,Asilone Heartburn
0101021B0BHAAAI,Asilone Heartburn liquid
0101021B0BHABAC,Asilone Heartburn chewable tablets
0101021B0BI,Peptac
0101021B0BIAAAH,Peptac liquid aniseed
0101021B0BIABAH,Peptac liquid peppermint
0101021B0BJ,Rennie (Alginic acid)
0101021B0BJAAAN,Rennie Dual Action Liquid oral suspension
0101021B0BJABAH,Rennie Liquid Heartburn Relief oral suspension
0101021B0BK,Coalgicarb
0101021B0BKAAAH,Coalgicarb oral suspension
0101021B0BL,Raft-Eze
0101021B0BLAAAH,Raft-Eze liquid
0101021B0BM,Lloydspharmacy Heartburn Indigestion
0101021B0BMAAAH,Lloydspharmacy Heartburn and Indigestion liquid aniseed
0101021B0BMABAH,Lloydspharmacy Heartburn and Indigestion liquid peppermint
0101021B0BN,Setlers (Alginic acid)
0101021B0BNAAAC,Setlers Heartburn chewable tablets
0101021B0BP,Entrocalm (Alginic acid)
0101021B0BPAAAH,Entrocalm Heartburn and Indigestion Relief oral suspension
0101021B0BQ,Acidex (Alginic acid)
0101021B0BQAAAH,Acidex oral suspension aniseed
0101021B0BQABAH,Acidex oral suspension peppermint
0101021B0BQACAL,Acidex Advance oral suspension aniseed
0101021B0BQADAL,Acidex Advance oral suspension peppermint
0101021B0BR,Numark (Alginic acid)
0101021B0BRAAAH,Heartburn and Indigestion liquid
0101021B0BS,Boots (Alginic acid)
0101021B0BSAAAH,Boots Heartburn Relief liquid peppermint
0101021B0BSABAH,Boots Heartburn Relief liquid aniseed
0101021C0,Calcium carbonate
0101021C0AA,Calcium carbonate (Antacid)
0101021C0AAAFAF,Calcium carbonate 500mg chewable tablets
0101021C0AAAJAJ,Calcium carbonate compound mixture paediatric
0101021C0AAANAN,Calcium carbonate 300mg capsules
0101021C0AAAPAP,Calcium carbonate 500mg capsules
0101021C0AAATAT,Calcium carbonate 300mg tablets
0101021C0AABDBD,Calcium carbonate 250mg tablets
0101021C0AABQBQ,Calcium carbonate 400mg capsules
0101021C0AABXBX,Calcium carbonate 800mg chewable tablets
0101021C0AACCCC,Calcium carbonate 200mg/5ml oral suspension
0101021C0AACDCD,Calcium carbonate 1g/5ml oral suspension
0101021C0AACECE,Calcium carbonate 250mg/5ml oral suspension
0101021C0AACICI,Calcium carbonate 250mg dispersible tablets
0101021C0AACJCJ,Calcium carbonate 62.5mg/5ml oral suspension
0101021C0AACKCK,Calcium carbonate 1.25g/5ml oral suspension
0101021C0AACLCL,Calcium carbonate 360mg/5ml oral suspension
0101021C0AACMCM,Calcium carbonate 5mg/5ml oral suspension
0101021C0AACNCN,Calcium carbonate 1.564g/5ml oral suspension
0101021C0AACPCP,Calcium carbonate 60mg/5ml oral suspension
0101021C0AACRCR,Calcium carbonate 300mg/5ml oral suspension
0101021C0AACSCS,Calcium carbonate 800mg/5ml oral suspension
0101021C0AACTCT,Calcium carbonate 100mg/5ml oral suspension
0101021C0AACUCU,Calcium carbonate 125mg/5ml oral suspension
0101021C0AACVCV,Calcium carbonate 400mg/5ml oral suspension
0101021C0AACWCW,Calcium carbonate 120mg/5ml oral suspension
0101021C0AACXCX,Calcium carbonate 600mg/5ml oral suspension
0101021C0AACYCY,Calcium carbonate 500mg/5ml oral suspension
0101021C0AACZCZ,Calcium carbonate 625mg capsules
0101021C0BB,Tums
0101021C0BBAAAF,Tums Assorted Fruit Antacid tablets
0101021C0BE,Rennie Rap-Eze
0101021C0BEABAF,Rennie Fruit 500mg tablets
0101021C0BF,Remegel
0101021C0BFAABX,Remegel 800mg chewable tablets mint
0101021C0BFADBX,Remegel Summer Fruit 800mg chewable tablets
0101021C0BI,Rennie
0101021C0BIAABX,Rennie Soft Chews 800mg chewable tablets
0101021C0BIABAF,Rennie Orange 500mg chewable tablets
0101021C0BJ,Setlers
0101021C0BJAAAF,Setlers Antacid spearmint chewable tablets
0101021C0BJABAF,Setlers Antacid peppermint chewable tablets
0101021C0BK,Calconate
0101021C0BKAACI,Calconate 250mg dispersible tablets
0101021C0BL,Boots (Calcium carbonate)
0101021C0BLAAAF,Boots Fruit Indigestion Relief 500mg tablets
0102,Antispasmodics and other drugs altering gut motility
010200,Antispasmodics and other drugs altering gut motility
0102000,Antispasmodic and other drugs altering gut motility
0102000A0,Alverine citrate
0102000A0AA,Alverine citrate
0102000A0AAAAAA,Alverine 60mg capsules
0102000A0AAABAB,Alverine 120mg capsules
0102000A0BB,Spasmonal
0102000A0BBAAAA,Spasmonal 60mg capsules
0102000A0BBABAB,Spasmonal Forte 120mg capsules
0102000A0BC,Relaxyl
0102000A0BCAAAA,Relaxyl 60mg capsules
0102000A0BD,Audmonal
0102000A0BDAAAA,Audmonal 60mg capsules
0102000A0BDABAB,Audmonal Forte 120mg capsules
0102000A0BE,Gielism
0102000A0BEAAAA,Gielism 60mg capsules
0102000AC,Atropine sulfate
0102000ACAA,Atropine sulfate (Oral)
0102000ACAAAGAG,Atropine 600microgram tablets
0102000ACAAAPAP,Atropine 500micrograms/5ml oral suspension
0102000ACAAAQAQ,Atropine 200micrograms/5ml oral solution
0102000ACAAARAR,Atropine 600micrograms/5ml oral solution
0102000ACAAASAS,Atropine 300micrograms/5ml oral liquid
0102000ACAAATAT,Atropine 50micrograms/5ml oral solution
0102000ACAAAUAU,Atropine 850micrograms/5ml oral solution
0102000ACAAAVAV,Atropine 100micrograms/5ml oral solution
0102000ACAAAWAW,Atropine 400micrograms/5ml oral liquid
0102000ACAAAXAX,Atropine 150micrograms/5ml oral solution
0102000ACAAAYAY,Atropine 5mg/5ml oral solution
0102000ACAAAZAZ,Atropine 250micrograms/5ml oral liquid
0102000ACAABABA,Atropine 500micrograms/5ml oral solution
0102000AJ,Alverine citrate/simeticone
0102000AJAA,Alverine citrate/simeticone
0102000AJAAAAAA,Alverine 60mg / Simeticone 300mg capsules
0102000AJBB,SimAlvia
0102000AJBBAAAA,SimAlvia 60mg/300mg capsules
0102000AK,Eluxadoline
0102000AKAA,Eluxadoline
0102000AKAAAAAA,Eluxadoline 100mg tablets
0102000AKAAABAB,Eluxadoline 75mg tablets
0102000AKBB,Truberzi
0102000AKBBAAAA,Truberzi 100mg tablets
0102000AKBBABAB,Truberzi 75mg tablets
0102000C0,Alverine citrate compound preparations
0102000C0AA,Sterculia/alverine
0102000C0AAAAAA,Sterculia 62% / Alverine 0.5% granules
0102000C0BC,Spasmonal Fibre
0102000C0BCAAAA,Spasmonal Fibre granules
0102000D0,Compound antispasmodic preparations
0102000D0AA,Compound antispasmodic preparations
0102000D0AAAFAF,Chamomilla oral powder sachets sugar free
0102000D0AAAHAH,Chlordiazepoxide 5mg / Clidinium bromide 2.5mg capsules
0102000D0BC,Ashton & Parsons
0102000D0BCAAAF,Ashton & Parsons Teething Powders oral powder sachets
0102000D0BH,Librax
0102000D0BHABAH,Librax capsules
0102000G0,Cisapride
0102000G0AA,Cisapride
0102000G0AAAAAA,Cisapride 10mg tablets
0102000G0AAADAD,Cisapride 5mg/5ml oral suspension
0102000G0BB,Prepulsid
0102000G0BBAAAA,Prepulsid 10mg tablets
0102000G0BBABAD,Prepulsid 5mg/5ml oral suspension
0102000G0BC,Alimix
0102000G0BCAAAA,Alimix 10mg tablets
0102000H0,Belladonna alkaloids
0102000H0AA,Belladonna (Alkaloids)
0102000H0AAAFAF,Magnesium trisilicate and Belladonna mixture
0102000H0AAAHAH,Belladonna tincture
0102000H0AAAMAM,Belladonna medicated plaster 9.5cm x 12.5cm
0102000H0AAANAN,Belladonna medicated plaster 28cm x 17.5cm
0102000J0,Dicycloverine hydrochloride
0102000J0AA,Dicycloverine hydrochloride
0102000J0AAAAAA,Dicycloverine 10mg/5ml oral solution
0102000J0AAABAB,Dicycloverine 10mg tablets
0102000J0AAACAC,Dicycloverine 20mg tablets
0102000J0BB,Merbentyl
0102000J0BBAAAB,Merbentyl 10mg tablets
0102000J0BBABAA,Merbentyl 10mg/5ml syrup
0102000J0BBAEAC,Merbentyl 20 tablets
0102000K0,Dicycloverine hydrochloride compound preparations
0102000K0AA,Generic gel
0102000K0AAAAAA,Generic Kolanticon gel sugar free
0102000K0BB,Kolanticon
0102000K0BBAAAA,Kolanticon gel
0102000L0,Glycopyrronium bromide
0102000L0AA,Glycopyrronium bromide (Oral)
0102000L0AAAAAA,Glycopyrronium bromide 2mg tablets
0102000L0AAACAC,Glycopyrronium bromide 1mg tablets
0102000L0AAADAD,Glycopyrronium bromide 1mg/5ml oral liquid
0102000L0AAAFAF,Glycopyrronium bromide 750micrograms/5ml oral liquid
0102000L0AAAGAG,Glycopyrronium bromide 600micrograms/5ml oral liquid
0102000L0AAAHAH,Glycopyrronium bromide 3mg/5ml oral liquid
0102000L0AAAIAI,Glycopyrronium bromide 2mg/5ml oral liquid
0102000L0AAALAL,Glycopyrronium bromide 1.25mg/5ml oral liquid
0102000L0AAAMAM,Glycopyrronium bromide 350micrograms/5ml oral liquid
0102000L0AAANAN,Glycopyrronium bromide 400micrograms/5ml oral liquid
0102000L0AAAPAP,Glycopyrronium bromide 80micrograms/5ml oral liquid
0102000L0AAAQAQ,Glycopyrronium bromide 250micrograms/5ml oral liquid
0102000L0AAARAR,Glycopyrronium bromide 800micrograms/5ml oral liquid
0102000L0AAASAS,Glycopyrronium bromide 1.8mg/5ml oral liquid
0102000L0AAATAT,Glycopyrronium bromide 650micrograms/5ml oral liquid
0102000L0AAAVAV,Glycopyrronium bromide 4mg/5ml oral solution
0102000L0AAAYAY,Glycopyrronium bromide 300micrograms/5ml oral liquid
0102000L0AABBBB,Glycopyrronium bromide 2.5mg/5ml oral solution
0102000L0AABCBC,Glycopyrronium bromide 2.5mg/5ml oral suspension
0102000L0AABDBD,Glycopyrronium bromide 200micrograms/5ml oral solution
0102000L0AABEBE,Glycopyrronium bromide 200micrograms/5ml oral suspension
0102000L0AABFBF,Glycopyrronium bromide 5mg/5ml oral solution
0102000L0AABGBG,Glycopyrronium bromide 5mg/5ml oral suspension
0102000L0AABHBH,Glycopyrronium bromide 500micrograms/5ml oral solution
0102000L0AABIBI,Glycopyrronium bromide 500micrograms/5ml oral suspension
0102000L0AABJBJ,Glycopyrronium bromide 1.3mg/5ml oral suspension
0102000L0AABKBK,Glycopyrronium bromide 2mg capsules
0102000L0AABLBL,Glycopyrronium bromide 1.5mg/5ml oral solution
0102000L0AABMBM,Glycopyrronium bromide 640micrograms/5ml oral solution
0102000L0AABNBN,Glycopyrronium bromide 1mg/5ml oral solution sugar free
0102000L0AABPBP,Glycopyrronium bromide 1mg capsules
0102000L0AABQBQ,Glycopyrronium bromide 400micrograms/ml soln sugar free
0102000L0AABRBR,Glycopyrronium bromide 900micrograms/5ml oral suspension
0102000L0AABSBS,Glycopyrronium bromide 900micrograms/5ml oral solution
0102000L0BB,Robinul (Oral)
0102000L0BBABAA,Robinul Forte 2mg tablets
0102000L0BBACAC,Robinul 1mg tablets
0102000L0BC,Sialanar
0102000L0BCAABQ,Sialanar 320micrograms/ml oral solution
