code,term
0401020P0AABSBS,Lorazepam 400micrograms/5ml oral liquid
0401020P0AABXBX,Lorazepam 4mg/5ml oral liquid
0401020P0AABZBZ,Lorazepam 3.75mg/5ml oral liquid
0401020P0AACACA,Lorazepam 1.125mg/5ml oral liquid
0401020P0AACDCD,Lorazepam 1mg/5ml oral solution
0401020P0AACECE,Lorazepam 1mg/5ml oral suspension
0401020P0AACFCF,Lorazepam 500micrograms/5ml oral solution
0401020P0AACGCG,Lorazepam 500micrograms/5ml oral suspension
0401020P0AACHCH,Lorazepam 2mg/1ml solution for injection ampoules
0401020P0AACICI,Lorazepam 1mg/ml oral solution sugar free
0401020P0AACJCJ,Lorazepam 2mg/1ml solution for injection vials
0401020P0AACKCK,Lorazepam 1mg orodispersible tablets
0401020P0AACLCL,Lorazepam 2.5mg orodispersible tablets
0401020P0BC,Ativan
0401020P0BCAAAA,Ativan 4mg/1ml solution for injection ampoules
0401020R0,Meprobamate
0401020R0AA,Meprobamate
0401020R0AAABAB,Meprobamate 400mg tablets
0401020R0AAAEAE,Meprobamate 5mg/5ml oral liquid
0401020T0,Oxazepam
0401020T0AA,Oxazepam
0401020T0AAABAB,Oxazepam 10mg tablets
0401020T0AAACAC,Oxazepam 15mg tablets
0401020T0AAAHAH,Oxazepam 2.5mg/5ml oral suspension
0401020T0AAAIAI,Oxazepam 12.5mg/5ml oral suspension
0401020T0AAAJAJ,Oxazepam 10mg/5ml oral suspension
0401020T0AAAKAK,Oxazepam 2mg/5ml oral suspension
0401020V0,Clorazepate dipotassium
0401020V0AA,Clorazepate dipot
0401020V0AAAAAA,Dipotassium clorazepate 7.5mg capsules
0401020V0AAABAB,Dipotassium clorazepate 15mg capsules
0401020V0BB,Tranxene
0401020V0BBAAAA,Tranxene 7.5mg capsules
0401020V0BBABAB,Tranxene 15mg capsules
040103,Barbiturates
0401030,Barbiturates
0401030C0,Amobarbital
0401030C0AA,Amobarbital
0401030C0AAACAC,Amobarbital 50mg tablets
0401030C0BB,Amytal
0401030C0BBACAC,Amytal 50mg tablets
0401030E0,Amobarbital sodium
0401030E0AA,Amobarbital sodium
0401030E0AAAAAA,Amobarbital sodium 60mg capsules
0401030E0AAABAB,Amobarbital sodium 200mg capsules
0401030E0BB,Sodium amytal
0401030E0BBAAAA,Sodium Amytal 60mg capsules
0401030E0BBABAB,Sodium Amytal 200mg capsules
0401030H0,Butobarbital
0401030H0AA,Butobarbitone
0401030H0AAABAB,Butobarbital 100mg tablets
0401030H0BB,Soneryl
0401030H0BBAAAB,Soneryl 100mg tablets
0401030T0,Secobarbital sodium
0401030T0AA,Secobarb sodium
0401030T0AAAAAA,Secobarbital sodium 50mg capsules
0401030T0AAABAB,Secobarbital sodium 100mg capsules
0401030T0AAACAC,Amobarbital 50mg / Secobarbital sodium 50mg capsules
0401030T0AAADAD,Secobarbital sodium 25mg capsules
0401030T0BB,Seconal sodium
0401030T0BBAAAA,Seconal Sodium 50mg capsules
0401030T0BBABAB,Seconal Sodium 100mg capsules
0401030T0BC,Tuinal
0401030T0BCAAAC,Tuinal 100mg Pulvules
0402,Drugs used in psychoses and related disorders
040201,Antipsychotic drugs
0402010,Antipsychotic drugs
040201010,Zuclopenthixol acetate
040201010AA,Zuclopenthixol acetate
040201010AAAAAA,Zuclopenthixol acetate 50mg/1ml inj ampoules
040201010AAABAB,Zuclopenthixol acetate 100mg/2ml inj ampoules
040201010BB,Clopixol Acuphase
040201010BBAAAA,Clopixol Acuphase 50mg/1ml solution for injection ampoules
040201010BBABAB,Clopixol Acuphase 100mg/2ml solution for injection ampoules
040201030,Risperidone
040201030AA,Risperidone (Systemic)
040201030AAAAAA,Risperidone 1mg tablets
040201030AAABAB,Risperidone 2mg tablets
040201030AAACAC,Risperidone 3mg tablets
040201030AAADAD,Risperidone 4mg tablets
040201030AAAEAE,Risperidone 1mg/ml oral solution sugar free
040201030AAAFAF,Risperidone 6mg tablets
040201030AAAKAK,Risperidone 500microgram tablets
040201030AAALAL,Risperidone 1mg orodispersible tablets sugar free
040201030AAAMAM,Risperidone 2mg orodispersible tablets sugar free
040201030AAANAN,Risperidone 500microgram orodispersible tablets sugar free
040201030AAAPAP,Risperidone 3mg orodispersible tablets sugar free
040201030AAAQAQ,Risperidone 4mg orodispersible tablets sugar free
040201030AAARAR,Risperidone 125micrograms/5ml oral solution
040201030AAASAS,Risperidone 250micrograms/5ml oral suspension
040201030AAATAT,Risperidone 250microgram tablets
040201030BB,Risperdal
040201030BBAAAA,Risperdal 1mg tablets
040201030BBABAB,Risperdal 2mg tablets
040201030BBACAC,Risperdal 3mg tablets
040201030BBADAD,Risperdal 4mg tablets
040201030BBAEAE,Risperdal 1mg/ml oral solution
040201030BBAFAF,Risperdal 6mg tablets
040201030BBAGAK,Risperdal 500microgram tablets
040201030BBAHAL,Risperdal Quicklet 1mg orodispersible tablets
040201030BBAIAM,Risperdal Quicklet 2mg orodispersible tablets
040201030BBAJAN,Risperdal Quicklet 500microgram orodispersible tablets
040201030BBAKAP,Risperdal Quicklet 3mg orodispersible tablets
040201030BBALAQ,Risperdal Quicklet 4mg orodispersible tablets
040201050,Sertindole
040201050AA,Sertindole
040201050AAAAAA,Sertindole 4mg tablets
040201050AAABAB,Sertindole 12mg tablets
040201050AAACAC,Sertindole 16mg tablets
040201050AAADAD,Sertindole 20mg tablets
040201050BB,Serdolect
040201050BBAAAA,Serdolect 4mg tablets
040201050BBABAB,Serdolect 12mg tablets
040201050BBACAC,Serdolect 16mg tablets
040201050BBADAD,Serdolect 20mg tablets
040201060,Olanzapine
040201060AA,Olanzapine
040201060AAAAAA,Olanzapine 5mg tablets
040201060AAABAB,Olanzapine 7.5mg tablets
040201060AAACAC,Olanzapine 10mg tablets
040201060AAADAD,Olanzapine 2.5mg tablets
040201060AAAEAE,Olanzapine 5mg oral lyophilisates sugar free
040201060AAAFAF,Olanzapine 10mg oral lyophilisates sugar free
040201060AAAIAI,Olanzapine 2.5mg/5ml oral solution
040201060AAAJAJ,Olanzapine 1.25mg/5ml oral liquid
040201060AAAKAK,Olanzapine 15mg oral lyophilisates sugar free
040201060AAALAL,Olanzapine 15mg tablets
040201060AAANAN,Olanzapine 10mg powder for solution for injection vials
040201060AAAPAP,Olanzapine 20mg oral lyophilisates sugar free
040201060AAAQAQ,Olanzapine 20mg tablets
040201060AAASAS,Olanzapine 5mg orodispersible tablets sugar free
040201060AAATAT,Olanzapine 10mg orodispersible tablets sugar free
040201060AAAUAU,Olanzapine 15mg orodispersible tablets sugar free
040201060AAAVAV,Olanzapine 20mg orodispersible tablets sugar free
040201060AAAWAW,Olanzapine 5mg orodispersible tablets
040201060AAAXAX,Olanzapine 10mg orodispersible tablets
040201060AAAYAY,Olanzapine 15mg orodispersible tablets
040201060AAAZAZ,Olanzapine 20mg orodispersible tablets
040201060AABABA,Olanzapine 2.5mg/5ml oral suspension
040201060AABBBB,Olanzapine 12.5mg/5ml oral suspension
040201060AABCBC,Olanzapine 15mg/5ml oral solution
040201060AABDBD,Olanzapine 6mg/5ml oral suspension
040201060AABEBE,Olanzapine 6.5mg/5ml oral suspension
040201060AABFBF,Olanzapine 5mg/5ml oral suspension
040201060AABGBG,Olanzapine 2.5mg orodispersible tablets sugar free
040201060AABHBH,Olanzapine 7.5mg orodispersible tablets sugar free
040201060BB,Zyprexa
040201060BBAAAA,Zyprexa 5mg tablets
040201060BBABAB,Zyprexa 7.5mg tablets
040201060BBACAC,Zyprexa 10mg tablets
040201060BBADAD,Zyprexa 2.5mg tablets
040201060BBAEAE,Zyprexa 5mg Velotabs
040201060BBAFAF,Zyprexa 10mg Velotabs
040201060BBAGAK,Zyprexa 15mg Velotabs
040201060BBAHAL,Zyprexa 15mg tablets
040201060BBAIAN,Zyprexa 10mg powder for solution for injection vials
040201060BBAJAP,Zyprexa 20mg Velotabs
040201060BBAKAQ,Zyprexa 20mg tablets
040201060BC,Zalasta
040201060BCAAAD,Zalasta 2.5mg tablets
040201060BCABAA,Zalasta 5mg tablets
040201060BCACAB,Zalasta 7.5mg tablets
040201060BCADAC,Zalasta 10mg tablets
040201060BCAEAL,Zalasta 15mg tablets
040201060BCAFAQ,Zalasta 20mg tablets
040201060BCAGAS,Zalasta 5mg orodispersible tablets
040201060BCAHAT,Zalasta 10mg orodispersible tablets
040201060BCAIAU,Zalasta 15mg orodispersible tablets
040201060BCAJAV,Zalasta 20mg orodispersible tablets
040201060BD,Arkolamyl
040201060BDAAAT,Arkolamyl 10mg orodispersible tablets
040201060BDABAU,Arkolamyl 15mg orodispersible tablets
040201060BDACAS,Arkolamyl 5mg orodispersible tablets
040201060BDADAV,Arkolamyl 20mg orodispersible tablets
0402010A0,Amisulpride
0402010A0AA,Amisulpride
0402010A0AAAAAA,Amisulpride 200mg tablets
0402010A0AAABAB,Amisulpride 50mg tablets
0402010A0AAACAC,Amisulpride 50mg/5ml oral liquid
0402010A0AAADAD,Amisulpride 25mg/5ml oral liquid
0402010A0AAAEAE,Amisulpride 400mg tablets
0402010A0AAAGAG,Amisulpride 100mg tablets
0402010A0AAAHAH,Amisulpride 100mg/ml oral solution sugar free
0402010A0AAAJAJ,Amisulpride 12.5mg/5ml oral liquid
0402010A0AAAMAM,Amisulpride 200mg/5ml oral solution
0402010A0BB,Solian
0402010A0BBAAAA,Solian 200 tablets
0402010A0BBABAB,Solian 50 tablets
0402010A0BBACAE,Solian 400 tablets
0402010A0BBAEAG,Solian 100 tablets
0402010A0BBAFAH,Solian 100mg/ml oral solution
0402010AB,Quetiapine
0402010ABAA,Quetiapine
0402010ABAAABAB,Quetiapine 25mg tablets
0402010ABAAACAC,Quetiapine 100mg tablets
0402010ABAAADAD,Quetiapine 200mg tablets
0402010ABAAAEAE,Quetiapine 125mg/5ml oral liquid
0402010ABAAAFAF,Quetiapine 150mg tablets
0402010ABAAAGAG,Generic Seroquel tablets starter pack
0402010ABAAAHAH,Quetiapine 25mg/5ml oral solution
0402010ABAAAIAI,Quetiapine 12.5mg/5ml oral solution
0402010ABAAAJAJ,Quetiapine 150mg/5ml oral liquid
0402010ABAAAKAK,Quetiapine 300mg tablets
0402010ABAAALAL,Quetiapine 50mg/5ml oral solution
0402010ABAAAMAM,Quetiapine 100mg/5ml oral liquid
0402010ABAAANAN,Quetiapine 50mg oral powder sachets
0402010ABAAAPAP,Quetiapine 100mg oral powder sachets
0402010ABAAAQAQ,Quetiapine 25mg oral powder sachets
0402010ABAAARAR,Quetiapine 200mg/5ml oral suspension
0402010ABAAATAT,Quetiapine 400mg/5ml oral liquid
0402010ABAAAUAU,Quetiapine 75mg/5ml oral liquid
0402010ABAAAVAV,Quetiapine 50mg modified-release tablets
0402010ABAAAWAW,Quetiapine 200mg modified-release tablets
0402010ABAAAXAX,Quetiapine 300mg modified-release tablets
0402010ABAAAYAY,Quetiapine 400mg modified-release tablets
0402010ABAAAZAZ,Quetiapine 6.25mg/5ml oral liquid
0402010ABAABABA,Quetiapine 150mg modified-release tablets
0402010ABAABBBB,Quetiapine 12.5mg/5ml oral suspension
0402010ABAABDBD,Quetiapine 25mg/5ml oral suspension
0402010ABAABEBE,Quetiapine 50mg/5ml oral suspension
0402010ABAABFBF,Quetiapine 20mg/ml oral suspension sugar free
0402010ABBB,Seroquel
0402010ABBBABAB,Seroquel 25mg tablets
0402010ABBBACAC,Seroquel 100mg tablets
0402010ABBBADAD,Seroquel 200mg tablets
0402010ABBBAEAF,Seroquel 150mg tablets
0402010ABBBAFAG,Seroquel tablets starter pack
0402010ABBBAGAK,Seroquel 300mg tablets
0402010ABBBAHAV,Seroquel XL 50mg tablets
0402010ABBBAIAW,Seroquel XL 200mg tablets
0402010ABBBAJAX,Seroquel XL 300mg tablets
0402010ABBBAKAY,Seroquel XL 400mg tablets
0402010ABBBALBA,Seroquel XL 150mg tablets
0402010ABBC,Sondate
0402010ABBCAAAV,Sondate XL 50mg tablets
0402010ABBCABAW,Sondate XL 200mg tablets
0402010ABBCACAX,Sondate XL 300mg tablets
0402010ABBCADAY,Sondate XL 400mg tablets
0402010ABBCAEBA,Sondate XL 150mg tablets
0402010ABBD,Tenprolide XL
0402010ABBDAAAV,Tenprolide XL 50mg tablets
0402010ABBDABAW,Tenprolide XL 200mg tablets
0402010ABBDACAX,Tenprolide XL 300mg tablets
0402010ABBDADAY,Tenprolide XL 400mg tablets
0402010ABBE,Seotiapim XL
0402010ABBEAAAW,Seotiapim XL 200mg tablets
0402010ABBEABAY,Seotiapim XL 400mg tablets
0402010ABBEACAX,Seotiapim XL 300mg tablets
0402010ABBF,Ebesque XL
0402010ABBFAAAV,Ebesque XL 50mg tablets
0402010ABBFABAW,Ebesque XL 200mg tablets
0402010ABBFACAX,Ebesque XL 300mg tablets
0402010ABBFADAY,Ebesque XL 400mg tablets
0402010ABBG,Atrolak XL
0402010ABBGAAAV,Atrolak XL 50mg tablets
0402010ABBGABAW,Atrolak XL 200mg tablets
0402010ABBGACAX,Atrolak XL 300mg tablets
0402010ABBGADAY,Atrolak XL 400mg tablets
