code,term
190205500BCNFA0,Digestisan oral drops
190205500BCNGA0,Moisturiser Plus
190205500BCNIA0,Hizorb Nonwoven wipes
190205500BCNJA0,Hizorb Airlaid wipes
190205500BCNKA0,Hizorb Economy wipes
190205500BCNLA0,Cuticura Original Anti Bacterial hand gel
190205500BCNMAK,Colgate TOTAL Pro Gum Health Tartar Control toothpaste
190205500BCNNAK,Colgate TOTAL Pro Gum Health toothpaste
190205500BCNPA0,Soleve Sunburn Relief cutaneous emulsion
190205500BCNQA0,Neutrogena T/Gel 2 in 1 shampoo & conditioner
190205500BCNRA0,Avene XeraCalm A.D Lipid-Replenishing Cleansing oil
190205500BCNSA0,Avene XeraCalm A.D Lipid-Replenishing balm
190205500BCNTA0,Avene XeraCalm A.D Lipid-Replenishing cream
190205500BCNUA0,oraNurse 1450ppm fluoride unflavoured toothpaste original
190205500BCNVA0,oraNurse 1000ppm fluoride unflavoured toothpaste 0-3 years
190205500BCNWA0,oraNurse 1450ppm fluoride unflavoured toothpaste 4+ years
190205500BCNXA0,Scar oil
190205500BCNYA0,Skin Salvation scalp oil
190205500BCNZA0,Perspi-Guard Maximum Strength Anti-perspirant spray
190205500BCPAA0,Tena 3 in 1 wash cream
190205500BCPBA0,Octenisan nasal gel
190205500BCPCA0,PharmaClinix Scar Repairex Smooth cream
190205500BCPDA0,Aveeno Skin Relief Soothing shampoo
190205500BCPEA0,PharmaClinix Acnex Clear cream
190205500BCPFA0,PharmaClinix Lightenex Bright cream
190205500BCPGA0,Octenisan Antimicrobial wash mitts
190205500BCPHA0,Octenisan wash cap
190205500BCPIA0,SilDerm Stretch Mark Repair cream
190205500BCPJA0,SilDerm Stretch Mark Prevention Oil spray
190205500BCPKA0,SilDerm Triple Action Anti-Cellulite cream
190205500BCPLA0,E45 Derma Protect Fast Acting 24H moisturiser spray
190205500BCPMA0,Octenisan cleansing solution 30ml sachets
190205500BCPNA0,Delph aftersun lotion
190205500BCPPA0,Delph aftersun gel
190205500BCPQA0,Sanderson's Throat Specific mixture
190205500BCPRA0,Aveeno Daily moisturising body cleansing oil
190205500BCPSA0,Elave facial cleanser
190205500BCPTA0,Elave hand wash
190205500BCPUA0,Elave conditioner
190205500BCPVA0,Elave shower gel
190205500BCPWA0,Balmonds Natural Shampoo & Body Wash
190205500BCPXA0,Purepotions Hair & Scalp natural conditioner
190205500BCPYA0,Clinisan emollient skin cleansing foam
190205500BCQAA0,Skin Salvation omega rich cleansing oil
190205500BCQBA0,MooGoo Natural Milk wash
190205500BCQCA0,Cuderm gel wash
190205500BCQDA0,A-Derma Exomega cleansing oil
190205500BCQEA0,A-Derma soothing foaming gel
190205500BCQFA0,Eucerin Acute 5% lip balm
190205500BCQGA0,Octenicare Repair Creme
190207,Poisoning antidotes
1902070,Poisoning antidotes
1902070A0,Acetylcysteine
1902070A0AA,Acetylcysteine (Parenteral)
1902070A0AAAAAA,Acetylcysteine 2g/10ml solution for infusion ampoules
1902070A0BB,Parvolex
1902070A0BBAAAA,Parvolex 2g/10ml concentrate for inf ampoules
1902070C0,Dicobalt edetate
1902070C0AA,Dicobalt edetate
1902070C0AAAAAA,Dicobalt edetate 300mg/20ml solution for injection ampoules
1902070D0,Dimercaprol
1902070D0AA,Dimercaprol
1902070D0AAAAAA,Dimercaprol 100mg/2ml solution for injection ampoules
1902070E0,Charcoal
1902070E0AA,Charcoal
1902070E0AAAAAA,Activated charcoal biscuits
1902070E0AAABAB,Activated charcoal 300mg tablets
1902070E0AAAGAG,Activated charcoal 81.3% granules sugar free
1902070E0AAAHAH,Activated charcoal 200mg capsules
1902070E0AAAIAI,Activated charcoal 5g effervescent granules sachets
1902070E0AAAJAJ,Activated charcoal 1.04g/5ml oral suspension
1902070E0AAALAL,Activated charcoal 200mg/ml oral suspension sugar free
1902070E0AAAMAM,Activated charcoal 300mg capsules
1902070E0BB,J.L.Bragg's Charcoal
1902070E0BBAAAA,J.L. Bragg's Medicinal Charcoal biscuits
1902070E0BBABAB,J.L. Bragg's Medicinal Charcoal tablets
1902070E0BBACAM,J.L. Bragg's Charcoal capsules
1902070E0BE,Carbomix
1902070E0BEAAAG,Carbomix 81.3% granules
1902070E0BF,Norit
1902070E0BFAAAH,Norit 200mg capsules
1902070E0BI,Medicoal
1902070E0BIAAAI,Medicoal 5g effervescent granules sachets
1902070E0BJ,Actidose-Aqua
1902070E0BJAAAJ,Actidose-Aqua Advance 1.04g/5ml oral suspension
1902070E0BL,Charcodote
1902070E0BLAAAL,Charcodote 200mg/ml oral suspension
1902070M0,Methionine
1902070M0AA,Methionine
1902070M0AAAAAA,L-Methionine 250mg tablets
1902070Q0,Naloxone hydrochloride
1902070Q0AA,Naloxone hydrochloride (Poisoning Antidote)
1902070Q0AAAAAA,Naloxone 400micrograms/1ml solution for injection ampoules
1902070Q0AAADAD,Naloxone 400micrograms/1ml inj pre-filled syringes
1902070Q0AAAFAF,Naloxone 2mg/2ml solution for injection pre-filled syringes
1902070Q0AAAGAG,Naloxone 2mg/5ml solution for injection pre-filled syringes
1902070Q0AAAHAH,Naloxone 800micrograms/2ml inj pre-filled syringes
1902070Q0AAAIAI,Naloxone 1.8mg/0.1ml nasal spray unit dose
1902070Q0BB,Narcan
1902070Q0BBAAAA,Narcan 400micrograms/1ml solution for injection ampoules
1902070Q0BC,Minjet naloxone
1902070Q0BCAAAD,Naloxone 400micrograms/1ml inj Minijet pre-filled syringes
1902070Q0BCABAH,Naloxone 800micrograms/2ml inj Minijet pre-filled syringes
1902070Q0BCACAG,Naloxone 2mg/5ml inj Minijet pre-filled syringes
1902070Q0BD,Prenoxad
1902070Q0BDAAAF,Prenoxad 2mg/2ml solution for injection pre-filled syringes
1902070Q0BE,Nyxoid
1902070Q0BEAAAI,Nyxoid 1.8mg/0.1ml nasal spray 0.1ml unit dose
1904,Single substances
190400,Single substances
1904000,Single substances
190400000,Other single substance preparations
190400000AA,Generic compound preparation BNF 1904000
190400000AAAAAA,Acetone liquid
190400000AAABAB,Copper sulfate pentahydrate powder
190400000AAACAC,Alum powder
190400000AAADAD,Acacia spray dried powder
190400000AAAIAI,Menthol crystals
190400000AAAKAK,Methylcellulose powder
190400000AAAPAP,Phenol crystals
190400000AAARAR,Liquid paraffin light liquid
190400000AAASAS,Podophyllum resin powder
190400000AAAUAU,Peppermint emulsion concentrated
190400000AAAWAW,Propylene glycol liquid
190400000AABBBB,Tragacanth compound powder
190400000AABCBC,Tragacanth powder
190400000AACACA,Dithranol powder
190400000AACBCB,Ichthammol liquid
190400000AACCCC,Salicylic acid powder
190400000AACGCG,Sulfur precipitated powder
190400000AADJDJ,Sulfur sublimed powder
190400000AAEDED,Cholesterol powder
190400000AAFTFT,Potassium nitrate powder
190400000AAGGGG,Ammonia solution dilute
190400000AAGJGJ,Ammonia solution strong
190400000AAHBHB,Ammonium bicarbonate powder
190400000AAHEHE,Ammonium chloride powder
190400000AAHNHN,Benzocaine powder
190400000AAHSHS,Bismuth subcarbonate powder
190400000AAHUHU,Bismuth subnitrate powder
190400000AAHXHX,Caffeine citrate powder
190400000AAHZHZ,Calamine powder
190400000AAIAIA,Calcium carbonate powder
190400000AAIKIK,Camphor racemic powder
190400000AAITIT,Cetrimide powder
190400000AAIUIU,Chalk powder
190400000AAIVIV,Chloral hydrate crystals
190400000AAJKJK,Crystal violet powder BP 1980
190400000AAJNJN,Dexamfetamine powder
190400000AAKAKA,Ferrous sulfate heptahydrate powder
190400000AAKQKQ,Hydrocortisone powder
190400000AALDLD,Iodine crystals
190400000AALELE,Iodoform powder BPC 1954
190400000AALKLK,Kaolin light powder
190400000AAMAMA,Magnesium carbonate light powder
190400000AAMBMB,Magnesium carbonate heavy powder
190400000AAMKMK,Phenobarbital sodium powder
190400000AAMUMU,Potassium bromide powder
190400000AAMVMV,Potassium chloride powder
190400000AAMWMW,Potassium chlorate powder
190400000AAMXMX,Potassium citrate powder
190400000AAMZMZ,Sodium salicylate powder
190400000AANBNB,Potassium iodide powder
190400000AANCNC,Potassium permanganate powder
190400000AANLNL,Proflavine hemisulfate powder
190400000AAPBPB,Silver nitrate powder
190400000AAPCPC,Sodium dihydrogen phosphate dihydrate powder
190400000AAPFPF,Sodium chloride powder
190400000AAPGPG,Sodium citrate powder
190400000AAPZPZ,Starch maize powder
190400000AAQZQZ,Urea powder
190400000AARGRG,Magnesium sulfate dried powder
190400000AARHRH,Magnesium trisilicate powder
190400000AASDSD,Zinc oxide powder
190400000AASGSG,Zinc sulfate powder
190400000AATETE,Lactose powder
190400000AATUTU,Glycerol liquid
190400000AAUDUD,Calcium sulfate powder
190400000AAUIUI,Ammonia solution strong 3.5% liquid
190400000AAUJUJ,Magnesium oxide heavy 100mg capsules
190400000BB,Proprietary compound preparation BNF 1904000
190400000BBBQUI,Boots Bite and Sting Relief 3.5% liquid
190400000BBBRUI,After Bite Classic 3.5% liquid
1905,Other preparations
190500,Other preparations
1905000,Other preparations
190500000,Other preparations
190500000AA,Generic compound preparation BNF 1905000
190500000AAAAAA,Ammonia solution aromatic
190500000AAACAC,Ammonium sulfate 500mg capsules
190500000AABKBK,Ammonium sulfate 500mg tablets
190500000AABLBL,Deoxycholic acid 20mg/2ml solution for injection vials
190500000BB,Proprietary compound preparation BNF 1905000
190500000BBACA0,Vernagel 8g powder sachets
190500000BBCUA0,Stud 100 Desensitizing Spray for Men
190500000BBCZA0,Vernagel powder
190500000BBDHA0,NicoBloc liquid
190500000BBDLA0,Vernagel 6g powder sachets
190500000BBDPA0,MacuShield capsules
190500000BBDRA0,Prontoderm Pack 1
190500000BBDSA0,Prontoderm Pack 2
190500000BBDTA0,SafetyGel absorbent powder
190500000BBDUA0,SafetyGel 800ml absorbent powder sachets
190500000BBDVA0,SafetyGel absorbent tablets large
190500000BBDWA0,SafetyGel absorbent tablets small
190500000BBDXA0,Premjact 9.6% desensitising spray for men
190500000BBDYA0,MacuShield Gold capsules
190500000BBDZA0,SafetyGel 1.2litre absorbent powder sachets
190500000BBEABL,Belkyra 20mg/2ml solution for injection vials
1906,Acids
190600,Acids
1906000,Acids
190600000,Other acid preparations
190600000AA,Generic compound preparation BNF 1906000
190600000AAA2A2,Acetic acid 3% solution
190600000AAA5A5,Acetic acid 1% solution
190600000AAA9A9,Acetic acid 0.5% solution
190600000AAAGAG,Acetic acid 5% liquid
190600000AAANAN,Citric acid monohydrate powder
190600000AAAQAQ,Hydrochloric acid dilute liquid
190600000AAATAT,Lactic acid liquid
190600000AAAYAY,Stearic acid crystals
190600000AAAZAZ,Tartaric acid powder
190600000AABBBB,Oleic acid liquid
190600000AABDBD,Sulfuric acid dilute liquid
190600000AABLBL,Acetic acid 33% liquid
190601,Concentrated waters
1906010,Concentrated waters
190601000,Other concentrated water preparations
190601000AA,Generic compound preparation BNF 1906010
190601000AAAAAA,Anise water concentrated
190601000AAADAD,Camphor water concentrated
190601000AAAGAG,Chloroform water concentrated
190601000AAAHAH,Chloroform water double-strength
190601000AAAJAJ,Dill water concentrated
190601000AAAKAK,Peppermint water concentrated
190601000AAALAL,Peppermint water BP 1973
190601000AAARAR,Rose water concentrate liquid
190601000AAAUAU,Rose water triple liquid
190601000AABEBE,Chloroform water
190603,Extracts
1906030,Extracts
190603000,Other extract preparations
190603000AA,Generic co prepn bnf 1906030
190603000AAAIAI,Ipecacuanha liquid extract
190603000AAALAL,Liquorice liquid extract
190603000BB,Proprietary compound preparation BNF 1906030
190603000BBCSA0,HealthAid Agnus Castus liquid
190605,Oils
1906050,Oils
190605000,Other oil preparations
190605000AA,Generic compound preparation BNF 1906050
190605000AAABAB,Anise oil liquid
190605000AAADAD,Linseed oil liquid
190605000AAAEAE,Cade oil liquid
190605000AAAHAH,Clove oil liquid
190605000AAALAL,Citronella oil liquid
190605000AAAQAQ,Coconut oil
190605000AAAVAV,Eucalyptus oil liquid
190605000AAAXAX,Lavender oil liquid
190605000AABLBL,Turpentine oil liquid
190605000AACACA,Olive oil liquid
190605000AACBCB,Almond oil liquid
190605000AACDCD,Cade oil 12% / Salicylic acid 4% in Emulsifying ointment
190605000AACECE,Cade oil 12.5% in Emulsifying ointment
190605000BB,Proprietary compound preparation BNF 1906050
190605000BBFUA0,HealthAid Lavender oil
190605000BBGSCA,Samaritan olive oil
190605000BBNRA0,Botanics Lavender pure essential oil
190605000BBNTA0,Botanics Tea Tree pure essential oil
190605000BBNUA0,Sudafed Non-Drowsy inhalant oil
190605000BBNVCA,Enive olive oil
190605000BBNWCA,Bell's olive oil
190606,Tinctures
1906060,Tinctures
190606000,Other tincture preparations
190606000AA,Generic compound preparation BNF 1906060
190606000AAAEAE,Capsicum tincture
190606000AAAFAF,Chloroform and Morphine tincture
190606000AAAGAG,Cardamom compound tincture
190606000AAAHAH,Cardamom tincture aromatic
190606000AAALAL,Ginger tincture strong
190606000AAANAN,Myrrh tincture
190606000AAASAS,Ipecacuanha tincture
190606000AAAUAU,Lavender compound tincture
190606000AAAWAW,Orange tincture BP 2001
190606000BC,Proprietary compound preparation BNF 1906060
190606000BCSGA0,Lemon Balm herb tincture
190606000BCSHA0,German Chamomile flowers tincture
190606000BCSIA0,Lime flower tincture
190606000BCSPA0,Black Cohosh root tincture
190606000BCSRA0,Dandelion root tincture
190606000BCSTA0,Stinging Nettle herb tincture
190606000BCSUA0,Dandelion leaf tincture
190606000BCSWA0,Damiana leaf tincture
190606000BCSZA0,St. John's wort herb tincture
190606000BCTBA0,Greek Sage herb tincture
190606000BCTCA0,Hawthorn berry and flower tops tincture
190606000BCTJA0,Yellow Dock root tincture
190606000BCTKA0,Motherwort herb tincture
190606000BCTLA0,Rosemary herb tincture
190606000BCTMA0,Chaste tree berry tincture
190606000BCTTA0,Horsetail herb tincture
190606000BCTUA0,Yarrow flowering tops tincture
190606000BCTVA0,Agrimony herb tincture
190606000BCTZA0,Comfrey root tincture
190606000BCUAA0,Cramp bark tincture
190606000BCUBA0,Thyme herb tincture
190606000BCUCA0,Marshmallow root tincture
190606000BCUDA0,Dang Gui root tincture
190606000BCUEA0,Elecampane root tincture
190606000BCUJA0,Yellow Jasmine root tincture
190606000BCUUA0,Marigold petals tincture
190606000BCUZA0,Liquorice root tincture
190606000BCVEA0,Coltsfoot flowers tincture
190606000BCVFA0,Red Clover flower tincture
190606000BCVGA0,Gentian root tincture
190606000BCVJA0,Schisandra fruit tincture
190606000BCVKA0,Clivers herb tincture
190606000BCVNA0,Sweet Violet herb tincture
190606000BCVPA0,Hyssop flowering tops tincture
190606000BCVRA0,Oregon Grape root tincture
190606000BCVSA0,Saw Palmetto berries tincture
190606000BCVUA0,Ginger root tincture
190606000BCVWA0,Meadowsweet herb tincture
190606000BCVZA0,Ginseng root tincture
190606000BCWAA0,Prickly Ash bark tincture
190606000BCWBA0,Bearberry leaf tincture
190606000BCWEA0,Valerian root tincture
190606000BCWFA0,Comfrey leaf tincture
190606000BCWGA0,Lady's Mantle herb tincture
190606000BCWHA0,Wood Betony herb tincture
190606000BCWIA0,Angelica root tincture
190606000BCWKA0,Mistletoe leaves tincture
190606000BCWLA0,Golden Rod herb tincture
190606000BCWMA0,Wild Indigo root tincture
190606000BCWNA0,Bayberry root bark tincture
190606000BCWPA0,Ribwort leaf tincture
190606000BCWQA0,Sarsaparilla root tincture
190606000BCWRA0,Ground Ivy herb tincture
190606000BCWWA0,Juniper berries tincture
190606000BCWXA0,White Deadnettle herb tincture
190606000BCXAA0,Eyebright herb tincture
190606000BCXFA0,Valeriana tincture
190607,Syrups
1906070,Syrups
190607000,Other syrup preparations
190607000AA,Generic compound preparation BNF 1906070
190607000AAAGAG,Ginger syrup
190607000AAANAN,Orange syrup
190607000AAATAT,Raspberry syrup
1907,"Base,diluent, suspending agents and stabilisers"
190700,"Base,diluent, suspending agents and stabilisers"
1907000,"Base,diluent, suspending agents and stabilisers"
190700000,Other base/diluent/suspending agent/stabiliser preparations
190700000AA,Generic compound preparation BNF 1907000
190700000AAAZAZ,Xanthan gum
190700000AABABA,Starch maize modified powder gluten free
190700000AABJBJ,Generic Methadose diluent oral solution sugar free
190700000AABPBP,Generic Osmosip Clear & Thick Instant Thickener powder
190700000BB,Proprietary compound preparation BNF 1907000
190700000BBAGAZ,Thixo-D Cal-Free powder
190700000BBBKA0,Vitaquick powder
190700000BBBLBA,Thixo-D Original powder
190700000BBBMBA,Thick & Easy Original powder
190700000BBBPBJ,Methadose diluent oral solution sugar free
190700000BBBQBA,Nutilis powder
190700000BBBTBA,Thick & Easy Original powder 9g sachets
190700000BBBUBA,Resource ThickenUp powder
190700000BBBVAZ,Ener-G xanthan gum
190700000BBBWAZ,Innovative Solutions Pure xanthan gum
190700000BBBXBA,Clinutren Thickener powder
190700000BBBYAZ,Allergycare gluten free xanthum gum
190700000BBCFA0,SLO Drink Stage 1:IDDSI 2 Mildly Thick oral pdr (2 flavours)
190700000BBCGA0,SLO Drink Stage 2:IDDSI 3 Moder Thick oral pdr (2 flavours)
190700000BBCHA0,SLO Drink 3 oral powder
190700000BBCIBA,Resource ThickenUp powder 4.5g sachets
190700000BBCJA0,Resource ThickenUp Clear powder
190700000BBCKBA,Nutilis powder 12g sachets
190700000BBCLBA,Multi-thick powder
190700000BBCMBA,Thicken Aid powder
190700000BBCNBA,Thicken Aid powder 9g sachets
190700000BBCPBA,Nutilis Clear powder
190700000BBCQA0,Ora-Plus oral suspension
190700000BBCRA0,Thick & Easy Clear powder
190700000BBCSAZ,Barkat gluten free xanthan gum
190700000BBCTA0,Swalloweze Clear Instant Food & Fluid Thickener powder
190700000BBCUA0,Thick & Easy Clear powder 1.4g sachets
190700000BBCVA0,Resource ThickenUp Clear powder 1.2g sachets
190700000BBCWBA,Nutilis Clear powder 3g sachets
190700000BBCXBA,Nutilis Clear powder 1.25g sachets
190700000BBCYA0,Aymes Acusist Clear Instant Thickener powder
190700000BBCZA0,Swalloweze Clear Instant Food & Fluid Thickener pdr 1.6g
190700000BBDABP,Osmosip Clear & Thick Instant Thickener powder
1908,"Colouring,flavouring and sweetening agents"
190800,"Colouring,flavouring and sweetening agents"
1908000,"Colouring,flavouring and sweetening agents"
190800000,"Other colour, flavour and sweetening preparations"
190800000AA,Generic compound preparation BNF 1908000
190800000AAA3A3,Lemon spirit
190800000AAAPAP,Eosin 1% solution
190800000AABBBB,Saccharin sodium powder
190800000AABMBM,Amaranth solution
190800000AABTBT,Eosin 2% solution
1909,"Disinfectants, preservatives and sterilising agents"
190900,"Disinfectants, preservatives and sterilising agents"
1909000,"Disinfectants, preservatives and sterilising agents"
190900000,"Other disinfectant,preservative and sterilising preparations"
190900000AA,Generic compound preparation BNF 1909000
190900000AAAHAH,Borax powder
190900000AAAJAJ,Boric acid powder
190900000AAALAL,Chlorocresol powder
190900000AAANAN,Chloroform spirit
190900000AAASAS,Sodium benzoate powder
190900000AAAWAW,Sodium metabisulfite powder
190900000AAAXAX,Thymol crystals
190900000AABYBY,Isopropyl alcohol 70% spray
1913,Cordials and soft drinks
191300,Cordials and soft drinks
1913000,Cordials and soft drinks
191300000,Other cordial/soft drink preparations
191300000BM,Proprietary compound preparation BNF 1913000
191300000BMCAA0,Thick & Easy thickened juice
191300000BMCDA0,Resource Thickened Squash syrup
191300000BMCEA0,Resource Thickened Squash custard
191300000BMCHA0,Resource Thickened Drink syrup (2 flavours)
191300000BMCIA0,Resource Thickened Drink custard (2 flavours)
191300000BMCMA0,Clinutren thickened drink liquid
191300000BMCRA0,Baby Drink oral powder 2g sachets sugar free
191300000BMCSA0,Hydrafruit pre-thickened fruit water + swnr 125ml red
191300000BMCTA0,Hydrafruit pre-thickened fruit water + swnr 125ml orange
191300000BMCUA0,Hydrafast pre-thickened fruit water 90ml pouches
191300000BMCVA0,Hydrafruit pre-thickened fruit water + sugar 125ml apricot
191300000BMCWA0,Hydrafruit pre-thickened fruit water with sugar 125ml lemon
191300000BMCXA0,Hydrafruit pre-thickened fruit water with sugar 125ml
191300000BMCYA0,Hydrafruit pre-thickened fruit water + swnr 125ml apricot
191300000BMCZA0,Lucozade Energy Original oral solution
1914,Waters
191401,Sterile water
1914010,Sterile water
1914010A0,Sterile water
1914010A0AA,Sterile water
1914010A0AAASAS,Water for gastroenteral feeds 1litre bags
1914010A0BL,Nutrison pack sterile water
1914010A0BLAAAS,Nutrison water for gastroenteral feeds 1litre bags
191402,Purified water
1914020,Purified water
191402000,Other purified water preparations
191402000AA,Generic co prepn bnf 1914020
191402000AAAAAA,Purified water
1915,Other gases
191500,Other gases
1915000,Other gases
191500000,Other gas preparations
191500000BD,Proprietary compound preparation BNF 1915000
191500000BDAVA0,Helium 79% / Oxygen 21% cylinders size F
191500000BDAWA0,Carbon dioxide cylinders size E
191500000BDAXA0,Carbon dioxide cylinders size VF
191500000BDAYA0,Helium 79% / Oxygen 21% cylinders size HX
191500000BDAZA0,Carbon dioxide cylinders size C
191500000BDBBA0,Equanox cylinders size AF4
191500000BDBCA0,Equanox cylinders size AD
191500000BDBDA0,Equanox cylinders size G
191500000BDBEA0,Equanox cylinders size D
191500000BDBFA0,Helium 79% / Oxygen 21% cylinders
191500000BDBKA0,Equanox cylinders size F
191500000BDBNA0,Medical Carbon Dioxide cylinders size C
191500000BDBPA0,Medical Carbon Dioxide cylinders size E
191500000BDBQA0,Medical Nitrous Oxide cylinders size D
191500000BDBRA0,Medical Nitrous Oxide cylinders size E
191500000BDBSA0,Medical Nitrous Oxide cylinders size F
191500000BDBTA0,Medical Nitrous Oxide cylinders size G
